SampleID,BAC_P::Acetothermia,BAC_P::Acidobacteriota,BAC_P::Actinobacteriota,BAC_P::Armatimonadota,BAC_P::Bacteroidota,BAC_P::Bdellovibrionota,BAC_P::CK-2C2-2,BAC_P::Caldatribacteriota,BAC_P::Caldisericota,BAC_P::Calditrichota,BAC_P::Campilobacterota,BAC_P::Chloroflexi,BAC_P::Cloacimonadota,BAC_P::Coprothermobacterota,BAC_P::Cyanobacteria,BAC_P::Dadabacteria,BAC_P::Deinococcota,BAC_P::Dependentiae,BAC_P::Desulfobacterota,BAC_P::Elusimicrobiota,BAC_P::Fermentibacterota,BAC_P::Fibrobacterota,BAC_P::Firmicutes,BAC_P::Fusobacteriota,BAC_P::Gemmatimonadota,BAC_P::Halanaerobiaeota,BAC_P::Hydrogenedentes,BAC_P::Hydrothermae,BAC_P::LCP-89,BAC_P::Latescibacterota,BAC_P::MBNT15,BAC_P::Marinimicrobia_(SAR406_clade),BAC_P::Myxococcota,BAC_P::NB1-j,BAC_P::NKB15,BAC_P::Nitrospirota,BAC_P::Patescibacteria,BAC_P::Planctomycetota,BAC_P::Proteobacteria,BAC_P::Spirochaetota,BAC_P::Sumerlaeota,BAC_P::Sva0485,BAC_P::Synergistota,BAC_P::TA06,BAC_P::Thermotogota,BAC_P::Verrucomicrobiota,BAC_P::WPS-2,BAC_P::WS1,BAC_P::Zixibacteria,BAC_P::unidentified,ARC_P::Aenigmarchaeota,ARC_P::Asgardarchaeota,ARC_P::Crenarchaeota,ARC_P::Cryptomycota,ARC_P::Euryarchaeota,ARC_P::Halobacterota,ARC_P::Holozoa,ARC_P::Micrarchaeota,ARC_P::Mollusca,ARC_P::Nanoarchaeota,ARC_P::Thermoplasmatota,ARC_P::Vertebrata,ARC_P::unidentified
1-23,0.0,0.357,0.597,0.345,21.499,0.0,0.0,0.411,0.42,0.0,0.133,22.58,5.868,0.0,0.0,0.0,0.0,0.0,1.522,0.0,0.0,0.0,20.812,0.0,0.0,0.0,0.334,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.173,0.42,9.847999999999999,2.971,0.0,0.0,4.331,0.0,5.234,0.774,0.0,0.17,0.0,0.616,0.0,0.0,0.422,0.0,18.417,75.33800000000001,0.0,0.0,0.0,0.547,3.086,0.0,2.189
2-23,0.0,0.16,0.237,0.11,18.866,0.0,0.0,0.0,0.318,0.0,0.0,43.377,12.626,0.0,0.0,0.0,0.0,0.0,0.375,0.4,0.0,0.0,10.139,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.185,0.0,3.285,3.584,0.0,0.0,1.955,0.0,3.478,0.122,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0,20.638,77.208,0.0,0.0,0.0,0.0,1.94,0.0,0.215
3-23,0.0,0.507,0.489,0.302,17.094,0.0,0.0,0.0,0.239,0.0,0.0,31.552,10.765,0.0,0.0,0.0,0.0,0.0,0.845,0.19,0.0,0.0,14.856,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.242,10.169,2.362,0.0,0.0,4.098,0.0,3.799,0.696,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,21.312,73.017,0.0,0.608,0.0,0.601,3.316,0.0,1.147
4-23,0.0,0.436,2.303,0.265,26.335,0.0,0.0,0.214,0.621,0.0,0.123,17.132,9.629,0.0,0.0,0.0,0.0,0.0,2.038,0.965,0.0,0.0,19.574,0.115,0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.262,1.112,8.372,1.179,0.0,0.0,3.936999999999999,0.0,3.009,0.974,0.0,0.0,0.0,0.684,0.0,0.0,0.169,0.0,11.214,88.369,0.0,0.0,0.0,0.0,0.0,0.0,0.19
1-24,0.0,0.8490000000000001,1.025,0.0,19.85,0.149,0.0,0.188,0.9600000000000001,0.0,0.0,2.784,7.779000000000001,0.0,0.0,0.0,0.0,0.0,21.18,0.0,0.0,0.152,25.015,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.291,7.629,6.337000000000001,0.0,0.0,2.324,0.0,0.272,1.718,0.0,0.0,0.0,0.644,0.0,0.0,0.11,0.0,10.947,83.765,0.0,0.0,0.0,0.0,0.538,0.0,4.582
2-24,0.0,1.883,1.275,0.191,20.128,0.33,0.0,0.117,0.8350000000000001,0.0,0.0,1.624,5.952,0.0,0.0,0.0,0.0,0.0,18.719,0.0,0.0,0.0,25.375,0.0,0.0,0.0,0.6100000000000001,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.206,0.0,0.183,0.14,8.129,8.062,0.0,0.0,1.64,0.0,0.357,2.4,0.0,0.0,0.0,1.387,0.0,0.0,0.0,0.0,15.819,78.237,0.0,0.0,0.0,0.0,1.966,0.0,3.978
3-24,0.0,0.396,0.344,0.0,14.922,0.286,0.0,0.0,0.139,0.0,0.0,1.495,11.418,0.0,0.0,0.0,0.0,0.0,21.522,0.0,0.0,0.132,30.81,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.0,0.191,0.0,4.825,8.624,0.0,0.0,2.001,0.0,0.301,1.628,0.0,0.0,0.0,0.359,0.0,0.0,0.194,0.0,15.372,74.882,0.0,0.0,0.0,0.0,0.746,0.0,8.806000000000001
1-25,0.0,0.211,5.988,0.421,24.654,0.201,0.0,1.037,1.876,0.0,0.0,2.01,16.02,0.0,0.0,0.0,0.0,0.0,3.171,0.0,0.0,0.0,15.82,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.147,1.192,18.132,0.847,0.0,0.0,6.915999999999999,0.0,0.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.981,75.83500000000001,0.0,0.0,0.0,0.0,3.196,0.0,2.978
2-25,0.0,0.306,4.695,0.712,21.343,0.377,0.0,5.101999999999999,1.205,0.0,0.0,6.049,3.548,0.0,0.0,0.0,0.0,0.165,4.109999999999999,0.0,0.0,0.0,17.138,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.129,0.244,3.145,19.092,0.9490000000000001,0.0,0.0,10.111,0.0,0.292,0.483,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,16.826,79.748,0.0,0.0,0.0,0.0,1.965,0.0,1.46
3-25,0.0,0.0,4.112,0.224,23.079,0.0,0.0,1.312,2.496,0.0,0.0,1.521,20.984,0.0,0.0,0.0,0.0,0.184,2.522,0.0,0.0,0.0,13.859,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.466,17.866,1.712,0.0,0.0,7.391,0.0,0.341,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.855,70.43299999999999,0.0,0.0,0.0,0.0,3.855,0.0,0.856
4-25,0.0,0.137,4.494,0.345,16.048,0.0,0.0,0.9550000000000001,0.478,0.0,0.0,1.276,28.465,0.0,0.0,0.0,0.0,0.5830000000000001,3.042,0.0,0.0,0.0,16.798,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.63,18.359,1.121,0.0,0.0,4.77,0.0,0.274,0.833,0.353,0.223,0.0,0.0,0.0,0.0,0.0,0.0,21.601,74.77,0.0,0.0,0.0,0.0,3.508,0.0,0.119
1-26,0.0,0.278,0.708,0.244,33.368,0.0,0.0,2.596,0.248,0.0,0.0,0.0,0.0,3.277,0.0,0.0,2.167,0.0,0.0,0.0,0.0,0.0,51.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,3.484,0.0,0.0,0.0,1.154,0.0,0.458,0.135,0.0,0.178,0.0,0.147,0.0,0.0,0.729,0.0,0.408,92.62100000000001,0.0,0.0,0.0,0.0,1.03,0.0,5.212
2-26,0.0,0.212,0.648,0.306,6.91,0.0,0.0,3.0,0.402,0.0,0.0,0.373,47.48,5.771,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,21.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,6.548,0.0,0.0,0.0,2.366,0.0,0.267,0.168,0.0,0.234,0.0,0.0,0.0,0.0,1.14,0.0,1.257,94.199,0.0,0.0,0.0,0.0,2.881,0.0,0.524
3-26,0.0,0.334,3.435,0.31,14.107,0.0,0.0,3.096,0.594,0.0,0.0,0.165,18.905,6.291,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,35.174,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.731,9.701,0.223,0.0,0.0,3.516,0.0,1.948,0.0,0.0,0.421,0.0,0.297,0.0,0.0,0.753,0.0,1.917,88.794,0.0,0.0,0.0,0.0,6.618,0.0,1.916
4-26,0.0,0.366,1.758,0.288,11.895,0.0,0.0,4.489,0.975,0.0,0.0,0.148,29.94,4.324000000000001,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,33.034,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,6.403,0.0,0.0,0.0,3.247,0.0,0.88,0.47,0.0,0.629,0.0,0.0,0.0,0.0,0.466,0.0,0.818,95.343,0.0,0.0,0.0,0.0,3.021,0.0,0.351
1-27,0.0,0.0,0.0,0.0,30.248,0.0,0.0,1.55,0.0,0.0,0.0,0.152,6.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.734,0.0,0.0,1.68,0.0,0.0,0.6910000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431,88.14,0.0,0.0,0.0,0.0,3.016,0.0,7.412999999999999
2-27,0.0,0.0,0.0,0.0,28.136,0.0,0.0,1.282,0.0,0.0,0.0,0.0,1.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.123,0.0,0.0,1.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.085,80.833,0.0,0.0,0.0,0.0,6.38,0.0,9.704
3-27,0.0,0.0,0.0,0.0,25.563,0.0,0.0,0.264,0.0,0.0,0.0,0.0,7.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042,0.0,0.0,1.156,0.0,0.261,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.778,0.0,0.0,0.0,0.0,13.339,0.0,2.883
4-27,0.0,0.0,0.0,0.0,27.01,0.0,0.0,0.698,0.0,0.0,0.0,0.0,6.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,0.0,1.072,0.0,0.217,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,89.748,0.0,0.0,0.0,0.0,9.911000000000001,0.0,0.0
1-28,0.0,0.0,0.252,0.0,32.778,0.0,0.0,1.342,0.0,0.0,0.0,0.0,6.372,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.357,0.0,53.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.51,1.844,0.0,0.0,1.57,0.0,0.0,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,3.34,86.969,0.0,0.118,0.0,0.0,5.379,0.0,3.951
2-28,0.0,0.0,2.301,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.232,0.0,0.0,0.0,0.181,0.0,0.215,0.0,0.0,0.0,1.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.509,0.0,0.0,0.0,0.254,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576,82.532,0.0,0.486,0.0,0.0,4.297000000000001,0.0,0.0
3-28,0.0,0.0,0.0,0.0,24.548,0.0,0.0,0.4979999999999999,0.0,0.0,0.0,0.0,8.128,0.0,0.0,0.0,0.0,0.111,0.222,0.0,0.921,0.0,61.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,1.771,0.0,0.0,1.192,0.0,0.0,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.861,81.68,0.0,0.517,0.0,0.0,4.709,0.0,0.0
4-28,0.0,0.0,0.109,0.0,19.103,0.0,0.0,0.471,0.0,0.0,0.0,0.0,12.929,0.0,0.0,0.0,0.0,0.113,0.132,0.0,2.899,0.0,61.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,1.221,0.0,0.0,0.415,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.641,93.533,0.0,0.0,0.0,0.0,2.638,0.0,0.188
1-29,0.0,0.52,1.201,0.0,30.022,0.0,0.0,1.784,0.795,0.0,3.575,6.928999999999999,11.375,0.0,0.0,0.0,0.0,0.182,6.663,0.0,0.0,0.0,14.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,9.781,0.8530000000000001,0.0,0.0,7.866000000000001,0.0,1.873,0.866,0.0,0.134,0.0,0.587,0.0,0.0,0.529,0.0,19.946,75.159,0.0,0.0,0.0,0.649,1.758,0.0,1.958
2-29,0.0,0.33,0.5569999999999999,0.0,28.285,0.0,0.0,0.0,0.0,0.0,16.348,0.143,0.667,0.0,0.0,0.0,0.0,0.0,3.556,0.0,0.148,0.0,21.108,0.348,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.0,24.764,1.652,0.0,0.0,0.937,0.0,0.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,15.448,80.351,0.0,0.0,0.0,1.41,2.241,0.0,0.164
3-29,0.0,0.452,1.378,0.0,33.029,0.0,0.0,1.86,1.03,0.0,0.142,8.981,5.897,0.0,0.0,0.0,0.0,0.191,5.73,0.0,0.0,0.0,20.766,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.457,5.058,2.431,0.0,0.0,7.422,0.0,2.195,1.16,0.0,0.114,0.0,0.76,0.0,0.0,0.42,0.0,14.799,81.72200000000001,0.0,0.0,0.0,1.198,1.652,0.0,0.21
4-29,0.0,0.507,1.047,0.0,32.618,0.0,0.0,1.672,0.701,0.0,0.0,11.857,5.845,0.0,0.0,0.0,0.0,0.0,6.447,0.0,0.0,0.0,23.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,3.303,1.056,0.0,0.0,6.592,0.0,1.737,1.134,0.0,0.152,0.0,0.6930000000000001,0.0,0.0,0.0,0.0,17.474,81.28999999999999,0.0,0.0,0.0,0.389,0.847,0.0,0.0
1-30,0.0,2.436,2.279,1.245,20.728,0.0,0.0,0.297,1.024,0.0,0.0,5.595,21.259,0.0,0.0,0.0,0.0,0.0,3.915,0.0,0.0,0.0,10.144,0.0,0.0,0.0,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.345,0.9480000000000001,17.672,8.181,0.0,0.0,1.593,0.0,0.322,0.319,0.0,0.0,0.0,0.474,0.0,0.0,0.0,0.159,25.549,66.938,0.0,0.0,0.0,0.0,3.859,0.0,3.398
2-30,0.0,2.752,4.027,0.352,32.774,0.2,0.0,0.8180000000000001,0.371,0.0,0.0,2.742,11.46,0.0,0.0,0.0,0.0,0.0,4.909,0.0,0.0,0.0,11.865,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.268,1.292,16.745,1.737,0.121,0.101,4.768,0.0,0.923,0.9349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.236,58.433,0.0,0.0,0.0,0.0,3.649,0.0,0.6829999999999999
3-30,0.0,1.033,6.026,0.446,19.225,0.159,0.0,0.7110000000000001,0.759,0.0,0.0,3.086,10.553,0.0,0.0,0.0,0.0,0.0,5.562,0.0,0.0,0.0,17.402,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777,0.724,23.4,2.977,0.0,0.0,5.18,0.0,0.608,0.7060000000000001,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,12.971,84.118,0.0,0.0,0.0,0.0,2.912,0.0,0.0
4-30,0.0,0.465,4.787,0.625,29.904,0.169,0.0,0.5,2.199,0.0,0.0,1.921,7.172000000000001,0.0,0.0,0.0,0.0,0.0,7.234000000000001,0.0,0.0,0.13,17.775,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.5,19.599,3.562,0.0,0.0,0.8089999999999999,0.0,0.366,1.175,0.0,0.259,0.0,0.0,0.0,0.0,0.0,0.0,14.874,82.098,0.0,0.0,0.0,0.0,3.029,0.0,0.0
1-31,0.0,0.0,0.0,0.0,35.45099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.786,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.0,55.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.406,0.0,0.0,1.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,94.64599999999999,0.0,0.0,0.0,0.397,1.11,0.0,3.679
2-31,0.0,0.0,0.0,0.0,32.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,3.474,0.0,0.0,1.629,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,83.696,0.0,0.0,0.0,0.0,13.038,0.0,3.068
3-31,0.0,0.0,0.0,0.0,22.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.227,0.0,0.0,0.461,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.802,0.0,0.0,0.0,0.0,8.872,0.0,0.218
4-31,0.0,0.0,0.0,0.0,35.92599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.757,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.138,50.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604,0.0,0.0,0.681,0.0,0.0,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,87.864,0.0,0.0,0.0,0.0,11.796,0.0,0.0
1-32,0.0,11.054,1.142,0.228,16.244,0.0,0.0,0.114,0.835,0.0,0.0,2.359,19.208,0.0,0.0,0.0,0.0,0.0,7.354,0.0,0.0,0.0,10.758,0.0,0.412,0.0,0.322,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.776,12.337,10.756,0.412,0.0,1.507,0.0,2.125,1.022,0.0,0.101,0.0,0.379,0.0,0.0,0.655,0.0,16.065,74.401,0.0,0.0,0.0,0.11,5.623,0.0,3.146
2-32,0.0,6.375,1.196,0.376,21.036,0.0,0.0,0.168,0.684,0.0,0.0,2.92,15.072,0.0,0.0,0.0,0.0,0.333,6.631,0.0,0.0,0.198,15.325,0.0,0.213,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.923,12.449,8.857000000000001,0.398,0.0,1.495,0.0,1.477,2.212,0.0,0.117,0.0,0.222,0.0,0.0,0.0,0.0,17.697,76.649,0.0,0.0,0.0,1.006,4.023,0.0,0.624
3-32,0.0,5.217000000000001,1.16,0.174,17.957,0.0,0.0,0.131,0.471,0.0,0.133,2.615,29.397,0.0,0.0,0.0,0.0,0.0,4.976,0.0,0.0,0.0,13.996,0.498,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.433,11.389,5.349,0.272,0.0,2.312,0.0,1.588,1.01,0.0,0.123,0.0,0.207,0.0,0.0,0.0,0.0,15.692,80.329,0.0,0.0,0.0,0.0,3.827,0.0,0.0
4-32,0.0,2.462,2.038,0.143,21.854,0.0,0.0,0.117,0.937,0.0,0.0,1.347,26.546,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,15.1,0.111,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.354,8.447,3.571,0.317,0.0,1.83,0.0,3.811,1.86,0.0,0.121,0.0,0.541,0.0,0.0,0.0,0.0,19.192,75.751,0.0,0.0,0.0,0.0,5.057,0.0,0.0
2-32',0.0,0.0,17.101,0.0,5.029,0.0,0.0,0.0,0.0,0.0,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.761,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.386,64.56,0.0,0.0,0.928,0.0,12.663,0.0,9.465
3-32',0.0,0.0,35.139,0.0,12.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.414,0.0,0.0,74.929,0.0,0.0,0.353,0.0,11.153,0.797,12.354
4-32',0.0,0.0,13.924,0.0,30.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,0.0,0.375,0.0,4.012,90.766,0.0,0.0,0.0,0.0,1.476,0.0,3.37
1-33,0.0,1.237,2.158,0.133,10.87,0.0,0.0,0.7899999999999999,1.412,0.0,0.171,2.186,10.656,0.0,0.0,0.0,0.0,0.0,11.522,0.0,0.0,0.0,3.171,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.849,0.0,0.0,0.0,0.0,0.0,0.712,10.172,1.765,0.0,0.0,1.574,0.0,32.859,3.197,0.0,0.0,0.0,3.88,0.0,0.0,1.19,0.0,14.992,48.682,0.0,0.0,0.0,25.006,1.864,0.0,8.203
2-33,0.994,2.292,2.008,0.321,16.091,0.0,0.0,0.6539999999999999,3.658,0.0,0.652,2.172,0.315,0.0,0.0,0.0,0.0,0.0,12.202,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.29,0.771,12.45,0.752,0.114,0.0,0.921,0.0,32.382,1.686,0.0,0.0,0.0,4.966,0.0,0.0,0.8180000000000001,0.0,9.85,37.149,0.0,0.0,0.0,2.127,3.078,0.0,46.979
3-33,4.753,1.579,1.701,0.5680000000000001,11.792,0.0,0.0,0.637,2.81,0.0,0.9079999999999999,3.273,1.946,0.0,0.0,0.0,0.0,0.0,12.254,0.0,0.0,0.0,4.502,0.703,0.0,0.0,0.477,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.142,0.5660000000000001,9.025,1.169,0.145,0.0,2.386,0.0,31.043,3.237,0.204,0.0,0.0,3.658,0.0,0.0,0.748,0.0,15.355,72.663,0.0,0.0,0.0,7.970000000000001,2.556,0.0,0.631
4-33,1.042,0.433,1.339,0.27,30.018,0.0,0.0,0.39,1.269,0.0,0.244,1.504,3.082,0.0,0.0,0.0,0.0,0.0,5.762,0.0,0.0,0.0,10.424,0.748,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.121,0.376,11.889,1.493,0.0,0.107,4.246,0.0,18.571,2.118,0.0,0.0,0.0,3.966,0.0,0.0,0.383,0.0,11.173,85.545,0.0,0.0,0.0,0.895,2.004,0.0,0.0
1-34,0.0,0.0,0.142,0.0,31.313,0.0,0.0,0.343,0.0,0.0,0.0,0.223,17.2,0.0,0.0,0.0,0.0,0.0,0.3070000000000001,0.0,0.0,0.0,46.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.476,0.126,0.0,2.474,0.0,0.381,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.828,86.46,0.0,0.0,0.0,0.138,0.756,0.0,1.819
2-34,0.0,0.0,0.264,0.0,34.075,0.0,0.0,0.199,0.0,0.0,0.0,0.452,10.294,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,51.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1.796,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012,88.149,0.0,0.0,0.0,0.525,1.728,0.0,0.586
3-34,0.0,0.0,2.793,0.0,38.681,0.0,0.0,0.272,0.0,0.0,0.0,0.308,9.782,0.0,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,41.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.118,2.48,0.0,0.0,2.055,0.0,0.606,0.363,0.0,0.168,0.0,0.21,0.0,0.0,0.0,0.0,21.429,76.321,0.0,0.0,0.0,0.812,0.162,0.0,1.275
4-34,0.0,0.0,4.268000000000001,0.0,49.11,0.0,0.0,0.9560000000000001,0.0,0.0,0.0,0.689,0.722,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,35.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.289,0.0,2.398,0.0,0.0,1.778,0.0,1.572,0.862,0.0,0.246,0.0,1.061,0.0,0.0,0.0,0.0,10.797,84.711,0.0,0.0,0.0,1.528,2.927,0.0,0.0
