SampleID,bc22acbc6a8407cc340e8bb6c6842074,7f90457e0b5af1edd82418cb3c9089b4,1a8e3305231911ff8307602f1d620be0,4194fdb699f4d5c9620e1e7cfb8b009b,fc0651422f017372960928f220b834d7,7029dd7b1fe970d81fbff18315097ae2,d2eae9eee73c95835ab2e47bc463c38e,381cc4167053f528de8e10567d4a509e,8995879a30350364c8d6147a828733ee,de0cc0fb4800458938f4508ae73d22a4,a4b21ca3dc01eada0962e57c2fded727,9b62d6c84b96aa64eaeff3b764d77da1,a2ff073fb23039e822fba8a653a34527,b980bbc29499a5ae07b6c0afaccc728a,d43d3c9dc33aa66b585a098fc7709276,88fa6e2c26361b8b7ca8a72ae1ed781f,19d2984a92774f1291ebc1812f80368c,29605d99f5fbd1bb2e4a490a00b4d349,87078040a976e7ceb82734c0713fd4e2,52856184ae551af1f787a0e2cabeb489,02bc9f1c8263ce565cfa8174b56af2de,5cb290154506065751d3f3dcb3bd6e49,7fb850c5cd377da752f7b081daed5032,39003a99b6f7d9f46b1d35054fb105a4,ff2ddcb0273425f900af1f8d1b4d90a8,5b100fa0f8a80a2787b1ce75da347c96,783749c187ad3cb6e60ccecdd73fd8ef,9d23b3373cdd04079b0a346a91fddab8,58de505db56b2250b12c7cd7ec5bfa50,1050f5391c721945e2d13b52590863c8,d939e81b4199d074f14d7056eaa88d14,c83d66ff9b2828b3f564019f4b9c54a4,9a4d00f3f8a14dc8f2ff7fabf04f6ebb,98eadfe35eb7a1fc42331d68785b272e,925f2beecb4475f754479219e21c2da2,6d34ed1cd41fa02613b0316716db2dfd,25f31a7f3499828c16d4648976563910,02fa96f8e560df1558be520ea8974c36,52e86b2d78a48335b0ca8ebd5a0a8e33,12041ed58f0b14a5efb2687b72fc5883,f564537bd84fc6fc7664934190ec6824,ca8d0a8123dfcdaed30eb0c534b00db9,023699ea1718b4d160d27803ec78b3b8,e5f52b2c18e6f178fcc24bed0ff62f5b,a6cdde7256831dcfab80f676aa3f4af1,c4a2579e95fee657cb355e865aa027af,457c4253db2b49c51b3eee5a91a8c3e2,a875c453fc275b8f21ef13228c53d599,42a47c900cdc49f94a53eed8c41f0e26,3b768ad6b26d688837b3511e5d2316d2,eb0898e38a817c5648a19a5e3db2c1be,327914bbcbfe425fb2d5caaf9d8688a1,d7c555c6a185de9a0a44e98fb0be730d,ebb611e11f12869b1c6a129b7874f35c,5a72697a45f01e085759fa49e855d45e,55b24a137213d3162da4cfe59b919eb1,db32f914db89e6f6b0fe7d66afc46ba1,314b1f98dcfc0e5d25ba5e55d8b6ee76,aa2edf44a5b107222a97023841eea577,286ed5db3cf03aacbcee204d7d08e47a,abb98aa85e9528ef54e3078ff40ac726,ed701a469132c0a7dd6f90e9c705bdd0,c17275cccc27dc9a4ab351a310c063c8,7d08e012440864f4bdcbe45b245d6018,50a53e82bd7a1073e097d99b1c09ea4d,3aeb85bc05fe3a36283129a1ffeabb08,fe290f48286b86b1ae833009c9bf64a2,f96d60fc409a6ea2fa0d7f4982a9074a,7f9baea74fd8c885613b0289b667b7ef,cc5fece67be5e3c11717192e70c80cda,808302d4e71aa7321e30e37e3c206b34,6a00550a934a2665f470eeec33616366,4640abb4e57a2e5406a094ea8c767b29,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
2-11,0.0,0.0,0.0061364752086401,0.0,0.0,0.057928325969563,0.0,0.0004909180166912,0.0,0.0,0.0,0.0,0.0,0.142120765832106,0.0076092292587137,0.0017182130584192,0.0,0.0,0.0,0.0218458517427589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041728031418753,0.0,0.0,0.0670103092783505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625920471281296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762886597938144,0.0,0.0355915562101129,0.0,0.1291114383897889,0.0154639175257731,0.0,0.0,0.0022091310751104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697103583701521,0.0,0,0,0,0,0
2-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084734542565867,0.0,0.0,0.0,0.0,0.0218456242552628,0.1098901098901098,0.0,0.0,0.0,0.0006619886137958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162849198993777,0.0,0.0,0.0,0.0,0.0,0.0,0.7812789620018535,0.0019859658413875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042367271282933,0.0,0.0,0.0260823513835562,0.0,0.0,0.0018535681186283,0.0,0.0,0.0,0.0,0.0,0.0022507612869058,0.0,0.0,0.0094002383159009,0.015755329008341,0.0,0.0,0,0,1,0,0
2-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031204992798847,0.0,0.0,0.0,0.1526644263082093,0.0,0.0,0.0,0.0,0.0,0.3742198751800288,0.0,0.0,0.0,0.0108017282765242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760921747479596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165626500240038,0.0,0.0,0.1365818530964954,0.0,0.0153624579932789,0.0,0.0,0.0,0.0024003840614498,0.0,0.0,0.0110417666826692,0.0,0.0,0.0,0.0,0.0,0.0,0.1941910705712914,0.0,0.0,0.0,0.0,0.0,0.0052808449351896,0.0,0.0,0.0,0.0016802688430148,0.0,0.0,0,0,0,0,0
2-2,0.0,0.0,0.0,0.0,0.0187799862919808,0.0,0.0,0.0010966415352981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636052090472926,0.0,0.3573680603152844,0.0,0.0,0.009184372858122,0.0,0.0094585332419465,0.0043865661411925,0.0,0.0,0.0,0.0,0.3440712816997944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348183687457162,0.0,0.0,0.0043865661411925,0.0,0.0,0.0068540095956134,0.0,0.0084989718985606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331048663468128,0.0,0.0,0.0043865661411925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2-20,0.0,0.0379545815467683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306495156423693,0.0,0.0,0.0,0.0,0.0,0.0,0.1038589804668889,0.0654279815785294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077814832459901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562648880419247,0.0,0.0,0.0149277433698586,0.0,0.0,0.0,0.0,0.0,0.0,0.5616960457360648,0.0,0.0,0.0,0.0,0.0,0.003493727171669,0.0,0.0,0.0,0.0,0.0,0.0026996982690169,0.0,0.0,0.0,0.0152453549309194,0.0,0.0,0,1,1,0,0
2-21,0.0,0.0,0.0166716581810921,0.0015972846161525,0.0,0.243885394828791,0.0,0.0007986423080762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015972846161525,0.0018967754816811,0.0,0.0130777677947489,0.0032943995208146,0.0035938903863432,0.0,0.0145752221223919,0.0,0.0011979634621144,0.0,0.0160726764500349,0.0,0.0148747129879205,0.0,0.0008984725965858,0.0,0.0,0.0019966057701906,0.000199660577019,0.0,0.0,0.0022960966357192,0.0,0.0,0.0,0.0080862533692722,0.0009983028850953,0.0,0.3274433463112708,0.0,0.0116801437556154,0.0,0.0420285514625137,0.0091843865428771,0.0,0.0,0.0022960966357192,0.0015972846161525,0.000199660577019,0.0,0.0,0.2418887890586003,0.0,0.0,0.0,0.0,0.0,0.0068882899071578,0.0085854048118199,0.0,0.0,0.0,0.0,0.0005989817310572,0,0,0,0,0
2-22,0.0,0.0,0.0,0.0108670784717455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028597574925646,0.0269961107298101,0.0,0.0,0.0155570807595515,0.0113246396705559,0.0,0.3289865019446351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281400137268359,0.0,0.0125829329672843,0.0,0.0,0.0,0.002745367192862,0.0,0.0,0.0,0.0,0.0073209791809654,0.0,0.0,0.0,0.0,0.0,0.0,0.3798901853122855,0.0152139098604438,0.0118965911690688,0.0,0.0,0.0,0.0225348890414092,0.0,0.0,0.0,0.0,0.0,0.0,0.0153283001601464,0.0,0.0,0.0867078471745596,0.0,0.0204758636467627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005719514985129,0.0,0.0,0,0,0,1,0
2-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005382131324004,0.0122712594187298,0.0,0.0,0.0,0.1555435952637244,0.0402583423035522,0.0,0.0,0.0,0.0,0.1431646932185145,0.0,0.0310010764262648,0.0,0.0,0.0,0.0016146393972012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013993541442411,0.0,0.0,0.0,0.00010764262648,0.0,0.0839612486544671,0.00010764262648,0.0119483315392895,0.0,0.0107642626480086,0.0085037674919268,0.0,0.0,0.0,0.0,0.0148546824542518,0.0,0.0571582346609257,0.0108719052744886,0.0384284176533907,0.0,0.0,0.0,0.00010764262648,0.0303552206673842,0.0,0.268783638320775,0.0,0.0020452099031216,0.0465016146393972,0.0,0.0,0.0195909580193756,0.0,0.0,0.0,0.0,0.0,0.010118406889128,0,0,0,0,0
2-24,0.0,0.0,0.0168217609162491,0.003579098067287,0.0,0.0130040563111429,0.0050107372942018,0.0004772130756382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032211882605583,0.0033404915294679,0.0,0.0064423765211166,0.0,0.0,0.0144356955380577,0.0,0.0,0.0025053686471009,0.0,0.0125268432355046,0.0033404915294679,0.0,0.1461465044142209,0.0,0.2363397757098544,0.0,0.0,0.0,0.0,0.0252922930088284,0.0,0.0,0.0258888093533762,0.0,0.0,0.0,0.0,0.0,0.0056072536387497,0.0,0.343354807921737,0.0,0.0100214745884037,0.0039370078740157,0.0421140539250775,0.0093056549749463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161059413027916,0.0023860653781913,0.0053686471009305,0.0,0.0,0.0,0.0416368408494392,0.0,0.0,0.0,0.0,0.0,0.0017895490336435,0,0,0,0,0
2-25,0.0,0.0,0.0,0.0036210018105009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208509354254677,0.0,0.0,0.0,0.0,0.0,0.0273083886541943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016596258298129,0.0039227519613759,0.0,0.0,0.048280024140012,0.0,0.0,0.0229330114665057,0.5434520217260108,0.0217260108630054,0.0048280024140012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186028968014484,0.0,0.0048280024140012,0.0,0.0,0.0,0.0105612552806276,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
2-28,0.0,0.0,0.0,0.0,0.0,0.0022967386311437,0.0,0.0,0.0,0.0,0.0151584749655489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086094888116018,0.0,0.0029529496686134,0.0026904652536255,0.0009843165562044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016405275936741,0.0,0.0,0.0,0.0,0.0,0.0341885950521687,0.0027560863573725,0.0,0.0,0.0087276067983463,0.0,0.0,0.4217468337817442,0.0,0.0,0.0377977557582518,0.0069558369971782,0.0,0.0,0.0,0.0,0.0,0.0568934969486186,0.0,0.0,0.0290701489599055,0.0,0.0,0.1456788503182623,0.0,0.0,0.0,0.0,0.0010499376599514,0.00367478180983,0.001771769801168,0.0,0.0134523262681278,0.0019030120086619,0.0,0.0,0,1,0,0,0
2-30,0.0,0.0,0.0,0.0,0.0,0.001476708282991,0.0,0.0,0.0,0.0,0.0,0.0,0.1102161363941468,0.0,0.0,0.0,0.0,0.0,0.0700765203383004,0.0026849241508927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083232648677674,0.0,0.0,0.0179889918109813,0.0,0.0055040945093301,0.0,0.0,0.0149013290374546,0.0,0.0,0.0,0.0166465297355349,0.0,0.0,0.0,0.0673915961874077,0.2287555376560612,0.037320445697409,0.0046986172640622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808564908041348,0.0,0.0,0.0,0.0,0.001476708282991,0.0316821049805343,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2-32,0.0,0.0,0.0009394081728511,0.0,0.0102160638797557,0.0050493189290746,0.0,0.0,0.0,0.0,0.0,0.0,0.0352278064819163,0.0,0.0,0.0,0.0,0.0,0.1760216063879755,0.0,0.0,0.0089243776420854,0.0,0.0,0.0022310944105213,0.0,0.0045796148426491,0.0011742602160638,0.0,0.0,0.0,0.1235321747299201,0.0,0.0,0.0066932832315641,0.0,0.0,0.0,0.0,0.0273602630342883,0.0,0.0,0.0,0.0,0.0,0.0,0.0086895255988727,0.231564114607797,0.0567167684358853,0.040864255519023,0.0,0.009394081728511,0.0,0.0,0.0,0.0003522780648191,0.0025833724753405,0.0,0.0170267731329262,0.0,0.1797792390793799,0.0,0.0,0.0122123062470643,0.0,0.0012916862376702,0.0320573038985439,0.0,0.0,0.0,0.0,0.0,0.0055190230155002,0,0,0,0,0
2-32',0.0,0.0,0.0,0.0047412904555761,0.0,0.0,0.0,0.0,0.1648113790970933,0.0,0.0,0.0535971964543393,0.0,0.0,0.0,0.0083487940630797,0.007627293341579,0.0,0.2192331478045763,0.0250463821892393,0.0,0.0,0.0,0.0,0.0,0.0,0.0157699443413729,0.0,0.007627293341579,0.0,0.0,0.0079365079365079,0.1285301999587713,0.0,0.0,0.0254586683158111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066996495567924,0.0086580086580086,0.0763760049474335,0.0,0.0158730158730158,0.0129870129870129,0.0119562976705833,0.0,0.0,0.0132962275819418,0.0,0.0,0.0,0.0,0.0,0.1478045763760049,0.0,0.0098948670377241,0.0,0.0,0.0,0.0006184291898577,0.0,0.0,0.0178313749742321,0.0,0.0,0.0092764378478664,0,1,0,1,0
2-33,0.0,0.0,0.0027877586420517,0.0317184983273448,0.0,0.0840044604138272,0.0098500805352496,0.0023541072977326,0.0,0.0,0.0,0.0,0.0,0.0,0.0001858505761367,0.0564366249535373,0.0380374179159955,0.0,0.0,0.0044604138272828,0.0648618510717383,0.0,0.0065047701647875,0.0,0.0,0.0,0.1248915871639202,0.0,0.0527815636228472,0.0,0.0,0.0804113492751827,0.0,0.0008673026886383,0.0,0.013009540329575,0.0,0.0,0.0,0.0,0.0008673026886383,0.0,0.0424358815512328,0.0,0.0,0.0605872878205922,0.0,0.106244579358196,0.0,0.0094164291909304,0.0799776979308635,0.0125758889852558,0.0250898277784661,0.0,0.0,0.0009292528806839,0.0009912030727295,0.0,0.0,0.0,0.0,0.0,0.08480981291042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029116590261429,0.0,0,0,0,0,0
2-4,0.0,0.0,0.0026737967914438,0.0,0.0048128342245989,0.0057754010695187,0.0,0.0002139037433155,0.0,0.0,0.0,0.0,0.0,0.0,0.000855614973262,0.0,0.0,0.0,0.0316577540106951,0.0270588235294117,0.0059893048128342,0.0154010695187165,0.0,0.0,0.0,0.0,0.0,0.0033155080213903,0.0,0.0,0.0,0.0224598930481283,0.0,0.002566844919786,0.0,0.0,0.0087700534759358,0.0,0.0,0.1031016042780748,0.0010695187165775,0.0,0.0,0.0146524064171123,0.0,0.0,0.0,0.393048128342246,0.0,0.0388235294117647,0.0,0.0454545454545454,0.0029946524064171,0.0,0.0,0.0003208556149732,0.0010695187165775,0.0,0.0391443850267379,0.0,0.17475935828877,0.0,0.0,0.0133689839572192,0.0,0.0,0.0277005347593582,0.0094117647058823,0.0,0.0,0.0,0.0,0.0035294117647058,0,0,0,0,0
2-5,0.0,0.0,0.0122718052738336,0.0,0.0086206896551724,0.1774847870182555,0.0001014198782961,0.0015212981744421,0.0,0.0,0.0,0.0,0.0,0.0195740365111561,0.0024340770791075,0.0036511156186612,0.0,0.0,0.0150101419878296,0.02920892494929,0.0502028397565922,0.0093306288032454,0.0140973630831643,0.0,0.0,0.0,0.0,0.0015212981744421,0.0,0.0119675456389452,0.0109533468559837,0.0270791075050709,0.0,0.0013184584178498,0.0,0.0,0.0019269776876267,0.0,0.0,0.0107505070993914,0.0005070993914807,0.0,0.005578093306288,0.0009127789046653,0.0,0.0,0.0,0.2569979716024341,0.0,0.0196754563894523,0.0,0.0577079107505071,0.0177484787018255,0.0,0.0,0.0,0.0015212981744421,0.0,0.0,0.0,0.1618661257606491,0.0,0.0,0.0170385395537525,0.0,0.0,0.0150101419878296,0.0083164300202839,0.0074036511156186,0.0,0.0,0.0162271805273833,0.0044624746450304,0,0,0,0,0
2-7,0.0557231306556596,0.0,0.0104778536275599,0.0,0.0,0.1116050166693125,0.0026988410858866,0.0090490554056199,0.0,0.0,0.0,0.0,0.0347674234005397,0.0,0.0015875535799333,0.0,0.0,0.0,0.0,0.0188918876012065,0.0,0.0,0.0098428321955866,0.0,0.0,0.0,0.0,0.0065089696777266,0.0,0.0858866486743927,0.0098428321955866,0.0552468645816796,0.0,0.0,0.0,0.0,0.0047626607397999,0.0,0.0,0.049690427051913,0.0006350214319733,0.0,0.0347674234005397,0.0,0.0,0.0,0.0,0.0715986664549928,0.0,0.0342911573265597,0.0023813303698999,0.1511351008096523,0.0612795681854262,0.0,0.0,0.0207969518971265,0.0,0.0,0.0,0.0241308144149865,0.0766788379107795,0.0,0.0,0.0,0.0,0.0,0.0182568661692332,0.0,0.0,0.0,0.0,0.0374662644864264,0.0,0,0,0,0,0
2-9,0.0,0.0870002009242515,0.0,0.0,0.0,0.0,0.0,0.0,0.0516375326501908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082378943138436,0.0,0.0120554550934297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008639742816958,0.0,0.0152702431183443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171589310829818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
3-1,0.0,0.0022527958806018,0.0,0.0534234451685574,0.0,0.0,0.0,0.0,0.0069997586290127,0.0,0.0,0.0,0.0,0.0,0.0,0.1057204923968139,0.0736986080939737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017700539061871,0.0,0.2229463351838442,0.0,0.0893072652667149,0.0,0.0,0.0,0.0110226084158017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993643897336873,0.0,0.0,0.0,0.0,0.1493281840856062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081342022688872,0.0,0.0760318609703113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-10,0.0,0.0,0.0024271844660194,0.0041608876560332,0.0,0.0133495145631067,0.0,0.0017337031900138,0.0,0.0,0.0,0.0,0.0,0.1347087378640776,0.0,0.0071081830790568,0.0,0.0,0.0,0.0,0.0,0.0069348127600554,0.0,0.0,0.0,0.0,0.0116158113730929,0.0,0.0046809986130374,0.0,0.0034674063800277,0.0,0.0,0.0031206657420249,0.0,0.0,0.0,0.0,0.0,0.0721220527045769,0.0,0.0,0.0,0.0384882108183079,0.0,0.0083217753120665,0.0,0.209257975034674,0.0,0.0440360610263522,0.0081484049930651,0.0284327323162274,0.0312066574202496,0.0164701803051317,0.0,0.0001733703190013,0.0008668515950069,0.0,0.0459431345353675,0.0,0.2862343966712898,0.0,0.0088418862690707,0.0,0.0,0.0,0.0,0.0052011095700416,0.0026005547850208,0.0,0.0,0.0,0.0003467406380027,0,0,0,0,0
3-11,0.0,0.0,0.0043901281442809,0.0212387280493592,0.0,0.0704793545325106,0.0075937351684859,0.0,0.0,0.0,0.0,0.0,0.0372567631703844,0.0802088277171333,0.0049833887043189,0.032392026578073,0.0202895111532985,0.0,0.0,0.0021357380161366,0.0039155196962505,0.0097294731846226,0.0,0.0,0.0,0.0,0.0669197911722828,0.0,0.0252728998576174,0.0,0.0,0.0689368770764119,0.0,0.0014238253440911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694114855244423,0.0,0.0,0.0396298054105363,0.0,0.2126245847176079,0.0,0.0,0.0383246321784527,0.0824632178452776,0.0249169435215946,0.0,0.0,0.0016611295681063,0.0004746084480303,0.0,0.0,0.0,0.0,0.0,0.040579022306597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327479829140958,0.0,0,0,0,0,0
3-12,0.0,0.0,0.0,0.0095853092523458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009181717283826,0.0,0.0,0.0,0.0129149429926344,0.0103924931893855,0.1051357077994148,0.1663807890222984,0.0,0.0,0.0002017959842599,0.0,0.0,0.0,0.0,0.0306729896075068,0.0,0.0148320048431036,0.0,0.0,0.0,0.0191706185046917,0.0,0.0,0.0,0.0,0.0126122490162445,0.0,0.0,0.0,0.0,0.0,0.0,0.4247805468671173,0.0163454747250529,0.0078700433861366,0.0073655534254868,0.0,0.0,0.0204822924023811,0.0,0.0,0.0,0.0513570779941479,0.0,0.0,0.0179598425991322,0.0,0.0,0.002320653818989,0.0,0.0176571486227424,0.0,0.0,0.0,0.0012107759055594,0.0,0.0,0.011603269094945,0.0299667036625971,0.0,0.0,0,0,1,0,0
3-13,0.0,0.0,0.0,0.0273018526257138,0.0533500487533082,0.0,0.0,0.0,0.0052932163253935,0.0566931327482936,0.0,0.0,0.0,0.0,0.0,0.0394205321075358,0.0256303106282212,0.0,0.1643682964201142,0.0,0.0,0.0,0.0122579746482797,0.0,0.0,0.0,0.0785624738821562,0.0,0.0352416771138041,0.0,0.0,0.1296837999721409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051539211589357,0.0,0.0,0.0,0.0582253795793286,0.0052932163253935,0.0,0.0,0.0,0.0458281097645911,0.0,0.0,0.0121186794818219,0.0080791196545479,0.0,0.0,0.0,0.0,0.0,0.1923666248781167,0.0,0.0451316339323025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-14,0.0,0.0429833503227998,0.0,0.0,0.0,0.0,0.0,0.0,0.4323819232076112,0.0,0.237852531430513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774719673802242,0.0,0.0,0.0,0.0,0.0,0.036357458375807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117227319062181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605504587155963,0.0,0.0,0.0,0.0,0.0,0.00067957866123,0.0,0.0,0,0,1,0,0
3-17,0.0,0.0,0.0,0.0068448921606612,0.0,0.0,0.0,0.0,0.0,0.0065865943432778,0.0,0.0122691463257135,0.0,0.0,0.0,0.0077489345215032,0.0040036161694433,0.0,0.3182229110164019,0.0,0.0,0.0029704248999095,0.0060699987085109,0.0,0.0,0.0121399974170218,0.0192431873950665,0.0,0.0095570192431873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774506005424254,0.0133023375952473,0.0165310603125403,0.0812346635670928,0.0,0.0,0.0114942528735632,0.0,0.0,0.0,0.0152395712256231,0.0,0.0,0.0060699987085109,0.0,0.0,0.2315639932842567,0.0,0.0133023375952473,0.0,0.0,0.0,0.004132765078135,0.0,0.0,0.0192431873950665,0.0047785096215936,0.0,0.0,0,0,0,0,0
3-2,0.0,0.0,0.0,0.0,0.0072137060414788,0.0,0.0,0.0001001903616872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113114918344855,0.0,0.3387436128644424,0.0,0.0066125638713555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517683598837792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022442641017934,0.0,0.0,0.0,0.0,0.0,0.0157298867848912,0.0,0.0116220819557158,0.0,0.0,0.0035066626590521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309488027251778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-20,0.0,0.0,0.0,0.0046032441911442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003288031565103,0.0037264357737834,0.1904866286716352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092064883822884,0.0,0.006576063130206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063568610258658,0.0,0.0225778167470407,0.0,0.0,0.0070144673388864,0.0,0.0,0.0,0.7419991231915827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041648399824638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
3-21,0.0015115729806329,0.0,0.0059518186112423,0.0066131317902692,0.0,0.1813887576759565,0.0001889466225791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067076051015588,0.0064241851676901,0.0,0.0,0.0,0.0,0.012470477090222,0.0,0.0026452527161076,0.0,0.0145488899385923,0.0162494095418044,0.0,0.0080302314596126,0.0,0.0,0.005573925366084,0.0,0.0002834199338686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099196976854038,0.0,0.0051015588096362,0.0099196976854038,0.0,0.4220122815304676,0.0,0.0,0.0127538970240906,0.0594237128011336,0.0053849787435049,0.0,0.0,0.0011336797354747,0.0014170996693434,9.44733112895607e-05,0.0,0.004723665564478,0.1732640529050543,0.0,0.0145488899385923,0.0,0.0,0.0,0.0,0.0090694378837978,0.0,0.0,9.44733112895607e-05,0.0,0.0025507794048181,0,0,0,0,0
3-23,0.0,0.0,0.0,0.0,0.007365601683566,0.0,0.0,0.002104457623876,0.0,0.0,0.0,0.0,0.0729864166826095,0.0176009183087813,0.0,0.0032523436005356,0.0,0.0,0.0524201262674574,0.0,0.0582552133154773,0.0036349722594222,0.0,0.0,0.0022001147885976,0.0,0.0057394298832982,0.0,0.0,0.0,0.0,0.0,0.0,0.0001913143294432,0.0088961163191123,0.0,0.0,0.0,0.0,0.0354888081117275,0.0015305146355462,0.0127224029079778,0.0,0.0023914291180409,0.0,0.0041132580830304,0.0,0.0926917926152668,0.0577769274918691,0.0251578343217907,0.0,0.0187488042854409,0.0131050315668643,0.0155921178496269,0.0,0.0,0.0,0.0,0.0245838913334608,0.0,0.2528218863592883,0.0,0.0,0.0899177348383394,0.0,0.0,0.1181365984312225,0.0,0.0,0.0,0.0,0.0,0.0005739429883298,0,0,0,0,0
