SampleID,BAC_O::0319-6G20,BAC_O::053A03-B-DI-P58,BAC_O::1-20,BAC_O::113B434,BAC_O::Absconditabacteriales_(SR1),BAC_O::Acetobacterales,BAC_O::Acetothermiia,BAC_O::Acholeplasmatales,BAC_O::Acidaminococcales,BAC_O::Acidobacteriae,BAC_O::Actinomarinales,BAC_O::Actinomycetales,BAC_O::Aeromonadales,BAC_O::Alteromonadales,BAC_O::Aminicenantales,BAC_O::Anaerolineales,BAC_O::Ardenticatenales,BAC_O::Arenicellales,BAC_O::B55-F-B-G02,BAC_O::BRH-c20a,BAC_O::Babeliales,BAC_O::Bacillales,BAC_O::Bacteriovoracales,BAC_O::Bacteroidales,BAC_O::Bacteroidetes_VC2.1_Bac22,BAC_O::Bdellovibrionales,BAC_O::Berkelbacteria,BAC_O::Bifidobacteriales,BAC_O::Blastocatellales,BAC_O::Brachyspirales,BAC_O::Bradymonadales,BAC_O::Bryobacterales,BAC_O::Burkholderiales,BAC_O::C10-SB1A,BAC_O::CCM19a,BAC_O::CK-2C2-2,BAC_O::Caldatribacteriales,BAC_O::Caldicoprobacterales,BAC_O::Caldilineales,BAC_O::Caldisericales,BAC_O::Calditrichales,BAC_O::Campylobacterales,BAC_O::Candidatus_Falkowbacteria,BAC_O::Candidatus_Magasanikbacteria,BAC_O::Candidatus_Peregrinibacteria,BAC_O::Candidatus_Shapirobacteria,BAC_O::Cardiobacteriales,BAC_O::Caulobacterales,BAC_O::Cellvibrionales,BAC_O::Chitinophagales,BAC_O::Chlamydiales,BAC_O::Christensenellales,BAC_O::Chthoniobacterales,BAC_O::Chthonomonadales,BAC_O::Cloacimonadales,BAC_O::Clostridia,BAC_O::Clostridia_UCG-014,BAC_O::Clostridiales,BAC_O::Competibacterales,BAC_O::Coprothermobacterales,BAC_O::Coriobacteriales,BAC_O::Corynebacteriales,BAC_O::Cytophagales,BAC_O::D8A-2,BAC_O::DS-100,BAC_O::DTU014,BAC_O::Dadabacteriales,BAC_O::Defluviicoccales,BAC_O::Deinococcales,BAC_O::Desulfitibacterales,BAC_O::Desulfitobacteriales,BAC_O::Desulfobacterales,BAC_O::Desulfobulbales,BAC_O::Desulfotomaculales,BAC_O::Desulfovibrionales,BAC_O::Desulfuromonadia,BAC_O::Dethiobacterales,BAC_O::Diplorickettsiales,BAC_O::Dongiales,BAC_O::Ectothiorhodospirales,BAC_O::Elsterales,BAC_O::Endomicrobiales,BAC_O::Enterobacterales,BAC_O::Erysipelotrichales,BAC_O::Eubacteriales,BAC_O::Fermentibacterales,BAC_O::Fibrobacterales,BAC_O::Fimbriimonadales,BAC_O::Flavobacteriales,BAC_O::Frankiales,BAC_O::Fusobacteriales,BAC_O::Gaiellales,BAC_O::Gammaproteobacteria_Incertae_Sedis,BAC_O::Gemmatales,BAC_O::Gemmatimonadales,BAC_O::Geobacterales,BAC_O::HOC36,BAC_O::Halanaerobiales,BAC_O::Haliangiales,BAC_O::Holophagales,BAC_O::Hydrogenedentiales,BAC_O::Hydrothermae,BAC_O::IMCC26256,BAC_O::Ignavibacteriales,BAC_O::Incertae_Sedis,BAC_O::Isosphaerales,BAC_O::Izemoplasmatales,BAC_O::JG36-GS-52,BAC_O::JS1,BAC_O::KD4-96,BAC_O::Kapabacteriales,BAC_O::Kosmotogales,BAC_O::LCP-89,BAC_O::LD1-PA32,BAC_O::LD1-PB3,BAC_O::Lachnospirales,BAC_O::Lactobacillales,BAC_O::Latescibacterales,BAC_O::Latescibacterota,BAC_O::Legionellales,BAC_O::Leptospirales,BAC_O::Limnochordales,BAC_O::Limnochordia,BAC_O::Lineage_IV,BAC_O::M55-D21,BAC_O::MAT-CR-H4-C10,BAC_O::MBA03,BAC_O::MBNT15,BAC_O::MD2902-B12,BAC_O::MSBL9,BAC_O::MVP-15,BAC_O::Marinimicrobia_(SAR406_clade),BAC_O::Methylococcales,BAC_O::Micavibrionales,BAC_O::Micrococcales,BAC_O::Micropepsales,BAC_O::Microtrichales,BAC_O::MidBa8,BAC_O::Monoglobales,BAC_O::Moorellales,BAC_O::Myxococcales,BAC_O::NB1-j,BAC_O::NKB15,BAC_O::Nannocystales,BAC_O::Nitrosococcales,BAC_O::Nitrospirales,BAC_O::OLB14,BAC_O::OM190,BAC_O::OPB41,BAC_O::Obscuribacterales,BAC_O::Oceanospirillales,BAC_O::Oligosphaerales,BAC_O::Omnitrophales,BAC_O::Oscillospirales,BAC_O::PB19,BAC_O::PLTA13,BAC_O::PeM15,BAC_O::Pedosphaerales,BAC_O::Peptococcales,BAC_O::Peptostreptococcales-Tissierellales,BAC_O::Petrotogales,BAC_O::Phycisphaerales,BAC_O::Pirellulales,BAC_O::Pla3_lineage,BAC_O::Planctomycetales,BAC_O::Polyangiales,BAC_O::Propionibacteriales,BAC_O::Proteinivoracales,BAC_O::Pseudomonadales,BAC_O::RBG-13-54-9,BAC_O::RBG-16-55-12,BAC_O::RF39,BAC_O::Reyranellales,BAC_O::Rhizobiales,BAC_O::Rhodobacterales,BAC_O::Rhodospirillales,BAC_O::Rickettsiales,BAC_O::Rubrobacterales,BAC_O::Run-SP154,BAC_O::SBR1031,BAC_O::SJA-15,BAC_O::SJA-28,BAC_O::SM1A07,BAC_O::Saccharimonadales,BAC_O::Solibacterales,BAC_O::Solirubrobacterales,BAC_O::Sphingobacteriales,BAC_O::Sphingomonadales,BAC_O::Spirochaetales,BAC_O::Steroidobacterales,BAC_O::Sumerlaeales,BAC_O::Sva0485,BAC_O::Symbiobacteriales,BAC_O::Synergistales,BAC_O::Syntrophales,BAC_O::Syntrophobacterales,BAC_O::Syntrophomonadales,BAC_O::Syntrophorhabdales,BAC_O::TA06,BAC_O::Thermacetogeniales,BAC_O::Thermales,BAC_O::Thermoanaerobacterales,BAC_O::Thermoanaerobaculales,BAC_O::Thermotogales,BAC_O::Thermovenabulales,BAC_O::UASB-TL25,BAC_O::VHS-B3-70,BAC_O::Veillonellales-Selenomonadales,BAC_O::Verrucomicrobiales,BAC_O::Vibrionales,BAC_O::Vicinamibacterales,BAC_O::WCHB1-41,BAC_O::WCHB1-81,BAC_O::WD260,BAC_O::WPS-2,BAC_O::WS1,BAC_O::WWE3,BAC_O::Xanthomonadales,BAC_O::Zixibacteria,BAC_O::c5LKS83,BAC_O::unidentified,ARC_O::Aenigmarchaeales,ARC_O::Bathyarchaeia,ARC_O::LKM11,ARC_O::Lokiarchaeia,ARC_O::Methanofastidiosales,ARC_O::Methanomassiliicoccales,ARC_O::Methanomethyliales,ARC_O::Methanomicrobiales,ARC_O::Methanosarciniales,ARC_O::Micrarchaeales,ARC_O::Nitrososphaerales,ARC_O::Odinarchaeia,ARC_O::Rhinosporideacae,ARC_O::Teleostei,ARC_O::Veneroida,ARC_O::Woesearchaeales,ARC_O::unidentified
3-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.672,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.637,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,3.503,0.0,0.0,10.765,1.848,0.0,0.917,0.0,0.0,0.209,0.0,0.379,0.0,0.0,1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.223,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.13,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.521,0.0,0.0,0.0,0.6819999999999999,0.36,0.0,0.0,0.0,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.164,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.29,0.0,3.34,3.278,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.127,0.0,0.0,0.0,0.0,30.722,0.629,0.201,0.0,0.0,0.0,0.0,0.597,0.0,1.665,0.0,0.0,0.0,0.0,4.098,0.439,0.0,1.103,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.0,0.8019999999999999,0.0,0.0,1.315,0.0,0.0,0.0,0.0,21.312,3.316,0.0,36.976,36.041,0.608,0.0,0.0,0.0,0.0,0.0,0.601,1.147
4-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.325,0.0,0.0,0.0,0.0,0.0,0.133,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.133,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,6.397,0.0,0.0,0.0,0.169,0.0,0.0,0.621,0.0,0.123,0.0,0.0,0.142,0.0,0.0,0.112,0.0,4.904,0.0,9.031,0.0,0.0,9.629,1.488,0.0,0.0,0.0,0.0,1.697,0.0,0.458,0.0,0.0,1.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,0.214,0.493,0.0,0.115,0.178,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.443,0.0,0.256,0.0,0.716,0.397,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.172,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674,0.0,0.0,0.0,0.315,0.0,2.468,2.566,0.0,0.5910000000000001,0.0,0.257,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.413,0.105,0.0,0.0,0.0,0.0,16.059,0.0,0.44,0.0,0.0,0.0,0.0,2.814,0.0,0.5840000000000001,0.0,0.0,0.0,0.0,3.936999999999999,1.176,0.124,1.185,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.0,0.9520000000000001,0.0,0.0,0.915,0.0,0.169,0.0,0.0,11.214,0.0,0.0,21.449,66.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
1-24,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.156,0.0,0.0,0.616,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.384,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.0,5.579,0.0,0.0,0.0,0.124,0.0,0.0,0.9600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794,0.0,0.0,7.779000000000001,2.571,0.117,0.0,0.27,0.0,0.0,0.135,0.0,0.319,0.0,3.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.152,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,1.141,0.216,0.8300000000000001,1.002,0.0,0.0,0.0,0.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581,0.0,0.0,0.0,0.132,0.0,1.707,0.226,0.0,0.103,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.426,0.0,0.0,0.0,0.0,2.292,0.0,0.0,0.0,0.0,0.0,0.0,3.154,0.149,5.236000000000001,0.0,0.0,0.0,0.0,2.324,17.418,1.169,2.851,2.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.9810000000000001,0.0,0.11,0.0,0.0,10.947,0.538,0.0,55.867,27.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.721
2-24,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230000000000001,0.0,0.0,0.187,0.0,0.0,0.983,0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.902,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,5.548,0.0,0.0,0.0,0.117,0.0,0.0,0.8350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.0,5.37,0.0,0.0,5.952,2.762,0.295,0.0,0.194,0.0,0.0,0.148,0.0,0.132,0.0,1.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.381,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.6100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.173,0.4,1.325,2.417,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.202,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,4.866,0.0,0.0,0.0,0.404,0.0,2.763,0.272,0.0,0.105,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.59,0.0,0.0,0.0,0.0,0.695,0.0,0.0,0.0,0.132,0.0,0.0,2.428,0.124,6.617,0.0,0.0,0.0,0.0,1.64,14.885,1.049,2.456,2.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.978,0.0,0.548,2.038,0.0,0.0,0.0,0.0,15.819,1.966,0.0,43.248,34.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.978
3-24,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.183,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.143,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,3.894,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,4.363,0.0,0.0,11.418,3.558,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.257,0.0,2.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.638,5.383,0.947,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166,0.0,0.0,0.0,0.374,0.0,2.163,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.5499999999999999,0.0,0.0,0.0,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0,2.478,0.0,8.316,0.0,0.0,0.0,0.0,2.001,19.644,0.785,1.335,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.194,0.0,0.0,15.372,0.746,0.0,57.658,17.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875
1-25,0.16,0.0,0.0,0.0,0.0,0.151,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.134,0.0,0.0,0.0,0.216,0.447,0.154,1.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.391,0.0,4.187,0.0,0.0,16.02,1.79,0.0,0.0,1.287,0.0,0.0,0.175,0.124,0.883,0.0,3.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.166,0.157,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.707999999999999,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.0,0.0,0.21,0.497,0.0,1.017,0.0,0.0,0.267,0.0,0.278,0.0,0.0,0.0,0.0,0.323,0.106,0.0,0.0,1.701,0.246,0.0,0.0,0.0,0.0,0.48,0.0,0.104,0.0,0.147,0.0,0.0,10.515,0.353,0.764,0.0,0.0,0.0,0.0,6.915999999999999,2.525,0.0,0.261,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.127,0.0,0.0,0.0,0.0,1.605,0.0,0.0,1.197,0.0,0.0,0.0,0.0,17.981,3.196,0.0,68.284,7.550999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.978
2-25,0.209,0.0,0.0,0.0,0.0,0.303,0.0,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487,0.0,0.0,0.0,0.0,0.165,0.0,0.0,12.464,0.0,0.168,0.0,0.0,0.113,0.0,0.0,0.0,11.212,0.0,0.0,0.0,0.43,0.756,0.544,1.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,1.274,0.0,4.336,0.0,0.0,3.548,2.355,0.0,0.0,1.837,0.0,0.0,0.0,0.12,0.979,0.0,2.232,0.0,0.481,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,2.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.189,0.0,0.0,0.317,0.143,1.256,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.145,0.207,0.0,0.154,4.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,2.474,0.0,0.515,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.858,0.129,0.241,0.0,0.0,0.0,0.0,0.0,0.0,1.514,0.0,0.12,0.147,0.294,0.0,0.678,0.292,0.0,0.754,0.0,0.7909999999999999,0.0,0.0,0.0,0.0,0.841,0.568,0.0,0.117,1.86,0.435,0.0,0.0,0.0,0.0,1.835,0.0,0.365,0.0,0.175,0.0,0.0,6.77,0.336,0.8390000000000001,0.0,0.0,0.0,0.0,10.111,2.386,0.0,0.297,1.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,0.0,0.117,0.0,0.338,0.0,0.0,1.322,0.0,0.0,0.0,0.0,16.826,1.965,0.0,61.871,17.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
3-25,0.0,0.0,0.0,0.0,0.0,0.187,0.0,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8280000000000001,0.0,0.0,0.0,0.0,0.184,0.0,0.0,11.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.145,0.0,0.0,0.0,0.236,0.528,0.105,2.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.737,0.0,1.713,0.0,0.0,20.984,2.2,0.0,0.0,0.7110000000000001,0.0,0.0,0.0,0.0,0.667,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,2.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.0,0.0,0.281,0.0,1.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,3.358,0.0,0.319,0.0,0.258,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059,0.0,0.0,0.135,0.685,0.0,0.686,0.341,0.0,0.0,0.0,0.259,0.0,0.0,0.0,0.0,0.274,0.135,0.0,0.0,1.052,0.232,0.0,0.0,0.0,0.0,0.262,0.0,0.394,0.0,0.15,0.0,0.0,10.411,0.3,1.652,0.0,0.0,0.0,0.0,7.391,1.877,0.0,0.229,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,0.8789999999999999,0.0,0.0,0.0,0.0,24.855,3.855,0.0,60.095,10.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856
4-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.0,0.0,0.0,0.0,0.5830000000000001,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.573,0.0,0.0,0.0,0.489,0.638,0.137,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.449,0.0,0.0,28.465,3.697,0.0,0.0,1.762,0.0,0.0,0.0,0.0,0.893,0.0,3.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,1.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.466,0.0,0.126,0.0,0.0,0.0,0.0,0.192,0.208,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649,0.0,0.262,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,0.0,0.0,0.106,0.54,0.0,1.085,0.262,0.0,0.0,0.184,0.16,0.0,0.0,0.0,0.0,0.259,0.133,0.0,0.0,1.305,0.5369999999999999,0.0,0.0,0.0,0.0,0.254,0.0,0.603,0.0,0.301,0.0,0.0,4.946,0.29,1.121,0.0,0.0,0.0,0.0,4.77,2.412,0.0,0.38,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0,0.0,0.353,0.223,0.0,0.666,0.0,0.0,0.889,0.0,0.0,0.0,0.0,21.601,3.508,0.0,53.071,21.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119
1-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,2.596,0.858,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.0,0.0,0.0,1.91,0.0,0.0,0.0,3.277,0.0,0.0,0.0,2.797,0.0,36.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.361,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717,0.0,0.0,0.0,0.0,0.0,1.334,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.849,0.0,0.0,0.0,0.0,0.0,0.293,1.154,0.0,0.0,3.104,0.0,0.0,0.0,2.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.782,0.0,0.0,0.0,0.0,0.408,1.03,0.0,63.557,29.064,0.0,0.729,0.0,0.0,0.0,0.0,0.0,5.212
