fold,block,feature,training_samples_above_0_1_percent
3,BAC_P,BAC_P::Halanaerobiaeota,2
3,BAC_P,BAC_P::Hydrogenedentes,37
3,BAC_P,BAC_P::Hydrothermae,1
3,BAC_P,BAC_P::Latescibacterota,1
3,BAC_P,BAC_P::Marinimicrobia_(SAR406_clade),14
3,BAC_P,BAC_P::Myxococcota,9
3,BAC_P,BAC_P::NKB15,5
3,BAC_P,BAC_P::Nitrospirota,6
3,BAC_P,BAC_P::Patescibacteria,46
3,BAC_P,BAC_P::Planctomycetota,53
3,BAC_P,BAC_P::Proteobacteria,71
3,BAC_P,BAC_P::Spirochaetota,78
3,BAC_P,BAC_P::Sumerlaeota,15
3,BAC_P,BAC_P::Sva0485,2
3,BAC_P,BAC_P::Synergistota,84
3,BAC_P,BAC_P::TA06,4
3,BAC_P,BAC_P::Thermotogota,70
3,BAC_P,BAC_P::Verrucomicrobiota,78
3,BAC_P,BAC_P::WPS-2,2
3,BAC_P,BAC_P::WS1,28
3,BAC_P,BAC_P::Zixibacteria,3
3,BAC_P,BAC_P::unidentified,51
3,BAC_O,BAC_O::0319-6G20,4
3,BAC_O,BAC_O::053A03-B-DI-P58,1
3,BAC_O,BAC_O::1-20,5
3,BAC_O,BAC_O::113B434,2
3,BAC_O,BAC_O::Absconditabacteriales_(SR1),9
3,BAC_O,BAC_O::Acetobacterales,8
3,BAC_O,BAC_O::Acetothermiia,4
3,BAC_O,BAC_O::Acholeplasmatales,41
3,BAC_O,BAC_O::Acidaminococcales,16
3,BAC_O,BAC_O::Acidobacteriae,1
3,BAC_O,BAC_O::Actinomycetales,14
3,BAC_O,BAC_O::Aeromonadales,13
3,BAC_O,BAC_O::Alteromonadales,1
3,BAC_O,BAC_O::Aminicenantales,36
3,BAC_O,BAC_O::Anaerolineales,52
3,BAC_O,BAC_O::Ardenticatenales,1
3,BAC_O,BAC_O::Arenicellales,1
3,BAC_O,BAC_O::B55-F-B-G02,5
3,BAC_O,BAC_O::BRH-c20a,2
3,BAC_O,BAC_O::Babeliales,15
3,BAC_O,BAC_O::Bacillales,8
3,BAC_O,BAC_O::Bacteriovoracales,1
3,BAC_O,BAC_O::Bacteroidales,86
3,BAC_O,BAC_O::Bacteroidetes_VC2.1_Bac22,7
3,BAC_O,BAC_O::Bdellovibrionales,1
3,BAC_O,BAC_O::Bifidobacteriales,6
3,BAC_O,BAC_O::Blastocatellales,7
3,BAC_O,BAC_O::Brachyspirales,21
3,BAC_O,BAC_O::Bradymonadales,1
3,BAC_O,BAC_O::Bryobacterales,2
3,BAC_O,BAC_O::Burkholderiales,65
3,BAC_O,BAC_O::C10-SB1A,2
3,BAC_O,BAC_O::CCM19a,2
3,BAC_O,BAC_O::CK-2C2-2,7
3,BAC_O,BAC_O::Caldatribacteriales,55
3,BAC_O,BAC_O::Caldicoprobacterales,42
3,BAC_O,BAC_O::Caldilineales,18
3,BAC_O,BAC_O::Caldisericales,49
3,BAC_O,BAC_O::Campylobacterales,14
3,BAC_O,BAC_O::Candidatus_Falkowbacteria,1
3,BAC_O,BAC_O::Candidatus_Peregrinibacteria,3
3,BAC_O,BAC_O::Candidatus_Shapirobacteria,1
3,BAC_O,BAC_O::Cardiobacteriales,1
3,BAC_O,BAC_O::Caulobacterales,27
3,BAC_O,BAC_O::Cellvibrionales,22
3,BAC_O,BAC_O::Chitinophagales,43
3,BAC_O,BAC_O::Chlamydiales,3
3,BAC_O,BAC_O::Christensenellales,82
3,BAC_O,BAC_O::Chthoniobacterales,1
3,BAC_O,BAC_O::Chthonomonadales,14
3,BAC_O,BAC_O::Cloacimonadales,81
3,BAC_O,BAC_O::Clostridia,84
3,BAC_O,BAC_O::Clostridia_UCG-014,8
3,BAC_O,BAC_O::Clostridiales,28
3,BAC_O,BAC_O::Competibacterales,29
3,BAC_O,BAC_O::Coprothermobacterales,8
3,BAC_O,BAC_O::Coriobacteriales,12
3,BAC_O,BAC_O::Corynebacteriales,26
3,BAC_O,BAC_O::Cytophagales,10
3,BAC_O,BAC_O::D8A-2,68
3,BAC_O,BAC_O::DS-100,19
3,BAC_O,BAC_O::DTU014,80
3,BAC_O,BAC_O::Defluviicoccales,4
3,BAC_O,BAC_O::Deinococcales,1
3,BAC_O,BAC_O::Desulfitibacterales,3
3,BAC_O,BAC_O::Desulfitobacteriales,3
3,BAC_O,BAC_O::Desulfobulbales,17
3,BAC_O,BAC_O::Desulfotomaculales,50
3,BAC_O,BAC_O::Desulfovibrionales,26
3,BAC_O,BAC_O::Dethiobacterales,25
3,BAC_O,BAC_O::Diplorickettsiales,1
3,BAC_O,BAC_O::Dongiales,1
3,BAC_O,BAC_O::Ectothiorhodospirales,1
3,BAC_O,BAC_O::Elsterales,1
3,BAC_O,BAC_O::Endomicrobiales,5
3,BAC_O,BAC_O::Enterobacterales,15
3,BAC_O,BAC_O::Erysipelotrichales,21
3,BAC_O,BAC_O::Eubacteriales,20
3,BAC_O,BAC_O::Fermentibacterales,7
3,BAC_O,BAC_O::Fibrobacterales,9
3,BAC_O,BAC_O::Fimbriimonadales,13
3,BAC_O,BAC_O::Flavobacteriales,34
3,BAC_O,BAC_O::Frankiales,4
3,BAC_O,BAC_O::Fusobacteriales,12
3,BAC_O,BAC_O::Gaiellales,23
3,BAC_O,BAC_O::Gammaproteobacteria_Incertae_Sedis,2
3,BAC_O,BAC_O::Gemmatales,20
3,BAC_O,BAC_O::Gemmatimonadales,10
3,BAC_O,BAC_O::Geobacterales,11
3,BAC_O,BAC_O::Halanaerobiales,2
3,BAC_O,BAC_O::Haliangiales,2
3,BAC_O,BAC_O::Holophagales,5
3,BAC_O,BAC_O::Hydrogenedentiales,37
3,BAC_O,BAC_O::Hydrothermae,1
3,BAC_O,BAC_O::IMCC26256,2
3,BAC_O,BAC_O::Ignavibacteriales,20
3,BAC_O,BAC_O::Incertae_Sedis,27
3,BAC_O,BAC_O::Isosphaerales,4
3,BAC_O,BAC_O::Izemoplasmatales,38
3,BAC_O,BAC_O::JG36-GS-52,1
3,BAC_O,BAC_O::JS1,26
3,BAC_O,BAC_O::Kapabacteriales,27
3,BAC_O,BAC_O::Kosmotogales,26
3,BAC_O,BAC_O::LD1-PA32,9
3,BAC_O,BAC_O::LD1-PB3,13
3,BAC_O,BAC_O::Lachnospirales,70
3,BAC_O,BAC_O::Lactobacillales,62
3,BAC_O,BAC_O::Leptospirales,39
3,BAC_O,BAC_O::Limnochordales,21
3,BAC_O,BAC_O::Limnochordia,8
3,BAC_O,BAC_O::M55-D21,12
3,BAC_O,BAC_O::MAT-CR-H4-C10,2
3,BAC_O,BAC_O::MBA03,39
3,BAC_O,BAC_O::MSBL9,7
3,BAC_O,BAC_O::MVP-15,35
3,BAC_O,BAC_O::Marinimicrobia_(SAR406_clade),14
3,BAC_O,BAC_O::Methylococcales,19
3,BAC_O,BAC_O::Micavibrionales,5
3,BAC_O,BAC_O::Micrococcales,47
3,BAC_O,BAC_O::Microtrichales,33
3,BAC_O,BAC_O::Monoglobales,6
3,BAC_O,BAC_O::Moorellales,1
3,BAC_O,BAC_O::Myxococcales,1
3,BAC_O,BAC_O::NKB15,5
3,BAC_O,BAC_O::Nannocystales,1
3,BAC_O,BAC_O::Nitrosococcales,2
3,BAC_O,BAC_O::Nitrospirales,6
3,BAC_O,BAC_O::OLB14,9
3,BAC_O,BAC_O::OPB41,7
3,BAC_O,BAC_O::Obscuribacterales,2
3,BAC_O,BAC_O::Oceanospirillales,3
3,BAC_O,BAC_O::Oligosphaerales,9
3,BAC_O,BAC_O::Omnitrophales,4
3,BAC_O,BAC_O::Oscillospirales,84
3,BAC_O,BAC_O::PB19,2
3,BAC_O,BAC_O::PLTA13,9
3,BAC_O,BAC_O::PeM15,9
3,BAC_O,BAC_O::Pedosphaerales,48
3,BAC_O,BAC_O::Peptococcales,10
3,BAC_O,BAC_O::Peptostreptococcales-Tissierellales,86
3,BAC_O,BAC_O::Petrotogales,67
3,BAC_O,BAC_O::Phycisphaerales,2
3,BAC_O,BAC_O::Pirellulales,27
3,BAC_O,BAC_O::Pla3_lineage,3
3,BAC_O,BAC_O::Planctomycetales,35
3,BAC_O,BAC_O::Polyangiales,1
3,BAC_O,BAC_O::Propionibacteriales,2
3,BAC_O,BAC_O::Proteinivoracales,6
3,BAC_O,BAC_O::Pseudomonadales,21
3,BAC_O,BAC_O::RBG-13-54-9,2
3,BAC_O,BAC_O::RBG-16-55-12,1
3,BAC_O,BAC_O::Rhizobiales,49
3,BAC_O,BAC_O::Rhodobacterales,43
3,BAC_O,BAC_O::Rhodospirillales,1
3,BAC_O,BAC_O::Rickettsiales,1
3,BAC_O,BAC_O::Run-SP154,12
3,BAC_O,BAC_O::SBR1031,34
3,BAC_O,BAC_O::SJA-15,27
3,BAC_O,BAC_O::SJA-28,43
3,BAC_O,BAC_O::SM1A07,1
3,BAC_O,BAC_O::Saccharimonadales,24
3,BAC_O,BAC_O::Solibacterales,2
3,BAC_O,BAC_O::Solirubrobacterales,4
3,BAC_O,BAC_O::Sphingobacteriales,84
3,BAC_O,BAC_O::Sphingomonadales,34
3,BAC_O,BAC_O::Spirochaetales,78
3,BAC_O,BAC_O::Steroidobacterales,3
3,BAC_O,BAC_O::Sumerlaeales,11
3,BAC_O,BAC_O::Sva0485,2
3,BAC_O,BAC_O::Symbiobacteriales,4
3,BAC_O,BAC_O::Synergistales,84
3,BAC_O,BAC_O::Syntrophales,50
3,BAC_O,BAC_O::Syntrophobacterales,23
3,BAC_O,BAC_O::Syntrophomonadales,80
3,BAC_O,BAC_O::Syntrophorhabdales,46
3,BAC_O,BAC_O::TA06,4
3,BAC_O,BAC_O::Thermacetogeniales,27
3,BAC_O,BAC_O::Thermales,3
3,BAC_O,BAC_O::Thermoanaerobacterales,11
3,BAC_O,BAC_O::Thermoanaerobaculales,25
3,BAC_O,BAC_O::Thermotogales,10
3,BAC_O,BAC_O::Thermovenabulales,21
3,BAC_O,BAC_O::Veillonellales-Selenomonadales,17
3,BAC_O,BAC_O::Verrucomicrobiales,5
3,BAC_O,BAC_O::Vibrionales,1
3,BAC_O,BAC_O::Vicinamibacterales,1
3,BAC_O,BAC_O::WCHB1-41,61
3,BAC_O,BAC_O::WCHB1-81,23
3,BAC_O,BAC_O::WPS-2,2
3,BAC_O,BAC_O::WS1,28
3,BAC_O,BAC_O::WWE3,2
3,BAC_O,BAC_O::Xanthomonadales,47
3,BAC_O,BAC_O::Zixibacteria,3
3,BAC_O,BAC_O::c5LKS83,2
3,BAC_O,BAC_O::unidentified,85
3,ARC_O,ARC_O::Aenigmarchaeales,2
3,ARC_O,ARC_O::Bathyarchaeia,39
3,ARC_O,ARC_O::Lokiarchaeia,1
3,ARC_O,ARC_O::Methanofastidiosales,75
3,ARC_O,ARC_O::Methanomassiliicoccales,83
3,ARC_O,ARC_O::Methanomethyliales,12
3,ARC_O,ARC_O::Methanomicrobiales,86
3,ARC_O,ARC_O::Methanosarciniales,83
3,ARC_O,ARC_O::Micrarchaeales,9
3,ARC_O,ARC_O::Nitrososphaerales,10
3,ARC_O,ARC_O::Rhinosporideacae,1
3,ARC_O,ARC_O::Teleostei,1
3,ARC_O,ARC_O::Veneroida,2
3,ARC_O,ARC_O::Woesearchaeales,33
3,ARC_O,ARC_O::unidentified,74
3,ARC_G,ARC_G::Aenigmarchaeales,2
3,ARC_G,ARC_G::Bathyarchaeia,39
3,ARC_G,ARC_G::Candidatus_Methanofastidiosum,75
3,ARC_G,ARC_G::Candidatus_Methanogranum,1
3,ARC_G,ARC_G::Candidatus_Methanomethylicus,12
3,ARC_G,ARC_G::Candidatus_Methanomethylophilus,1
3,ARC_G,ARC_G::Candidatus_Methanoplasma,30
3,ARC_G,ARC_G::Candidatus_Nitrocosmicus,6
3,ARC_G,ARC_G::Lokiarchaeia,1
3,ARC_G,ARC_G::Methanimicrococcus,6
3,ARC_G,ARC_G::Methanocorpusculum,10
3,ARC_G,ARC_G::Methanoculleus,81
3,ARC_G,ARC_G::Methanofollis,3
3,ARC_G,ARC_G::Methanogenium,2
3,ARC_G,ARC_G::Methanohalophilus,1
3,ARC_G,ARC_G::Methanolinea,62
3,ARC_G,ARC_G::Methanomassiliicoccus,78
3,ARC_G,ARC_G::Methanomethylovorans,36
3,ARC_G,ARC_G::Methanoregula,20
3,ARC_G,ARC_G::Methanosaeta,80
3,ARC_G,ARC_G::Methanosarcina,44
3,ARC_G,ARC_G::Methanosphaerula,38
3,ARC_G,ARC_G::Methanospirillum,75
3,ARC_G,ARC_G::Micrarchaeales,9
3,ARC_G,ARC_G::Nitrososphaeraceae,4
3,ARC_G,ARC_G::Rhinosporideacae,1
3,ARC_G,ARC_G::RumEn_M2,15
3,ARC_G,ARC_G::SCGC_AAA011-D5,32
3,ARC_G,ARC_G::Teleostei,1
3,ARC_G,ARC_G::Veneroida,2
3,ARC_G,ARC_G::Woesearchaeales,4
3,ARC_G,ARC_G::unidentified,80
4,BAC_P,BAC_P::Acetothermia,4
4,BAC_P,BAC_P::Acidobacteriota,46
4,BAC_P,BAC_P::Actinobacteriota,80
4,BAC_P,BAC_P::Armatimonadota,40
4,BAC_P,BAC_P::Bacteroidota,89
4,BAC_P,BAC_P::Bdellovibrionota,15
4,BAC_P,BAC_P::CK-2C2-2,7
4,BAC_P,BAC_P::Caldatribacteriota,70
4,BAC_P,BAC_P::Caldisericota,51
4,BAC_P,BAC_P::Campilobacterota,10
4,BAC_P,BAC_P::Chloroflexi,64
4,BAC_P,BAC_P::Cloacimonadota,84
4,BAC_P,BAC_P::Coprothermobacterota,8
4,BAC_P,BAC_P::Deinococcota,3
4,BAC_P,BAC_P::Dependentiae,19
4,BAC_P,BAC_P::Desulfobacterota,66
4,BAC_P,BAC_P::Elusimicrobiota,7
4,BAC_P,BAC_P::Fermentibacterota,10
4,BAC_P,BAC_P::Fibrobacterota,10
4,BAC_P,BAC_P::Firmicutes,89
4,BAC_P,BAC_P::Fusobacteriota,9
4,BAC_P,BAC_P::Gemmatimonadota,10
4,BAC_P,BAC_P::Halanaerobiaeota,2
4,BAC_P,BAC_P::Hydrogenedentes,41
4,BAC_P,BAC_P::Hydrothermae,1
4,BAC_P,BAC_P::Latescibacterota,1
4,BAC_P,BAC_P::Marinimicrobia_(SAR406_clade),22
4,BAC_P,BAC_P::Myxococcota,11
4,BAC_P,BAC_P::NKB15,4
4,BAC_P,BAC_P::Nitrospirota,5
4,BAC_P,BAC_P::Patescibacteria,47
4,BAC_P,BAC_P::Planctomycetota,57
4,BAC_P,BAC_P::Proteobacteria,77
4,BAC_P,BAC_P::Spirochaetota,81
4,BAC_P,BAC_P::Sumerlaeota,11
4,BAC_P,BAC_P::Sva0485,2
4,BAC_P,BAC_P::Synergistota,87
4,BAC_P,BAC_P::TA06,4
4,BAC_P,BAC_P::Thermotogota,72
4,BAC_P,BAC_P::Verrucomicrobiota,81
4,BAC_P,BAC_P::WPS-2,3
4,BAC_P,BAC_P::WS1,31
4,BAC_P,BAC_P::Zixibacteria,3
4,BAC_P,BAC_P::unidentified,52
4,BAC_O,BAC_O::0319-6G20,10
4,BAC_O,BAC_O::053A03-B-DI-P58,1
4,BAC_O,BAC_O::1-20,2
4,BAC_O,BAC_O::113B434,2
4,BAC_O,BAC_O::Absconditabacteriales_(SR1),8
4,BAC_O,BAC_O::Acetobacterales,8
4,BAC_O,BAC_O::Acetothermiia,4
4,BAC_O,BAC_O::Acholeplasmatales,52
4,BAC_O,BAC_O::Acidaminococcales,14
4,BAC_O,BAC_O::Acidobacteriae,1
4,BAC_O,BAC_O::Actinomycetales,15
4,BAC_O,BAC_O::Aeromonadales,8
4,BAC_O,BAC_O::Alteromonadales,1
4,BAC_O,BAC_O::Aminicenantales,34
4,BAC_O,BAC_O::Anaerolineales,54
4,BAC_O,BAC_O::Ardenticatenales,1
4,BAC_O,BAC_O::B55-F-B-G02,5
4,BAC_O,BAC_O::BRH-c20a,4
4,BAC_O,BAC_O::Babeliales,19
4,BAC_O,BAC_O::Bacillales,9
4,BAC_O,BAC_O::Bacteriovoracales,1
4,BAC_O,BAC_O::Bacteroidales,89
4,BAC_O,BAC_O::Bacteroidetes_VC2.1_Bac22,7
4,BAC_O,BAC_O::Bdellovibrionales,2
4,BAC_O,BAC_O::Bifidobacteriales,7
4,BAC_O,BAC_O::Blastocatellales,8
4,BAC_O,BAC_O::Brachyspirales,22
4,BAC_O,BAC_O::Bradymonadales,1
4,BAC_O,BAC_O::Bryobacterales,2
4,BAC_O,BAC_O::Burkholderiales,70
4,BAC_O,BAC_O::C10-SB1A,2
4,BAC_O,BAC_O::CCM19a,2
4,BAC_O,BAC_O::CK-2C2-2,7
4,BAC_O,BAC_O::Caldatribacteriales,56
4,BAC_O,BAC_O::Caldicoprobacterales,52
4,BAC_O,BAC_O::Caldilineales,14
4,BAC_O,BAC_O::Caldisericales,51
4,BAC_O,BAC_O::Campylobacterales,10
4,BAC_O,BAC_O::Candidatus_Falkowbacteria,1
4,BAC_O,BAC_O::Candidatus_Peregrinibacteria,3
4,BAC_O,BAC_O::Candidatus_Shapirobacteria,1
4,BAC_O,BAC_O::Cardiobacteriales,1
4,BAC_O,BAC_O::Caulobacterales,28
4,BAC_O,BAC_O::Cellvibrionales,17
4,BAC_O,BAC_O::Chitinophagales,46
4,BAC_O,BAC_O::Chlamydiales,2
4,BAC_O,BAC_O::Christensenellales,86
4,BAC_O,BAC_O::Chthoniobacterales,1
4,BAC_O,BAC_O::Chthonomonadales,14
4,BAC_O,BAC_O::Cloacimonadales,84
4,BAC_O,BAC_O::Clostridia,87
4,BAC_O,BAC_O::Clostridia_UCG-014,11
4,BAC_O,BAC_O::Clostridiales,27
4,BAC_O,BAC_O::Competibacterales,26
4,BAC_O,BAC_O::Coprothermobacterales,8
4,BAC_O,BAC_O::Coriobacteriales,16
4,BAC_O,BAC_O::Corynebacteriales,24
4,BAC_O,BAC_O::Cytophagales,12
4,BAC_O,BAC_O::D8A-2,73
4,BAC_O,BAC_O::DS-100,16
4,BAC_O,BAC_O::DTU014,83
4,BAC_O,BAC_O::Defluviicoccales,3
4,BAC_O,BAC_O::Deinococcales,1
4,BAC_O,BAC_O::Desulfitibacterales,4
4,BAC_O,BAC_O::Desulfitobacteriales,2
4,BAC_O,BAC_O::Desulfobulbales,18
4,BAC_O,BAC_O::Desulfotomaculales,56
4,BAC_O,BAC_O::Desulfovibrionales,31
4,BAC_O,BAC_O::Desulfuromonadia,8
4,BAC_O,BAC_O::Dethiobacterales,35
4,BAC_O,BAC_O::Diplorickettsiales,1
4,BAC_O,BAC_O::Ectothiorhodospirales,1
4,BAC_O,BAC_O::Elsterales,1
4,BAC_O,BAC_O::Endomicrobiales,7
4,BAC_O,BAC_O::Enterobacterales,12
4,BAC_O,BAC_O::Erysipelotrichales,21
4,BAC_O,BAC_O::Eubacteriales,20
4,BAC_O,BAC_O::Fermentibacterales,10
4,BAC_O,BAC_O::Fibrobacterales,10
4,BAC_O,BAC_O::Fimbriimonadales,13
4,BAC_O,BAC_O::Flavobacteriales,34
4,BAC_O,BAC_O::Frankiales,7
4,BAC_O,BAC_O::Fusobacteriales,9
4,BAC_O,BAC_O::Gaiellales,31
4,BAC_O,BAC_O::Gammaproteobacteria_Incertae_Sedis,4
4,BAC_O,BAC_O::Gemmatales,20
4,BAC_O,BAC_O::Gemmatimonadales,8
4,BAC_O,BAC_O::Geobacterales,10
4,BAC_O,BAC_O::HOC36,1
4,BAC_O,BAC_O::Halanaerobiales,2
4,BAC_O,BAC_O::Haliangiales,2
4,BAC_O,BAC_O::Holophagales,7
4,BAC_O,BAC_O::Hydrogenedentiales,41
4,BAC_O,BAC_O::Hydrothermae,1
4,BAC_O,BAC_O::IMCC26256,2
4,BAC_O,BAC_O::Ignavibacteriales,18
4,BAC_O,BAC_O::Incertae_Sedis,26
4,BAC_O,BAC_O::Isosphaerales,2
4,BAC_O,BAC_O::Izemoplasmatales,40
4,BAC_O,BAC_O::JG36-GS-52,1
4,BAC_O,BAC_O::JS1,37
4,BAC_O,BAC_O::Kapabacteriales,27
4,BAC_O,BAC_O::Kosmotogales,26
4,BAC_O,BAC_O::LD1-PA32,9
4,BAC_O,BAC_O::LD1-PB3,21
4,BAC_O,BAC_O::Lachnospirales,74
4,BAC_O,BAC_O::Lactobacillales,64
4,BAC_O,BAC_O::Leptospirales,39
4,BAC_O,BAC_O::Limnochordales,21
4,BAC_O,BAC_O::Limnochordia,8
4,BAC_O,BAC_O::M55-D21,11
4,BAC_O,BAC_O::MAT-CR-H4-C10,1
4,BAC_O,BAC_O::MBA03,43
4,BAC_O,BAC_O::MSBL9,10
4,BAC_O,BAC_O::MVP-15,30
4,BAC_O,BAC_O::Marinimicrobia_(SAR406_clade),22
4,BAC_O,BAC_O::Methylococcales,14
4,BAC_O,BAC_O::Micavibrionales,7
4,BAC_O,BAC_O::Micrococcales,48
4,BAC_O,BAC_O::Microtrichales,33
4,BAC_O,BAC_O::Monoglobales,9
4,BAC_O,BAC_O::Myxococcales,1
4,BAC_O,BAC_O::NKB15,4
4,BAC_O,BAC_O::Nannocystales,1
4,BAC_O,BAC_O::Nitrosococcales,4
4,BAC_O,BAC_O::Nitrospirales,5
4,BAC_O,BAC_O::OLB14,8
4,BAC_O,BAC_O::OPB41,7
4,BAC_O,BAC_O::Oceanospirillales,3
4,BAC_O,BAC_O::Oligosphaerales,9
4,BAC_O,BAC_O::Omnitrophales,5
4,BAC_O,BAC_O::Oscillospirales,87
4,BAC_O,BAC_O::PB19,2
4,BAC_O,BAC_O::PLTA13,11
4,BAC_O,BAC_O::PeM15,11
4,BAC_O,BAC_O::Pedosphaerales,48
4,BAC_O,BAC_O::Peptococcales,16
4,BAC_O,BAC_O::Peptostreptococcales-Tissierellales,89
4,BAC_O,BAC_O::Petrotogales,67
4,BAC_O,BAC_O::Phycisphaerales,3
4,BAC_O,BAC_O::Pirellulales,26
4,BAC_O,BAC_O::Pla3_lineage,4
4,BAC_O,BAC_O::Planctomycetales,29
4,BAC_O,BAC_O::Polyangiales,1
4,BAC_O,BAC_O::Propionibacteriales,3
4,BAC_O,BAC_O::Proteinivoracales,5
4,BAC_O,BAC_O::Pseudomonadales,23
4,BAC_O,BAC_O::RBG-13-54-9,6
4,BAC_O,BAC_O::RBG-16-55-12,5
4,BAC_O,BAC_O::Reyranellales,1
4,BAC_O,BAC_O::Rhizobiales,52
4,BAC_O,BAC_O::Rhodobacterales,49
4,BAC_O,BAC_O::Rhodospirillales,1
4,BAC_O,BAC_O::Rickettsiales,1
4,BAC_O,BAC_O::Run-SP154,7
4,BAC_O,BAC_O::SBR1031,43
4,BAC_O,BAC_O::SJA-15,29
4,BAC_O,BAC_O::SJA-28,40
4,BAC_O,BAC_O::SM1A07,1
4,BAC_O,BAC_O::Saccharimonadales,23
4,BAC_O,BAC_O::Solibacterales,2
4,BAC_O,BAC_O::Solirubrobacterales,3
4,BAC_O,BAC_O::Sphingobacteriales,87
4,BAC_O,BAC_O::Sphingomonadales,36
4,BAC_O,BAC_O::Spirochaetales,81
4,BAC_O,BAC_O::Steroidobacterales,3
4,BAC_O,BAC_O::Sumerlaeales,7
4,BAC_O,BAC_O::Sva0485,2
4,BAC_O,BAC_O::Symbiobacteriales,4
4,BAC_O,BAC_O::Synergistales,87
4,BAC_O,BAC_O::Syntrophales,54
4,BAC_O,BAC_O::Syntrophobacterales,26
4,BAC_O,BAC_O::Syntrophomonadales,83
4,BAC_O,BAC_O::Syntrophorhabdales,47
4,BAC_O,BAC_O::TA06,4
4,BAC_O,BAC_O::Thermacetogeniales,21
4,BAC_O,BAC_O::Thermales,3
4,BAC_O,BAC_O::Thermoanaerobacterales,7
4,BAC_O,BAC_O::Thermoanaerobaculales,19
4,BAC_O,BAC_O::Thermotogales,9
4,BAC_O,BAC_O::Thermovenabulales,20
4,BAC_O,BAC_O::Veillonellales-Selenomonadales,18
4,BAC_O,BAC_O::Verrucomicrobiales,4
4,BAC_O,BAC_O::Vibrionales,1
4,BAC_O,BAC_O::Vicinamibacterales,1
4,BAC_O,BAC_O::WCHB1-41,66
4,BAC_O,BAC_O::WCHB1-81,23
4,BAC_O,BAC_O::WPS-2,3
4,BAC_O,BAC_O::WS1,31
4,BAC_O,BAC_O::WWE3,2
4,BAC_O,BAC_O::Xanthomonadales,49
4,BAC_O,BAC_O::Zixibacteria,3
4,BAC_O,BAC_O::c5LKS83,3
4,BAC_O,BAC_O::unidentified,88
4,ARC_O,ARC_O::Aenigmarchaeales,2
4,ARC_O,ARC_O::Bathyarchaeia,42
4,ARC_O,ARC_O::Lokiarchaeia,1
4,ARC_O,ARC_O::Methanofastidiosales,80
4,ARC_O,ARC_O::Methanomassiliicoccales,84
4,ARC_O,ARC_O::Methanomethyliales,12
4,ARC_O,ARC_O::Methanomicrobiales,89
4,ARC_O,ARC_O::Methanosarciniales,86
4,ARC_O,ARC_O::Micrarchaeales,12
4,ARC_O,ARC_O::Nitrososphaerales,8
4,ARC_O,ARC_O::Teleostei,1
4,ARC_O,ARC_O::Veneroida,2
4,ARC_O,ARC_O::Woesearchaeales,31
4,ARC_O,ARC_O::unidentified,76
4,ARC_G,ARC_G::Aenigmarchaeales,2
4,ARC_G,ARC_G::Bathyarchaeia,42
4,ARC_G,ARC_G::Candidatus_Methanofastidiosum,80
4,ARC_G,ARC_G::Candidatus_Methanogranum,8
4,ARC_G,ARC_G::Candidatus_Methanomethylicus,12
4,ARC_G,ARC_G::Candidatus_Methanomethylophilus,1
4,ARC_G,ARC_G::Candidatus_Methanoplasma,31
4,ARC_G,ARC_G::Candidatus_Nitrocosmicus,4
4,ARC_G,ARC_G::Lokiarchaeia,1
4,ARC_G,ARC_G::Methanimicrococcus,5
4,ARC_G,ARC_G::Methanocorpusculum,18
4,ARC_G,ARC_G::Methanoculleus,81
4,ARC_G,ARC_G::Methanofollis,3
4,ARC_G,ARC_G::Methanogenium,4
4,ARC_G,ARC_G::Methanohalophilus,1
4,ARC_G,ARC_G::Methanolinea,66
4,ARC_G,ARC_G::Methanomassiliicoccus,74
4,ARC_G,ARC_G::Methanomethylovorans,41
4,ARC_G,ARC_G::Methanoregula,19
4,ARC_G,ARC_G::Methanosaeta,83
4,ARC_G,ARC_G::Methanosarcina,40
4,ARC_G,ARC_G::Methanosphaerula,38
4,ARC_G,ARC_G::Methanospirillum,79
4,ARC_G,ARC_G::Micrarchaeales,12
4,ARC_G,ARC_G::Nitrososphaeraceae,4
4,ARC_G,ARC_G::RumEn_M2,20
4,ARC_G,ARC_G::SCGC_AAA011-D5,30
4,ARC_G,ARC_G::Teleostei,1
4,ARC_G,ARC_G::Veneroida,2
4,ARC_G,ARC_G::Woesearchaeales,5
4,ARC_G,ARC_G::unidentified,82
5,BAC_P,BAC_P::Acidobacteriota,44
5,BAC_P,BAC_P::Actinobacteriota,77
5,BAC_P,BAC_P::Armatimonadota,39
5,BAC_P,BAC_P::Bacteroidota,86
5,BAC_P,BAC_P::Bdellovibrionota,15
5,BAC_P,BAC_P::CK-2C2-2,4
5,BAC_P,BAC_P::Caldatribacteriota,68
5,BAC_P,BAC_P::Caldisericota,52
5,BAC_P,BAC_P::Campilobacterota,13
5,BAC_P,BAC_P::Chloroflexi,64
5,BAC_P,BAC_P::Cloacimonadota,82
5,BAC_P,BAC_P::Coprothermobacterota,7
5,BAC_P,BAC_P::Cyanobacteria,2
5,BAC_P,BAC_P::Deinococcota,3
5,BAC_P,BAC_P::Dependentiae,22
5,BAC_P,BAC_P::Desulfobacterota,70
5,BAC_P,BAC_P::Elusimicrobiota,4
5,BAC_P,BAC_P::Fermentibacterota,11
5,BAC_P,BAC_P::Fibrobacterota,13
5,BAC_P,BAC_P::Firmicutes,86
5,BAC_P,BAC_P::Fusobacteriota,12
