Model,candidate,scope,params,MCC_warning_acid_base_balance,AUPR_warning_acid_base_balance,MCC_warning_buffer_capacity,AUPR_warning_buffer_capacity,MCC_warning_acid_accumulation,AUPR_warning_acid_accumulation,MCC_warning_ammonia_toxicity,AUPR_warning_ammonia_toxicity,MCC_warning_biogas_quality,AUPR_warning_biogas_quality,Macro_MCC,Macro_AUPR,AUPR_evaluable_labels,Micro_AUPR
NNET,5,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.01}",0.07234042553191489,0.19103087635536772,-0.07372813371717205,0.05383528780954264,-0.03283545516515592,0.035238202637872786,0.3844501407633313,0.5310330261382197,-0.052920671393999114,0.04270245474876946,0.05946126120378381,0.17076796953795445,5,0.19880873934434776
NNET,6,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 0.01}",0.2165408787114111,0.5454545454545454,-0.06286946134619315,0.08012820512820512,0.0,,0.4,0.6325757575757576,0.0,0.05555555555555555,0.1107342834730436,0.3284285159285159,4,0.32485067812812923
NNET,6,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 0.01}",-0.015430334996209192,0.20704334365325078,0.3217979514674192,0.21929824561403508,0.0,0.058823529411764705,0.2435440935235262,0.3666666666666667,-0.14852213144650114,0.145224171539961,0.080277915709647,0.19941119137713564,5,0.13902923700390407
NNET,6,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 0.01}",-0.14159846508095772,0.07261904761904761,0.0,0.058823529411764705,0.0,,0.3143730417143384,0.5787301587301587,0.0,,0.034554915326676136,0.23672424525365698,3,0.15440487578996537
NNET,6,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 0.01}",0.32673201960653564,0.5777777777777777,0.0,0.12142857142857143,0.0,0.2,0.14547859349066158,0.6494047619047619,0.0,,0.09444212261943945,0.3871527777777778,4,0.3070074779577143
NNET,6,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 0.01}",0.03627381250550058,0.2063570487483531,-0.11236664374387369,0.06666666666666667,0.0,,0.2253744679276044,0.47924242424242425,0.0,0.2,0.02985632733784626,0.23806653491436097,4,0.15736711067443765
NNET,6,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 0.01}",0.07495918060635821,0.1707062548714325,0.043388515258367996,0.07327292225804002,-0.03283545516515592,0.03346574224128478,0.24412345023159068,0.4417058215751878,-0.052920671393999114,0.04131890389878369,0.05534300390743237,0.15209392896894575,5,0.15412873728197096
NNET,7,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 10}",-0.09090909090909091,0.17261904761904762,-0.09090909090909091,0.09166666666666667,0.0,,0.32118202741878643,0.6666666666666666,-0.043478260869565216,0.125,0.019177116946207877,0.26398809523809524,4,0.3341014618882334
NNET,7,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 10}",0.3440511766019877,0.525,-0.11764705882352941,0.11513157894736842,0.0,0.058823529411764705,0.2435440935235262,0.29166666666666663,0.4844813951249544,0.6081871345029239,0.19088592128538778,0.3197617819057448,5,0.30248037255762633
NNET,7,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 10}",-0.11952286093343938,0.07177033492822966,0.0,0.047619047619047616,0.0,,0.42185656681265843,0.6166666666666666,0.0,,0.06046674117584381,0.24535201640464796,3,0.15567953798216955
NNET,7,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 10}",0.32673201960653564,0.4206349206349206,0.0,0.10512820512820513,0.0,0.09166666666666667,0.030556616567607043,0.5771825396825396,0.0,,0.07145772723482854,0.298653083028083,4,0.3466943799465708
NNET,7,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 10}",0.39473684210526316,0.698051948051948,-0.11236664374387369,0.06666666666666667,0.0,,0.3882901373576604,0.6585281385281385,0.0,0.25,0.13413206714380999,0.4183116883116883,4,0.2690446634559898
NNET,7,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 10}",0.23763956823243398,0.4462210990174499,-0.08443170536763503,0.05354251417098995,-0.03283545516515592,0.021139166712211475,0.2693476220679491,0.4417838179968094,0.25288506223352675,0.3432093996459038,0.12852101840022376,0.26117919950867285,5,0.24001100714448534
XGBoost,0,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",-0.09090909090909091,0.26666666666666666,-0.06286946134619315,0.08608058608058608,0.0,,0.7,0.8928571428571428,0.0,0.058823529411764705,0.10924428954894319,0.3261069812540401,4,0.45636737523992427
XGBoost,0,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",-0.1789066118330336,0.24318181818181817,-0.08084520834544433,0.08834586466165413,0.0,0.2,0.6642111641550715,0.8333333333333333,-0.14852213144650114,0.2611111111111111,0.0511874425060185,0.3251944254575833,5,0.23265312390312387
XGBoost,0,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.0,0.17763157894736842,0.0,0.045454545454545456,0.0,,0.7348469228349533,0.9666666666666666,0.0,,0.14696938456699066,0.39658426368952676,3,0.4742393509127789
XGBoost,0,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.32673201960653564,0.44285714285714284,-0.1111111111111111,0.09722222222222221,0.0,0.1,0.8921425711997711,0.9150793650793649,0.0,,0.22155269593903912,0.3887896825396825,4,0.5644338830693851
XGBoost,0,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.5231483637805969,0.6349206349206349,-0.045454545454545456,0.08333333333333333,0.0,,0.44135833302489197,0.4157142857142857,0.0,0.043478260869565216,0.18381043027018867,0.29436162870945476,4,0.3960053668774547
XGBoost,0,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.19722614550599826,0.2543629437270281,-0.061709586897043874,0.04968732611963921,-0.023000157168277646,0.03650234741784038,0.6645479496381734,0.5973728204555337,-0.02997722595912053,0.0491257014773085,0.14941742502394592,0.19741022783947,5,0.3207946538442058
XGBoost,1,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",-0.09090909090909091,0.30952380952380953,0.0,0.08608058608058608,0.0,,0.7,0.8875,0.0,0.05263157894736842,0.1218181818181818,0.333933993637941,4,0.4505046237994841
XGBoost,1,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",-0.1267731382092775,0.22532467532467532,0.0,0.14583333333333331,0.0,0.05263157894736842,0.6642111641550715,0.5833333333333333,-0.10206207261596575,0.28809523809523807,0.08707519066596565,0.2590436318067897,5,0.19777335887590797
XGBoost,1,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.0,0.12878787878787878,0.0,0.14285714285714285,0.0,,0.5855400437691199,1.0,0.0,,0.11710800875382399,0.4238816738816739,3,0.5161166277258566
XGBoost,1,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.5461186812727502,0.5916666666666666,0.0,0.11212121212121212,0.0,0.1,0.7619047619047619,0.8734126984126983,0.0,,0.2616046886355024,0.41930014430014423,4,0.5705552975019048
XGBoost,1,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.24987096773334005,0.7321428571428572,0.0,0.07692307692307693,0.0,,0.3882901373576604,0.47090909090909094,0.0,0.043478260869565216,0.1276322210182001,0.33086332146114755,4,0.4266629139694155
XGBoost,1,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.1353147219351753,0.2528677329562785,0.0,0.05618165610830038,-0.023000157168277646,0.03000764525993884,0.5766747350855141,0.5853090016993747,-0.021098736814243055,0.051067765567765565,0.13357811260763375,0.1950867603183316,5,0.32588502680398057
XGBoost,2,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",-0.09090909090909091,0.30952380952380953,0.0,0.08571428571428572,0.0,,0.5964809080634605,0.8541666666666666,0.0,0.05263157894736842,0.10111436343087392,0.32550908521303257,4,0.4531448136762146
XGBoost,2,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",-0.1789066118330336,0.23127705627705625,0.0,0.1625,0.0,0.1111111111111111,0.44908871313907184,0.5833333333333333,-0.10206207261596575,0.23040935672514617,0.0336240057380145,0.26372617148932936,5,0.1992071449792038
XGBoost,2,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.0,0.13095238095238093,0.0,0.05263157894736842,0.0,,0.7348469228349533,1.0,0.0,,0.14696938456699066,0.3945279866332498,3,0.49103674103674105
XGBoost,2,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.5461186812727502,0.6095238095238096,0.0,0.09166666666666667,0.0,0.1,0.8921425711997711,0.8734126984126983,0.0,,0.28765225049450427,0.4186507936507936,4,0.5729167469956944
XGBoost,2,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.5231483637805969,0.6488095238095238,-0.045454545454545456,0.1,0.0,,0.44135833302489197,0.5709090909090909,0.0,0.043478260869565216,0.18381043027018867,0.34079921889704495,4,0.4756851734124462
XGBoost,2,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.21000960516987963,0.25665383393557667,-0.02708148212341292,0.05285548376256852,-0.0161880977059544,0.02533022533022533,0.5949916276689338,0.613490313547063,-0.021098736814243055,0.04131533141948305,0.14812658323904063,0.1979290375989833,5,0.3318947449593814
XGBoost,3,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",-0.09090909090909091,0.18333333333333335,-0.11396057645963795,0.07703081232492998,0.0,,0.7,0.9166666666666666,0.0,0.05263157894736842,0.09902606652625422,0.3074155978180746,4,0.4414477324101737
XGBoost,3,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",-0.1789066118330336,0.25541125541125537,-0.11764705882352941,0.10263157894736842,0.0,0.05263157894736842,0.44908871313907184,0.8333333333333333,-0.14852213144650114,0.2777777777777778,0.0008025822072015354,0.3043571048834206,5,0.22456559344611354
XGBoost,3,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",-0.0657951694959769,0.21428571428571427,0.0,0.047619047619047616,0.0,,0.7348469228349533,0.9266666666666666,0.0,,0.13381035066779529,0.3961904761904762,3,0.49373658367825
XGBoost,3,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.32673201960653564,0.44285714285714284,-0.16666666666666666,0.09166666666666667,0.0,0.1,0.8921425711997711,0.8773809523809524,0.0,,0.21044158482792802,0.37797619047619047,4,0.5541710223959325
XGBoost,3,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.5231483637805969,0.56875,-0.0657951694959769,0.07142857142857142,0.0,,0.3882901373576604,0.5051948051948052,0.0,0.043478260869565216,0.16912866632845608,0.29721290937323547,4,0.42409277281400043
XGBoost,3,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.1850272863715514,0.230990057438004,-0.09429042892502947,0.05013798903589799,-0.02830188679245283,0.03483870967741935,0.5949916276689338,0.619454848427127,-0.02997722595912053,0.04749326147801268,0.12548987447277646,0.1965829732112922,5,0.3261678372517022
XGBoost,4,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",-0.06286946134619315,0.25,0.0,0.08333333333333334,0.0,,0.50709255283711,0.7708333333333333,0.0,0.043478260869565216,0.08884461829818337,0.2869112318840579,4,0.3695768195948009
XGBoost,4,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",-0.07308816827558576,0.2265151515151515,0.0,0.14583333333333331,0.0,0.2,0.6642111641550715,0.5833333333333333,0.0,0.24707602339181284,0.11822459917589716,0.28055156831472616,5,0.20752865447352287
XGBoost,4,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.0,0.08712121212121213,0.0,0.05555555555555555,0.0,,0.40451991747794525,0.9266666666666665,0.0,,0.08090398349558905,0.3564478114478114,3,0.4134962780627081
XGBoost,4,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.5461186812727502,0.6428571428571428,0.0,0.08846153846153847,0.0,0.1,0.7619047619047619,0.8734126984126984,0.0,,0.2616046886355024,0.4261828449328449,4,0.5841612234255822
XGBoost,4,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.4443938593811115,0.5571428571428572,0.0,0.05555555555555555,0.0,,0.44135833302489197,0.46571428571428575,0.0,0.043478260869565216,0.17715043848120068,0.2804727398205659,4,0.3929906481924108
XGBoost,4,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.22695035460992907,0.2564428681353217,0.0,0.052031091193832826,0.0,0.03911000552791598,0.5242229878657316,0.5714189352915611,0.0,0.04882240193183837,0.15023466849513215,0.19356506041609398,5,0.3101813881061648
XGBoost,5,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",-0.09090909090909091,0.26666666666666666,0.0,0.08333333333333333,0.0,,0.7,0.9166666666666666,0.0,0.05263157894736842,0.1218181818181818,0.32982456140350874,4,0.47489936233778907
XGBoost,5,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",-0.1789066118330336,0.23127705627705625,-0.08084520834544433,0.14583333333333331,0.0,0.05263157894736842,0.5739440431835514,0.5833333333333333,-0.10206207261596575,0.28809523809523807,0.042426030077821544,0.2602341079972659,5,0.2051475336681006
XGBoost,5,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.0,0.10263157894736842,0.0,0.0625,0.0,,0.5855400437691199,1.0,0.0,,0.11710800875382399,0.38837719298245615,3,0.5276293745726774
XGBoost,5,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.5461186812727502,0.5916666666666666,0.0,0.11212121212121212,0.0,0.1,0.8921425711997711,0.8734126984126983,0.0,,0.28765225049450427,0.41930014430014423,4,0.576993004129227
XGBoost,5,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.4443938593811115,0.7611111111111111,0.0,0.1,0.0,,0.3882901373576604,0.47090909090909094,0.0,0.043478260869565216,0.16653679934775437,0.34387461572244177,4,0.43531036621382807
XGBoost,5,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.1809531671496675,0.26351849853027265,-0.02708148212341292,0.054734724326011334,-0.023000157168277646,0.03000764525993884,0.5937138877955566,0.5829811781294172,-0.021098736814243055,0.04953394914264479,0.1406973357678581,0.19615519907765694,5,0.32527093546682734
XGBoost,6,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.26967994498529685,0.29166666666666663,-0.09090909090909091,0.09545454545454546,0.0,,0.7,0.8928571428571428,0.0,0.058823529411764705,0.1757541708152412,0.33470047109752993,4,0.440518318588494
XGBoost,6,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",-0.1789066118330336,0.24318181818181817,-0.08084520834544433,0.11513157894736842,0.0,0.25,0.5048781642974013,0.8333333333333333,-0.14852213144650114,0.26868686868686864,0.019320842534484444,0.3420667198298777,5,0.23951501421292687
XGBoost,6,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.0,0.15000000000000002,0.0,0.047619047619047616,0.0,,0.7348469228349533,0.9666666666666666,0.0,,0.14696938456699066,0.38809523809523805,3,0.48195077344088477
XGBoost,6,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.32673201960653564,0.6333333333333333,-0.16666666666666666,0.10049019607843138,0.0,0.1,0.8921425711997711,0.915079365079365,0.0,,0.21044158482792802,0.43722572362278245,4,0.5779672482230038
XGBoost,6,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.6282808624375432,0.8125,0.0,0.09090909090909091,0.0,,0.44135833302489197,0.40238095238095234,0.0,0.043478260869565216,0.21392783909248703,0.33731707603990213,4,0.413132354061436
XGBoost,6,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.2635769166793125,0.2573815863652138,-0.07372813371717205,0.05432389566016614,-0.02830188679245283,0.04025900900900901,0.6283086314772851,0.5841231573143245,-0.02997722595912053,0.05406795730137179,0.15197566033757043,0.19803112113001706,5,0.31078873481010927
XGBoost,7,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",-0.09090909090909091,0.30952380952380953,0.0,0.10317460317460317,0.0,,0.7,0.7708333333333333,0.0,0.058823529411764705,0.1218181818181818,0.3105888188608777,4,0.3844696061239385
XGBoost,7,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",-0.1267731382092775,0.23127705627705625,0.0,0.13392857142857142,0.0,0.25,0.6642111641550715,0.5833333333333333,0.0,0.26111111111111107,0.10748760518915881,0.29193001443001443,5,0.2082943017546474
XGBoost,7,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.0,0.09903381642512077,0.0,0.0625,0.0,,0.40451991747794525,0.9666666666666666,0.0,,0.08090398349558905,0.37606682769726246,3,0.483315958210026
XGBoost,7,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.5461186812727502,0.6095238095238096,0.0,0.09401709401709402,0.0,0.1,0.7619047619047619,0.9150793650793649,0.0,,0.2616046886355024,0.4296550671550671,4,0.5855727531308963
XGBoost,7,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.6282808624375432,0.7321428571428572,0.0,0.05555555555555555,0.0,,0.3882901373576604,0.4566233766233766,0.0,0.043478260869565216,0.20331419995904074,0.32195001254783867,4,0.41541348325915184
XGBoost,7,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.2526764224926266,0.2608037370250204,0.0,0.05464208008923514,-0.0161880977059544,0.04002849002849003,0.5411892035994904,0.5802573063296382,0.0,0.04771524771524772,0.15553550567723254,0.1966893722375263,5,0.31505079821998694
GLMNET,0,fold_1,"{""l1_ratio"": 0.5, ""C"": 10}",0.2165408787114111,0.2121212121212121,-0.09090909090909091,0.08712121212121213,0.0,,0.5163977794943223,0.6666666666666666,-0.043478260869565216,0.5,0.11971026128541547,0.3664772727272727,4,0.3227410032683866
GLMNET,0,fold_2,"{""l1_ratio"": 0.5, ""C"": 10}",-0.07308816827558576,0.18621001031991744,0.2435440935235262,0.21929824561403508,0.0,0.058823529411764705,0.5739440431835514,0.325,0.3268602252303067,0.7916666666666666,0.21425203873235973,0.31619969040247675,5,0.20771056707543406
GLMNET,0,fold_3,"{""l1_ratio"": 0.5, ""C"": 10}",-0.14159846508095772,0.09545454545454546,-0.08257228238447704,0.047619047619047616,0.0,,0.5924722709231762,0.5976190476190476,0.0,,0.0736603046915483,0.24689754689754687,3,0.14545511559204702
GLMNET,0,fold_4,"{""l1_ratio"": 0.5, ""C"": 10}",0.32673201960653564,0.34444444444444444,0.0,0.1625,0.0,0.19642857142857142,-0.0545544725589981,0.47440476190476194,0.0,,0.05443550940950751,0.29444444444444445,4,0.26503458782994294
GLMNET,0,fold_5,"{""l1_ratio"": 0.5, ""C"": 10}",0.39473684210526316,0.75,-0.12666009927622474,0.09090909090909091,0.0,,0.3394638275806278,0.6033333333333333,0.0,0.5,0.12150811408193325,0.4860606060606061,4,0.311630173167229
GLMNET,0,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 10}",0.14248439288811893,0.2932528581502424,-0.01030569887264147,0.07880444010265866,-0.03283545516515592,0.032582110412299095,0.3554272650691778,0.4106624021217459,0.20308550394802924,0.42893178893178896,0.1315712015735057,0.24884671994374702,5,0.21524246368294028
GLMNET,1,fold_1,"{""l1_ratio"": 0.1, ""C"": 10}",0.2165408787114111,0.29545454545454547,-0.09090909090909091,0.08012820512820512,0.0,,0.5163977794943223,0.6666666666666666,0.6915640748081247,0.5,0.26671872842095345,0.3855623543123543,4,0.34784150662975954
GLMNET,1,fold_2,"{""l1_ratio"": 0.1, ""C"": 10}",-0.1789066118330336,0.23120300751879697,-0.14852213144650114,0.17763157894736842,0.0,0.058823529411764705,0.5739440431835514,0.325,0.3268602252303067,0.6081871345029239,0.11467510502686466,0.2801690500761708,5,0.19822416082337194
GLMNET,1,fold_3,"{""l1_ratio"": 0.1, ""C"": 10}",-0.14159846508095772,0.06926406926406926,-0.0657951694959769,0.045454545454545456,0.0,,0.42185656681265843,0.5944444444444444,0.0,,0.04289258644714476,0.23638768638768637,3,0.14069896375140223
GLMNET,1,fold_4,"{""l1_ratio"": 0.1, ""C"": 10}",0.32673201960653564,0.37777777777777777,0.0,0.09728506787330317,0.0,0.3125,-0.12598815766974242,0.43548581048581053,0.0,,0.040148772387358644,0.30576216403422285,4,0.2599176241897439
GLMNET,1,fold_5,"{""l1_ratio"": 0.1, ""C"": 10}",0.3143730417143384,0.5075757575757576,-0.11236664374387369,0.05555555555555555,0.0,,0.3882901373576604,0.5842857142857143,-0.08257228238447704,0.14285714285714285,0.10154485058872961,0.32256854256854256,4,0.2550416452312737
GLMNET,1,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 10}",0.10908049205857219,0.26902708200965586,-0.09898948447251106,0.05662982482329487,-0.03283545516515592,0.02663058783196405,0.3179507425149403,0.40391464326417714,0.2942993565962426,0.22736980064841003,0.11790113030641765,0.1967143877155004,5,0.19811624435335945
GLMNET,2,fold_1,"{""l1_ratio"": 0.1, ""C"": 0.01}",-0.13483997249264842,0.17142857142857143,-0.09090909090909091,0.09545454545454546,0.0,,0.7,0.7470238095238095,0.0,0.25,0.09485018731965213,0.3159767316017316,4,0.2760656792435021
GLMNET,2,fold_2,"{""l1_ratio"": 0.1, ""C"": 0.01}",-0.1789066118330336,0.23154761904761906,0.5739440431835514,0.5833333333333333,0.0,0.05555555555555555,0.32539568672798425,0.325,0.3268602252303067,0.7916666666666666,0.20945866866176174,0.3974206349206349,5,0.3533092285377508
GLMNET,2,fold_3,"{""l1_ratio"": 0.1, ""C"": 0.01}",-0.14159846508095772,0.07289002557544758,0.0,0.07142857142857142,0.0,,0.7348469228349533,0.9266666666666665,0.0,,0.11864969155079912,0.35699508789022855,3,0.21156183226495728
GLMNET,2,fold_4,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.32673201960653564,0.45833333333333326,0.0,0.08834586466165413,0.0,0.1,0.7619047619047619,0.7345238095238095,0.0,,0.21772735630225953,0.3453007518796992,4,0.4100145693687058
GLMNET,2,fold_5,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.39473684210526316,0.4909090909090909,-0.0978231976089037,0.1111111111111111,0.0,,0.5504818825631803,0.5885281385281385,0.0,0.08333333333333333,0.16947910541190797,0.3184704184704184,4,0.2501637268583322
GLMNET,2,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.06452460315936981,0.18170439321146464,0.13929267909379353,0.12517098977868926,-0.03283545516515592,0.0221365026410898,0.5495125681292593,0.455604454938275,0.217709084816255,0.3821286104234114,0.18764069600670436,0.23334899019858604,5,0.23926654966870184
GLMNET,3,fold_1,"{""l1_ratio"": 0.9, ""C"": 1}",-0.11396057645963795,0.15263157894736842,-0.09090909090909091,0.06340579710144928,0.0,,0.1,0.44047619047619047,0.0,0.1111111111111111,-0.020973933473745772,0.19190616940902983,4,0.1735871301963256
GLMNET,3,fold_2,"{""l1_ratio"": 0.9, ""C"": 1}",-0.015430334996209192,0.19758852258852258,0.5739440431835514,0.5833333333333333,0.0,0.05263157894736842,0.5048781642974013,0.26666666666666666,0.3967876966218537,0.7192982456140351,0.29203591382131944,0.3639036694299852,5,0.2517738398084131
GLMNET,3,fold_3,"{""l1_ratio"": 0.9, ""C"": 1}",-0.16265001215808886,0.07289002557544758,-0.045454545454545456,0.1,0.0,,0.5003702332976756,0.5509523809523809,0.0,,0.05845313513700826,0.2412808021759428,3,0.15688904964039907
GLMNET,3,fold_4,"{""l1_ratio"": 0.9, ""C"": 1}",0.21568627450980393,0.36507936507936506,0.0,0.225,0.0,0.1,0.14547859349066158,0.607936507936508,0.0,,0.0722329736000931,0.32450396825396827,4,0.32714402173201884
GLMNET,3,fold_5,"{""l1_ratio"": 0.9, ""C"": 1}",0.39473684210526316,0.7611111111111111,0.3223291856101521,0.14285714285714285,0.0,,0.3882901373576604,0.49090909090909085,0.0,0.14285714285714285,0.22107123301461512,0.38443362193362185,4,0.2436241667228341
