SampleID,BAC_C::ABY1,BAC_C::Acetothermiia,BAC_C::Acidimicrobiia,BAC_C::Acidobacteriae,BAC_C::Actinobacteria,BAC_C::Alphaproteobacteria,BAC_C::Aminicenantia,BAC_C::Anaerolineae,BAC_C::BRH-c20a,BAC_C::Babeliae,BAC_C::Bacilli,BAC_C::Bacteroidia,BAC_C::Bdellovibrionia,BAC_C::Berkelbacteria,BAC_C::Blastocatellia,BAC_C::Brachyspirae,BAC_C::CK-2C2-2,BAC_C::Caldatribacteriia,BAC_C::Caldisericia,BAC_C::Calditrichia,BAC_C::Campylobacteria,BAC_C::Chlamydiae,BAC_C::Chthonomonadetes,BAC_C::Cloacimonadia,BAC_C::Clostridia,BAC_C::Coprothermobacteria,BAC_C::Coriobacteriia,BAC_C::D8A-2,BAC_C::Dadabacteriia,BAC_C::Deinococci,BAC_C::Desulfitobacteriia,BAC_C::Desulfobacteria,BAC_C::Desulfobulbia,BAC_C::Desulfotomaculia,BAC_C::Desulfovibrionia,BAC_C::Desulfuromonadia,BAC_C::Dethiobacteria,BAC_C::Elusimicrobia,BAC_C::Endomicrobia,BAC_C::Fermentibacteria,BAC_C::Fibrobacteria,BAC_C::Fimbriimonadia,BAC_C::Fusobacteriia,BAC_C::Gammaproteobacteria,BAC_C::Gemmatimonadetes,BAC_C::Gracilibacteria,BAC_C::Halanaerobiia,BAC_C::Holophagae,BAC_C::Hydrogenedentia,BAC_C::Hydrothermae,BAC_C::Ignavibacteria,BAC_C::Incertae_Sedis,BAC_C::JS1,BAC_C::KD4-96,BAC_C::Kapabacteria,BAC_C::Kiritimatiellae,BAC_C::LCP-89,BAC_C::Latescibacteria,BAC_C::Latescibacterota,BAC_C::Lentisphaeria,BAC_C::Leptospirae,BAC_C::Limnochordia,BAC_C::MBNT15,BAC_C::MD2902-B12,BAC_C::MVP-15,BAC_C::Marinimicrobia_(SAR406_clade),BAC_C::Microgenomatia,BAC_C::Moorellia,BAC_C::Myxococcia,BAC_C::NB1-j,BAC_C::NKB15,BAC_C::Negativicutes,BAC_C::Nitrospiria,BAC_C::OLB14,BAC_C::OM190,BAC_C::Oligoflexia,BAC_C::Omnitrophia,BAC_C::Parcubacteria,BAC_C::Phycisphaerae,BAC_C::Pla3_lineage,BAC_C::Planctomycetes,BAC_C::Polyangia,BAC_C::RBG-16-55-12,BAC_C::Rubrobacteria,BAC_C::SJA-28,BAC_C::Saccharimonadia,BAC_C::Spirochaetia,BAC_C::Sumerlaeia,BAC_C::Sva0485,BAC_C::Symbiobacteriia,BAC_C::Synergistia,BAC_C::Syntrophia,BAC_C::Syntrophobacteria,BAC_C::Syntrophomonadia,BAC_C::Syntrophorhabdia,BAC_C::TA06,BAC_C::Thermacetogenia,BAC_C::Thermoanaerobacteria,BAC_C::Thermoanaerobaculia,BAC_C::Thermoleophilia,BAC_C::Thermotogae,BAC_C::Thermovenabulia,BAC_C::Vampirivibrionia,BAC_C::Verrucomicrobiae,BAC_C::Vicinamibacteria,BAC_C::WCHB1-81,BAC_C::WPS-2,BAC_C::WS1,BAC_C::WWE3,BAC_C::Zixibacteria,BAC_C::c5LKS83,BAC_C::unidentified,ARC_C::Actinopterygii,ARC_C::Aenigmarchaeia,ARC_C::Bathyarchaeia,ARC_C::Bivalvia,ARC_C::Ichthyosporea,ARC_C::LKM11,ARC_C::Lokiarchaeia,ARC_C::Methanomethylicia,ARC_C::Methanomicrobia,ARC_C::Methanosarcinia,ARC_C::Micrarchaeia,ARC_C::Nanoarchaeia,ARC_C::Nitrososphaeria,ARC_C::Odinarchaeia,ARC_C::Thermococci,ARC_C::Thermoplasmata,ARC_C::unidentified
4-8,0.0,0.0,0.173,0.0,0.707,0.559,0.158,12.724,0.0,0.0,0.5830000000000001,17.401,0.0,0.0,0.0,0.14,0.0,0.134,0.49,0.0,0.0,0.0,0.562,19.971,12.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,0.0,0.0,0.0,0.404,0.152,0.0,0.0,4.036,0.0,0.0,0.124,0.155,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.106,0.203,1.587,0.146,0.0,0.0,4.046,5.577,0.459,2.141,1.229,0.0,0.0,0.0,0.188,0.103,4.237,0.0,0.0,1.214,0.0,0.0,0.0,0.0,0.103,0.0,0.0,1.044,0.0,0.0,0.353,0.0,0.0,0.0,0.0,0.136,54.989,24.837,0.419,0.0,0.0,0.0,18.902,0.0,0.301
1-9,0.0,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.0,1.924,32.653,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.827,41.911,0.0,0.0,0.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.061,0.0,0.0,0.0,0.0,3.422,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,2.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.599,0.0,0.0,6.8,0.0,0.0,1.003,0.17,0.0,0.0,0.935,1.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.31400000000001,21.065,0.0,0.0,0.0,0.0,0.144,2.876,5.532
2-9,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,3.447,43.274,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,22.112,0.0,0.0,2.502,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,8.493,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,1.182,0.0,0.0,0.0,0.0,4.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.463,0.0,0.0,0.865,0.0,0.0,0.306,0.249,0.0,0.0,2.741,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,63.495,19.666,0.0,0.0,0.0,0.0,0.0,13.6,3.013
3-9,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,12.609,27.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.241,29.104,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,3.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.0,1.181,0.0,0.0,0.915,0.0,0.0,0.119,0.0,0.0,0.0,2.348,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.505,8.834,0.0,0.0,0.0,0.0,0.0,8.616,70.99600000000001
4-9,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,3.445,24.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,56.008,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,4.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579,1.419,0.0,0.0,0.0,1.343,0.0,0.0,2.938,0.0,0.0,0.875,0.0,0.0,0.0,0.372,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,79.14,7.005,0.0,0.0,0.0,0.0,1.407,11.967,0.268
1-10,0.0,5.548,0.179,0.0,0.544,1.263,1.654,1.224,0.0,0.0,0.0,29.784,0.0,0.0,0.0,3.838,0.0,0.786,1.546,0.0,0.0,0.0,0.7929999999999999,20.503,1.814,0.0,0.65,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.524999999999999,0.212,0.0,0.0,0.0,0.471,0.0,0.0,4.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.261,0.0,3.823,0.0,0.0,0.0,0.328,5.955,0.191,0.0,3.084,0.213,0.0,0.0,0.103,0.474,0.7949999999999999,0.0,0.0,0.467,0.0,0.656,0.0,0.0,0.0,0.0,0.0,1.361,0.0,0.0,0.753,0.0,0.0,0.0,0.642,3.777,21.559,29.122,0.0,0.199,0.0,0.0,27.767,2.884,13.292
2-10,0.0,0.211,0.511,0.0,0.738,1.362,4.954,1.674,0.0,0.159,0.103,9.413,0.0,0.0,0.597,6.769,0.114,0.366,2.672,0.0,0.0,0.0,0.5660000000000001,19.545,5.774,0.0,0.259,0.386,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.0,7.543,0.214,0.0,0.0,0.252,0.728,0.255,0.0,1.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,0.456,0.0,0.0,0.0,0.943,0.0,16.079,0.11,0.107,0.0,0.286,5.137,0.138,0.0,2.834,0.0,0.0,0.0,0.0,0.297,0.221,0.0,0.0,1.08,0.0,0.507,0.0,0.114,0.0,0.121,0.0,1.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,27.963,29.034,0.0,0.0,0.0,0.0,36.2,5.394,1.253
3-10,0.0,0.524,0.334,0.0,1.016,1.195,2.26,1.752,0.0,0.0,0.0,9.068999999999999,0.0,0.0,0.199,1.934,0.135,0.472,2.451,0.0,0.0,0.0,1.108,18.347,7.845999999999999,0.0,0.242,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.052,0.0,0.0,0.0,0.115,0.758,0.0,0.0,2.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.103,0.0,0.282,0.0,0.131,0.0,0.433,0.135,22.772,0.223,0.131,0.0,0.175,5.843,0.326,0.0,2.952,0.0,0.0,0.0,0.0,0.223,1.152,0.0,0.0,0.211,0.0,0.401,0.0,0.147,0.0,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552,26.088,34.98099999999999,0.0,0.0,0.0,0.0,21.587,5.446,11.346
4-10,0.0,0.126,0.0,0.0,1.882,4.771,1.047,0.249,0.0,0.0,0.0,3.072,0.0,0.0,0.0,0.0,0.0,0.9380000000000001,0.654,0.0,0.0,0.0,0.0,33.025,12.754,13.986,0.0,1.821,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,7.383999999999999,0.0,0.0,0.0,0.143,0.252,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.055,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.188,0.263,0.0,0.0,0.286,1.43,0.375,0.0,2.426,0.377,0.0,0.0,0.0,0.0,0.163,2.693,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.0,0.0,0.0,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.327,27.497,0.0,0.0,0.0,0.0,5.491,3.098,0.573
1-11,0.0,1.105,1.254,0.0,0.543,1.518,0.587,1.783,0.0,0.305,0.0,11.188,0.0,0.0,0.8170000000000001,0.947,0.401,0.0,1.702,0.0,0.0,0.554,0.0,3.242,13.878,0.0,0.43,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.449,0.637,0.0,0.0,0.0,0.11,0.0,0.311,1.643,0.0,0.151,0.712,0.154,0.0,0.0,0.241,0.0,0.416,0.0,0.0,0.116,0.0,0.122,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.117,0.0,0.256,0.238,0.0,0.0,0.0,0.9480000000000001,0.305,0.0,0.0,1.649,0.0,0.8839999999999999,0.261,0.0,0.0,0.195,6.277,0.404,0.16,1.66,0.558,0.0,0.0,0.9049999999999999,0.379,5.246,0.0,0.0,0.828,0.0,0.116,0.0,0.108,0.0,0.146,0.0,5.079,0.0,0.0,0.5780000000000001,0.0,0.0,0.0,0.115,1.619,37.561,32.939,0.0,0.355,0.0,0.0,18.857,3.306,4.661
2-11,0.0,7.904,0.421,0.0,0.186,1.475,0.473,0.8130000000000001,0.0,0.108,0.0,10.477,0.0,0.0,0.948,1.398,0.0,0.14,2.133,1.046,0.0,0.0,0.0,9.595,2.391,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,23.978,0.273,0.0,0.0,0.0,0.0,0.0,0.112,1.616,0.0,0.324,0.0,0.519,0.0,0.0,0.0,0.298,1.349,0.0,0.0,0.0,0.0,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.101,0.0,0.0,0.0,0.0,1.751,0.402,0.0,0.0,1.514,0.0,5.431,0.163,0.129,0.0,0.26,2.954,0.271,0.0,1.556,1.166,0.0,0.0,0.236,0.358,6.714,0.0,0.0,0.599,0.0,0.181,0.0,0.0,0.0,0.0,0.0,5.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.288,33.102,33.084,0.0,0.0,1.287,0.0,20.16,3.653,1.426
3-11,0.0,2.743,0.352,0.0,0.305,2.615,0.783,0.319,0.0,0.162,0.375,18.679,0.0,0.0,1.042,2.468,0.0,0.0,1.037,0.0,0.162,0.0,0.219,9.524,5.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.113,0.0,0.0,0.0,0.0,0.103,0.0,0.142,0.0,26.064,0.362,0.0,0.0,0.0,0.14,0.0,0.465,0.209,0.0,0.106,0.0,0.7929999999999999,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.126,0.0,0.0,0.232,0.0,0.0,0.0,1.225,0.239,0.0,0.0,1.088,0.0,1.558,0.0,0.0,0.0,0.255,5.786,0.362,0.0,0.9890000000000001,1.825,0.0,0.0,1.154,0.123,4.12,0.0,0.0,0.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.254,33.516,22.908,0.194,1.371,1.289,0.0,10.221,2.149,25.097
4-11,0.0,4.199,0.51,0.0,0.933,2.035,1.22,0.953,0.0,0.0,0.344,11.37,0.0,0.0,1.112,1.953,0.0,0.248,1.639,0.0,0.0,0.224,0.689,16.385,11.174,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,17.724,0.165,0.0,0.0,0.0,0.623,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014,0.0,0.0,0.0,1.735,0.0,4.492,0.0,0.0,0.0,0.352,4.12,0.369,0.217,1.395,0.0,0.0,0.0,0.0,0.4959999999999999,8.341999999999999,0.0,0.0,1.054,0.0,0.183,0.0,0.131,0.0,0.0,0.0,0.758,0.0,0.0,0.383,0.0,0.0,0.0,0.0,1.09,58.922,24.946,0.0,0.0,1.375,0.0,12.235,0.661,0.389
1-11b,0.0,13.999,0.663,0.0,0.306,1.394,0.465,1.428,0.0,0.0,0.0,12.267,0.0,0.0,1.105,1.149,0.0,0.174,1.021,0.0,0.0,0.0,0.0,0.6739999999999999,3.088,0.0,1.594,0.0,0.538,0.0,0.0,0.163,0.485,0.0,0.775,0.202,0.0,0.103,0.0,0.0,0.0,0.275,0.0,21.812,0.883,0.0,0.0,0.0,0.283,0.0,0.151,0.12,0.0,0.392,0.418,0.0,0.0,0.12,0.14,0.429,0.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.0,0.0,0.25,0.129,0.0,0.0,0.0,0.0,0.123,0.0,1.008,0.639,0.0,0.0,0.499,0.0,0.389,0.0,0.0,0.0,0.145,6.351,0.51,0.219,1.076,9.872,0.0,0.0,0.199,0.8210000000000001,4.542999999999999,0.0,0.0,0.958,0.0,0.118,0.0,0.0,0.0,0.103,0.165,2.67,0.0,0.0,1.151,0.0,0.0,0.0,0.0,2.753,36.5,35.185,0.0,1.234,0.0,0.0,14.887,3.792,4.452999999999999
1-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185,0.68,4.007,41.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.621,29.309,0.0,0.0,0.718,0.0,0.0,0.0,0.0,0.577,0.215,0.0,0.0,3.144,0.0,0.0,0.0,0.127,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.7180000000000001,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.376,0.669,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447,0.0,0.0,0.0,0.753,0.0,0.0,8.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.749,80.036,0.0,0.0,0.0,0.0,0.216,3.816,2.059
2-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,1.498,6.742999999999999,29.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.156,39.687,0.0,0.0,1.023,0.0,0.0,0.0,0.0,0.26,0.675,0.0,0.0,2.362,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954,1.318,0.0,0.166,0.111,0.0,0.0,0.0,0.18,1.355,0.5339999999999999,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.677,0.0,0.0,0.0,1.84,0.0,0.0,4.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835,84.543,0.891,0.0,0.0,0.0,0.169,1.674,0.831
3-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,1.16,25.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521,62.971,0.0,0.0,0.366,0.0,0.0,0.0,0.0,0.331,0.388,0.0,0.0,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.394,0.26,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.194,0.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,1.761,0.0,0.0,0.0,0.98,0.0,0.0,2.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.898,60.06100000000001,0.389,0.0,0.0,0.0,0.218,3.313,13.119
4-12,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.249,1.002,5.460999999999999,20.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,60.07599999999999,0.0,0.0,0.773,0.0,0.0,0.0,0.0,0.226,0.396,0.0,0.0,0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.173,0.377,0.0,0.108,0.124,0.0,0.0,0.0,0.0,0.187,0.934,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.224,0.0,0.0,0.0,0.773,0.0,0.0,1.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.504,63.805,0.0,0.0,0.0,0.0,0.358,10.149,0.184
1-13,0.0,0.0,0.0,0.0,0.107,0.125,0.0,7.735,0.0,0.0,1.195,22.824,0.0,0.0,0.0,0.0,0.0,0.802,0.303,0.0,0.0,0.0,0.0,5.811,32.39,0.0,0.0,0.802,0.0,0.0,0.0,0.0,0.133,1.156,0.292,0.569,0.889,0.0,0.0,0.0,0.0,0.0,0.0,1.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385,0.43,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,1.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.0,0.0,0.0,5.873,0.0,0.0,2.512,0.0,0.0,0.0,0.0,0.0,0.167,4.598999999999999,0.0,0.0,1.003,0.0,0.108,0.0,0.496,0.0,0.0,0.0,1.447,0.0,0.0,0.652,0.0,0.0,0.0,0.0,0.0,46.933,33.975,0.0,0.491,0.0,0.0,13.639,1.39,2.921
2-13,0.0,0.0,0.0,0.0,0.215,0.504,0.0,7.858000000000001,0.0,0.0,1.861,25.678,0.0,0.0,0.0,0.0,0.0,1.066,0.249,0.0,0.146,0.0,0.0,2.201,32.327,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.424,0.221,0.791,1.027,0.0,0.0,0.0,0.0,0.0,0.162,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407,0.341,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.282,1.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127,0.0,0.0,0.0,3.428,0.0,0.0,1.722,0.0,0.0,0.0,0.0,0.0,0.224,5.042,0.131,0.0,0.774,0.0,0.157,0.0,0.0,0.0,0.0,0.0,1.063,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,41.757,37.954,0.0,0.0,0.0,0.0,16.736,2.066,0.558
3-13,0.0,0.0,0.0,0.0,0.0,0.107,0.0,28.39,0.0,0.0,1.999,17.183,0.0,0.0,0.0,0.0,0.0,0.408,0.738,0.0,0.0,0.0,0.0,2.951,23.836,0.0,0.145,0.178,0.0,0.0,0.0,0.0,0.0,0.671,0.111,0.219,0.341,0.0,0.297,0.0,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.259,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.552,0.0,0.0,0.171,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.924,0.0,0.0,0.0,2.639,0.167,0.0,1.108,0.0,0.0,0.0,0.0,0.0,0.13,7.774,0.0,0.0,0.912,0.0,0.0,0.0,0.156,0.0,0.0,0.0,1.401,0.0,0.0,0.908,0.0,0.0,0.0,0.0,0.0,29.427,21.671,0.0,3.95,0.0,0.0,14.244,2.795,27.004
4-13,0.0,0.0,0.0,0.0,0.0,0.133,0.0,31.689,0.0,0.0,1.442,18.079,0.0,0.0,0.0,0.0,0.0,0.498,0.842,0.0,0.0,0.0,0.0,4.975,14.839,0.0,0.492,0.186,0.0,0.0,0.0,0.0,0.0,0.902,0.186,0.406,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.346,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.123,2.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294999999999999,0.0,0.0,0.0,5.308,0.34,0.0,1.743,0.0,0.0,0.0,0.0,0.0,0.149,6.712,0.0,0.0,1.457,0.0,0.0,0.0,0.458,0.0,0.0,0.0,1.351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.467,45.189,0.0,1.037,0.0,0.0,7.246,0.0,0.0
1-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527,32.043,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.646,47.029,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017,0.0,0.0,7.502,0.0,0.0,4.893,0.0,0.0,0.0,0.137,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,74.428,0.425,0.0,0.123,0.0,0.0,0.0,13.319,11.499
