block,taxon,feature,samples_above_0_1_percent,training_samples_above_0_1_percent,all_samples_percent_above_0_1,training_percent_above_0_1,domain,included_in_final_matrix
BAC_F,SBR1031,BAC_F::SBR1031,69,49,50.0,44.95412844036697,Bacteria,True
BAC_F,SC-I-84,BAC_F::SC-I-84,60,48,43.47826086956522,44.03669724770643,Bacteria,True
BAC_F,SHA-4,BAC_F::SHA-4,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,SHA-41,BAC_F::SHA-41,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,SJA-15,BAC_F::SJA-15,50,31,36.231884057971016,28.440366972477065,Bacteria,True
BAC_F,SJA-28,BAC_F::SJA-28,70,53,50.72463768115942,48.62385321100918,Bacteria,True
BAC_F,SM1A07,BAC_F::SM1A07,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,SRB2,BAC_F::SRB2,14,13,10.144927536231885,11.926605504587156,Bacteria,True
BAC_F,ST-12K33,BAC_F::ST-12K33,81,69,58.69565217391305,63.30275229357798,Bacteria,True
BAC_F,ST-NAGAB-D1,BAC_F::ST-NAGAB-D1,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,Saccharimonadaceae,BAC_F::Saccharimonadaceae,5,2,3.6231884057971016,1.834862385321101,Bacteria,True
BAC_F,Saccharimonadales,BAC_F::Saccharimonadales,24,18,17.391304347826086,16.51376146788991,Bacteria,True
BAC_F,Saprospiraceae,BAC_F::Saprospiraceae,75,54,54.34782608695652,49.54128440366973,Bacteria,True
BAC_F,Schlesneriaceae,BAC_F::Schlesneriaceae,2,1,1.4492753623188406,0.9174311926605505,Bacteria,True
BAC_F,Sedimentibacteraceae,BAC_F::Sedimentibacteraceae,129,104,93.47826086956522,95.41284403669725,Bacteria,True
BAC_F,Selenomonadaceae,BAC_F::Selenomonadaceae,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,Simkaniaceae,BAC_F::Simkaniaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Smithellaceae,BAC_F::Smithellaceae,84,62,60.869565217391305,56.88073394495413,Bacteria,True
BAC_F,Solibacteraceae,BAC_F::Solibacteraceae,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,Sphingobacteriaceae,BAC_F::Sphingobacteriaceae,2,1,1.4492753623188406,0.9174311926605505,Bacteria,True
BAC_F,Sphingomonadaceae,BAC_F::Sphingomonadaceae,59,44,42.7536231884058,40.36697247706422,Bacteria,True
BAC_F,Spirochaetaceae,BAC_F::Spirochaetaceae,128,101,92.7536231884058,92.66055045871559,Bacteria,True
BAC_F,Spongiibacteraceae,BAC_F::Spongiibacteraceae,34,23,24.63768115942029,21.100917431192663,Bacteria,True
BAC_F,Sporichthyaceae,BAC_F::Sporichthyaceae,9,7,6.521739130434782,6.422018348623854,Bacteria,True
BAC_F,Sporolactobacillaceae,BAC_F::Sporolactobacillaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Sporomusaceae,BAC_F::Sporomusaceae,12,10,8.695652173913043,9.174311926605505,Bacteria,True
BAC_F,Steroidobacteraceae,BAC_F::Steroidobacteraceae,7,3,5.072463768115942,2.7522935779816518,Bacteria,True
BAC_F,Streptococcaceae,BAC_F::Streptococcaceae,46,38,33.333333333333336,34.862385321100916,Bacteria,True
BAC_F,Succinivibrionaceae,BAC_F::Succinivibrionaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Sulfurimonadaceae,BAC_F::Sulfurimonadaceae,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,Sulfurospirillaceae,BAC_F::Sulfurospirillaceae,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,Sulfurovaceae,BAC_F::Sulfurovaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Sumerlaeaceae,BAC_F::Sumerlaeaceae,14,11,10.144927536231885,10.091743119266056,Bacteria,True
BAC_F,Sutterellaceae,BAC_F::Sutterellaceae,43,31,31.159420289855074,28.440366972477065,Bacteria,True
BAC_F,Sva0485,BAC_F::Sva0485,8,2,5.797101449275362,1.834862385321101,Bacteria,True
BAC_F,Symbiobacteraceae,BAC_F::Symbiobacteraceae,4,4,2.898550724637681,3.669724770642202,Bacteria,True
BAC_F,Synergistaceae,BAC_F::Synergistaceae,136,107,98.55072463768116,98.1651376146789,Bacteria,True
BAC_F,Syntrophaceae,BAC_F::Syntrophaceae,40,27,28.985507246376812,24.770642201834864,Bacteria,True
BAC_F,Syntrophobacteraceae,BAC_F::Syntrophobacteraceae,45,29,32.608695652173914,26.605504587155966,Bacteria,True
BAC_F,Syntrophobotulaceae,BAC_F::Syntrophobotulaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Syntrophomonadaceae,BAC_F::Syntrophomonadaceae,129,103,93.47826086956522,94.4954128440367,Bacteria,True
BAC_F,Syntrophorhabdaceae,BAC_F::Syntrophorhabdaceae,80,60,57.971014492753625,55.04587155963303,Bacteria,True
BAC_F,Syntrophotaleaceae,BAC_F::Syntrophotaleaceae,8,8,5.797101449275362,7.339449541284404,Bacteria,True
BAC_F,T34,BAC_F::T34,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,TA06,BAC_F::TA06,8,4,5.797101449275362,3.669724770642202,Bacteria,True
BAC_F,TTA-B1,BAC_F::TTA-B1,10,4,7.246376811594203,3.669724770642202,Bacteria,True
BAC_F,Tannerellaceae,BAC_F::Tannerellaceae,65,50,47.10144927536232,45.87155963302752,Bacteria,True
BAC_F,Thermaceae,BAC_F::Thermaceae,3,3,2.1739130434782608,2.7522935779816518,Bacteria,True
BAC_F,Thermacetogeniaceae,BAC_F::Thermacetogeniaceae,27,27,19.565217391304348,24.770642201834864,Bacteria,True
BAC_F,Thermoanaerobaculaceae,BAC_F::Thermoanaerobaculaceae,35,26,25.36231884057971,23.853211009174313,Bacteria,True
BAC_F,Thermotaleaceae,BAC_F::Thermotaleaceae,6,6,4.3478260869565215,5.5045871559633035,Bacteria,True
BAC_F,Thermovenabulales,BAC_F::Thermovenabulales,23,23,16.666666666666668,21.100917431192663,Bacteria,True
BAC_F,Thioalkalispiraceae,BAC_F::Thioalkalispiraceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Trueperaceae,BAC_F::Trueperaceae,2,1,1.4492753623188406,0.9174311926605505,Bacteria,True
BAC_F,UASB-TL25,BAC_F::UASB-TL25,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,UCG-010,BAC_F::UCG-010,72,64,52.17391304347826,58.71559633027523,Bacteria,True
BAC_F,VHS-B3-70,BAC_F::VHS-B3-70,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Veillonellaceae,BAC_F::Veillonellaceae,9,7,6.521739130434782,6.422018348623854,Bacteria,True
BAC_F,Vermiphilaceae,BAC_F::Vermiphilaceae,4,3,2.898550724637681,2.7522935779816518,Bacteria,True
BAC_F,Verrucomicrobiaceae,BAC_F::Verrucomicrobiaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Vibrionaceae,BAC_F::Vibrionaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,W27,BAC_F::W27,90,79,65.21739130434783,72.47706422018348,Bacteria,True
BAC_F,WCHB1-02,BAC_F::WCHB1-02,79,62,57.2463768115942,56.88073394495413,Bacteria,True
BAC_F,WCHB1-41,BAC_F::WCHB1-41,106,83,76.81159420289855,76.14678899082568,Bacteria,True
BAC_F,WCHB1-81,BAC_F::WCHB1-81,39,27,28.26086956521739,24.770642201834864,Bacteria,True
BAC_F,WD260,BAC_F::WD260,3,0,2.1739130434782608,0.0,Bacteria,True
BAC_F,WPS-2,BAC_F::WPS-2,4,3,2.898550724637681,2.7522935779816518,Bacteria,True
BAC_F,WS1,BAC_F::WS1,47,37,34.05797101449275,33.94495412844037,Bacteria,True
BAC_F,WWE3,BAC_F::WWE3,3,2,2.1739130434782608,1.834862385321101,Bacteria,True
BAC_F,Weeksellaceae,BAC_F::Weeksellaceae,29,20,21.014492753623188,18.34862385321101,Bacteria,True
BAC_F,Williamwhitmaniaceae,BAC_F::Williamwhitmaniaceae,67,51,48.55072463768116,46.788990825688074,Bacteria,True
BAC_F,Wohlfahrtiimonadaceae,BAC_F::Wohlfahrtiimonadaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Xanthobacteraceae,BAC_F::Xanthobacteraceae,39,29,28.26086956521739,26.605504587155966,Bacteria,True
BAC_F,Xanthomonadaceae,BAC_F::Xanthomonadaceae,68,52,49.27536231884058,47.706422018348626,Bacteria,True
BAC_F,Yersiniaceae,BAC_F::Yersiniaceae,4,3,2.898550724637681,2.7522935779816518,Bacteria,True
BAC_F,Z4MB62,BAC_F::Z4MB62,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,Zixibacteria,BAC_F::Zixibacteria,5,3,3.6231884057971016,2.7522935779816518,Bacteria,True
BAC_F,c5LKS83,BAC_F::c5LKS83,11,3,7.971014492753623,2.7522935779816518,Bacteria,True
BAC_F,cvE6,BAC_F::cvE6,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,env.OPS_17,BAC_F::env.OPS_17,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,p-251-o5,BAC_F::p-251-o5,15,11,10.869565217391305,10.091743119266056,Bacteria,True
BAC_F,unidentified,BAC_F::unidentified,137,109,99.27536231884058,100.0,Bacteria,True
