Model,candidate,scope,params,Multilabel MCC,Micro-AUPR,Micro-ROC-AUC
KNN,4,fold_4,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 15}",0.5374956637655608,0.6767230846076999,0.8045977011494253
KNN,4,fold_5,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 15}",0.3258526731725544,0.31543471404735623,0.7963286713286715
KNN,4,pooled_OOF,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 15}",0.2753661947475846,0.26349894359164594,0.7344684767602392
KNN,5,fold_1,"{""weights"": ""distance"", ""p"": 2, ""n_neighbors"": 9}",0.28518838452108813,0.160116453989003,0.7012012012012011
KNN,5,fold_2,"{""weights"": ""distance"", ""p"": 2, ""n_neighbors"": 9}",0.29839846181263185,0.22178568252162162,0.7128514056224899
KNN,5,fold_3,"{""weights"": ""distance"", ""p"": 2, ""n_neighbors"": 9}",0.4208423179212045,0.3220616736071899,0.7476635514018692
KNN,5,fold_4,"{""weights"": ""distance"", ""p"": 2, ""n_neighbors"": 9}",0.56496598177755,0.5999274255156608,0.8001768346595933
KNN,5,fold_5,"{""weights"": ""distance"", ""p"": 2, ""n_neighbors"": 9}",0.4238886474717655,0.4636545797095939,0.8330419580419581
KNN,5,pooled_OOF,"{""weights"": ""distance"", ""p"": 2, ""n_neighbors"": 9}",0.37936615375268534,0.31814604791957907,0.7610829881883723
KNN,6,fold_1,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.3436250656760058,0.23855123920913396,0.7342342342342343
KNN,6,fold_2,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.007007815737009385,0.11195175438596491,0.4723895582329317
KNN,6,fold_3,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.3525480104426385,0.4038114521170787,0.740070093457944
KNN,6,fold_4,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.56496598177755,0.704262195294584,0.8121131741821397
KNN,6,fold_5,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.3918263658043216,0.3244091999897336,0.8138111888111887
KNN,6,pooled_OOF,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.30808814340300733,0.2773887341298729,0.7082949838932352
KNN,7,fold_1,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.3436250656760058,0.25573686766927217,0.7387387387387387
KNN,7,fold_2,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.007007815737009385,0.11040337586390218,0.46686746987951805
KNN,7,fold_3,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.3525480104426385,0.43912891243453905,0.7412383177570094
KNN,7,fold_4,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.56496598177755,0.6945312568276368,0.8099027409372236
KNN,7,fold_5,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.3918263658043216,0.344038109775729,0.8199300699300699
KNN,7,pooled_OOF,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.30808814340300733,0.283614984505246,0.7090236232551005
SVM,0,fold_1,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.2996321655080122,0.425557237300624,0.7957957957957957
SVM,0,fold_2,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.24981935473253974,0.5612449799196787
SVM,0,fold_3,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.5019744278777858,0.7862149532710281
SVM,0,fold_4,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",-0.03885030678041737,0.44662060818902805,0.7568523430592395
