fold,block,feature,training_samples_above_0_1_percent
2,BAC_F,BAC_F::Latescibacteraceae,0
2,BAC_F,BAC_F::Latescibacterota,0
2,BAC_F,BAC_F::Leeiaceae,3
2,BAC_F,BAC_F::Legionellaceae,0
2,BAC_F,BAC_F::Lenti-02,0
2,BAC_F,BAC_F::Lentimicrobiaceae,75
2,BAC_F,BAC_F::Leptospiraceae,47
2,BAC_F,BAC_F::Leptotrichiaceae,12
2,BAC_F,BAC_F::Leuconostocaceae,1
2,BAC_F,BAC_F::LiUU-11-161,1
2,BAC_F,BAC_F::Limnochordaceae,2
2,BAC_F,BAC_F::Limnochordia,7
2,BAC_F,BAC_F::Lineage_IV,0
2,BAC_F,BAC_F::M55-D21,10
2,BAC_F,BAC_F::MAT-CR-H4-C10,2
2,BAC_F,BAC_F::MBA03,40
2,BAC_F,BAC_F::MBNT15,0
2,BAC_F,BAC_F::MD2902-B12,0
2,BAC_F,BAC_F::MVP-15,38
2,BAC_F,BAC_F::Marinifilaceae,1
2,BAC_F,BAC_F::Marinilabiliaceae,55
2,BAC_F,BAC_F::Marinimicrobia_(SAR406_clade),23
2,BAC_F,BAC_F::Methylococcaceae,2
2,BAC_F,BAC_F::Methylomonadaceae,16
2,BAC_F,BAC_F::Methylophilaceae,13
2,BAC_F,BAC_F::MgMjR-022,17
2,BAC_F,BAC_F::Microbacteriaceae,37
2,BAC_F,BAC_F::Micrococcaceae,0
2,BAC_F,BAC_F::Micropepsaceae,0
2,BAC_F,BAC_F::Microscillaceae,12
2,BAC_F,BAC_F::Microtrichaceae,28
2,BAC_F,BAC_F::MidBa8,0
2,BAC_F,BAC_F::Monoglobaceae,9
2,BAC_F,BAC_F::Moorellaceae,1
2,BAC_F,BAC_F::Moraxellaceae,14
2,BAC_F,BAC_F::Morganellaceae,0
2,BAC_F,BAC_F::Mycobacteriaceae,20
2,BAC_F,BAC_F::NB1-j,0
2,BAC_F,BAC_F::NK-L14,2
2,BAC_F,BAC_F::NKB15,5
2,BAC_F,BAC_F::Nannocystaceae,1
2,BAC_F,BAC_F::Neisseriaceae,3
2,BAC_F,BAC_F::Nitrosococcaceae,4
2,BAC_F,BAC_F::Nitrosomonadaceae,18
2,BAC_F,BAC_F::Nitrospiraceae,5
2,BAC_F,BAC_F::OLB14,8
2,BAC_F,BAC_F::OM190,0
2,BAC_F,BAC_F::OPB41,5
2,BAC_F,BAC_F::Obscuribacteraceae,2
2,BAC_F,BAC_F::Oligosphaeraceae,7
2,BAC_F,BAC_F::Omnitrophaceae,3
2,BAC_F,BAC_F::Oscillospiraceae,60
2,BAC_F,BAC_F::Oxalobacteraceae,0
2,BAC_F,BAC_F::PB19,2
2,BAC_F,BAC_F::PBS-18,2
2,BAC_F,BAC_F::PHOS-HE36,11
2,BAC_F,BAC_F::PLTA13,8
2,BAC_F,BAC_F::Paludibacteraceae,87
2,BAC_F,BAC_F::Parachlamydiaceae,0
2,BAC_F,BAC_F::PeH15,6
2,BAC_F,BAC_F::PeM15,17
2,BAC_F,BAC_F::Pedosphaeraceae,55
2,BAC_F,BAC_F::Peptococcaceae,18
2,BAC_F,BAC_F::Peptostreptococcaceae,11
2,BAC_F,BAC_F::Peptostreptococcales-Tissierellales,54
2,BAC_F,BAC_F::Petrotogaceae,64
2,BAC_F,BAC_F::Phycisphaeraceae,2
2,BAC_F,BAC_F::Pirellulaceae,34
2,BAC_F,BAC_F::Pla3_lineage,5
2,BAC_F,BAC_F::Planococcaceae,1
2,BAC_F,BAC_F::Porticoccaceae,2
2,BAC_F,BAC_F::Prevotellaceae,31
2,BAC_F,BAC_F::Prolixibacteraceae,61
2,BAC_F,BAC_F::Propionibacteriaceae,2
2,BAC_F,BAC_F::Proteiniboraceae,3
2,BAC_F,BAC_F::Pseudomonadaceae,13
2,BAC_F,BAC_F::RBG-13-54-9,6
2,BAC_F,BAC_F::RBG-16-55-12,5
2,BAC_F,BAC_F::RF39,0
2,BAC_F,BAC_F::Reyranellaceae,1
2,BAC_F,BAC_F::Rhizobiaceae,13
2,BAC_F,BAC_F::Rhizobiales_Incertae_Sedis,15
2,BAC_F,BAC_F::Rhodanobacteraceae,42
2,BAC_F,BAC_F::Rhodobacteraceae,54
2,BAC_F,BAC_F::Rhodocyclaceae,59
2,BAC_F,BAC_F::Rickettsiaceae,1
2,BAC_F,BAC_F::Rikenellaceae,75
2,BAC_F,BAC_F::Rubinisphaeraceae,15
2,BAC_F,BAC_F::Rubrobacteriaceae,0
2,BAC_F,BAC_F::Ruminococcaceae,52
2,BAC_F,BAC_F::Run-SP154,11
2,BAC_F,BAC_F::S15A-MN91,15
2,BAC_F,BAC_F::SB-5,11
2,BAC_F,BAC_F::SBR1031,45
2,BAC_F,BAC_F::SC-I-84,42
2,BAC_F,BAC_F::SHA-4,0
2,BAC_F,BAC_F::SHA-41,0
2,BAC_F,BAC_F::SJA-15,27
2,BAC_F,BAC_F::SJA-28,48
2,BAC_F,BAC_F::SM1A07,1
2,BAC_F,BAC_F::SRB2,12
2,BAC_F,BAC_F::ST-12K33,63
2,BAC_F,BAC_F::ST-NAGAB-D1,0
2,BAC_F,BAC_F::Saccharimonadaceae,2
2,BAC_F,BAC_F::Saccharimonadales,16
2,BAC_F,BAC_F::Saprospiraceae,50
2,BAC_F,BAC_F::Schlesneriaceae,1
2,BAC_F,BAC_F::Sedimentibacteraceae,90
2,BAC_F,BAC_F::Selenomonadaceae,2
2,BAC_F,BAC_F::Simkaniaceae,0
2,BAC_F,BAC_F::Smithellaceae,58
2,BAC_F,BAC_F::Solibacteraceae,0
2,BAC_F,BAC_F::Sphingobacteriaceae,0
2,BAC_F,BAC_F::Sphingomonadaceae,37
2,BAC_F,BAC_F::Spirochaetaceae,87
2,BAC_F,BAC_F::Spongiibacteraceae,23
2,BAC_F,BAC_F::Sporichthyaceae,5
2,BAC_F,BAC_F::Sporolactobacillaceae,0
2,BAC_F,BAC_F::Sporomusaceae,8
2,BAC_F,BAC_F::Steroidobacteraceae,3
2,BAC_F,BAC_F::Streptococcaceae,30
2,BAC_F,BAC_F::Succinivibrionaceae,0
2,BAC_F,BAC_F::Sulfurimonadaceae,0
2,BAC_F,BAC_F::Sulfurospirillaceae,0
2,BAC_F,BAC_F::Sulfurovaceae,0
2,BAC_F,BAC_F::Sumerlaeaceae,10
2,BAC_F,BAC_F::Sutterellaceae,24
2,BAC_F,BAC_F::Sva0485,2
2,BAC_F,BAC_F::Symbiobacteraceae,1
2,BAC_F,BAC_F::Synergistaceae,90
2,BAC_F,BAC_F::Syntrophaceae,24
2,BAC_F,BAC_F::Syntrophobacteraceae,25
2,BAC_F,BAC_F::Syntrophobotulaceae,1
2,BAC_F,BAC_F::Syntrophomonadaceae,87
2,BAC_F,BAC_F::Syntrophorhabdaceae,54
2,BAC_F,BAC_F::Syntrophotaleaceae,8
2,BAC_F,BAC_F::T34,0
2,BAC_F,BAC_F::TA06,2
2,BAC_F,BAC_F::TTA-B1,4
2,BAC_F,BAC_F::Tannerellaceae,43
2,BAC_F,BAC_F::Thermaceae,0
2,BAC_F,BAC_F::Thermacetogeniaceae,21
2,BAC_F,BAC_F::Thermoanaerobaculaceae,22
2,BAC_F,BAC_F::Thermotaleaceae,6
2,BAC_F,BAC_F::Thermovenabulales,19
2,BAC_F,BAC_F::Thioalkalispiraceae,1
2,BAC_F,BAC_F::Trueperaceae,0
2,BAC_F,BAC_F::UASB-TL25,0
2,BAC_F,BAC_F::UCG-010,59
2,BAC_F,BAC_F::VHS-B3-70,0
2,BAC_F,BAC_F::Veillonellaceae,4
2,BAC_F,BAC_F::Vermiphilaceae,3
2,BAC_F,BAC_F::Verrucomicrobiaceae,1
2,BAC_F,BAC_F::Vibrionaceae,0
2,BAC_F,BAC_F::W27,71
2,BAC_F,BAC_F::WCHB1-02,54
2,BAC_F,BAC_F::WCHB1-41,71
2,BAC_F,BAC_F::WCHB1-81,20
2,BAC_F,BAC_F::WD260,0
2,BAC_F,BAC_F::WPS-2,3
2,BAC_F,BAC_F::WS1,29
2,BAC_F,BAC_F::WWE3,1
2,BAC_F,BAC_F::Weeksellaceae,18
2,BAC_F,BAC_F::Williamwhitmaniaceae,47
2,BAC_F,BAC_F::Wohlfahrtiimonadaceae,0
2,BAC_F,BAC_F::Xanthobacteraceae,23
2,BAC_F,BAC_F::Xanthomonadaceae,43
2,BAC_F,BAC_F::Yersiniaceae,0
2,BAC_F,BAC_F::Z4MB62,0
2,BAC_F,BAC_F::Zixibacteria,3
2,BAC_F,BAC_F::c5LKS83,1
2,BAC_F,BAC_F::cvE6,0
2,BAC_F,BAC_F::env.OPS_17,2
2,BAC_F,BAC_F::p-251-o5,10
2,BAC_F,BAC_F::unidentified,90
2,ARC_F,ARC_F::Aenigmarchaeales,2
2,ARC_F,ARC_F::Bathyarchaeia,46
2,ARC_F,ARC_F::LKM11,0
2,ARC_F,ARC_F::Lokiarchaeia,1
2,ARC_F,ARC_F::Methanocorpusculaceae,18
2,ARC_F,ARC_F::Methanofastidiosaceae,82
2,ARC_F,ARC_F::Methanomassiliicoccaceae,78
2,ARC_F,ARC_F::Methanomethyliaceae,8
2,ARC_F,ARC_F::Methanomethylophilaceae,33
2,ARC_F,ARC_F::Methanomicrobiaceae,83
2,ARC_F,ARC_F::Methanomicrobiales,30
2,ARC_F,ARC_F::Methanoregulaceae,73
2,ARC_F,ARC_F::Methanosaetaceae,86
2,ARC_F,ARC_F::Methanosarcinaceae,67
2,ARC_F,ARC_F::Methanospirillaceae,82
2,ARC_F,ARC_F::Micrarchaeales,13
2,ARC_F,ARC_F::Nitrososphaeraceae,6
2,ARC_F,ARC_F::Odinarchaeia,0
2,ARC_F,ARC_F::Rhinosporideacae,1
2,ARC_F,ARC_F::SCGC_AAA011-D5,31
2,ARC_F,ARC_F::Teleostei,0
2,ARC_F,ARC_F::Veneroida,0
2,ARC_F,ARC_F::Woesearchaeales,3
2,ARC_F,ARC_F::unidentified,79
3,BAC_F,BAC_F::009E01-B-SD-P15,37
3,BAC_F,BAC_F::0319-6G20,4
3,BAC_F,BAC_F::053A03-B-DI-P58,1
3,BAC_F,BAC_F::1-20,5
3,BAC_F,BAC_F::113B434,2
3,BAC_F,BAC_F::37-13,2
3,BAC_F,BAC_F::4572-13,1
3,BAC_F,BAC_F::67-14,2
3,BAC_F,BAC_F::A0839,6
3,BAC_F,BAC_F::A21b,1
3,BAC_F,BAC_F::AKYH767,26
3,BAC_F,BAC_F::Absconditabacteriales_(SR1),9
3,BAC_F,BAC_F::Acetobacteraceae,8
3,BAC_F,BAC_F::Acetothermiia,4
3,BAC_F,BAC_F::Acholeplasmataceae,41
3,BAC_F,BAC_F::Acidaminococcaceae,16
3,BAC_F,BAC_F::Acidobacteriae,1
3,BAC_F,BAC_F::Actinomycetaceae,14
3,BAC_F,BAC_F::Aerococcaceae,4
3,BAC_F,BAC_F::Aeromonadaceae,13
3,BAC_F,BAC_F::Alcaligenaceae,6
3,BAC_F,BAC_F::Aminicenantales,36
3,BAC_F,BAC_F::Anaerofustaceae,6
3,BAC_F,BAC_F::Anaerolineaceae,52
3,BAC_F,BAC_F::Anaeromyxobacteraceae,1
3,BAC_F,BAC_F::Anaerovoracaceae,78
3,BAC_F,BAC_F::Aquaspirillaceae,4
3,BAC_F,BAC_F::Arcobacteraceae,11
3,BAC_F,BAC_F::Ardenticatenaceae,1
3,BAC_F,BAC_F::Arenicellaceae,1
3,BAC_F,BAC_F::Atopobiaceae,12
3,BAC_F,BAC_F::B1-7BS,4
3,BAC_F,BAC_F::B55-F-B-G02,5
3,BAC_F,BAC_F::BRH-c20a,2
3,BAC_F,BAC_F::Babeliales,11
3,BAC_F,BAC_F::Bacillaceae,7
3,BAC_F,BAC_F::Bacteriovoracaceae,1
3,BAC_F,BAC_F::Bacteroidaceae,29
3,BAC_F,BAC_F::Bacteroidales_UCG-001,24
3,BAC_F,BAC_F::Bacteroidetes_BD2-2,4
3,BAC_F,BAC_F::Bacteroidetes_VC2.1_Bac22,7
3,BAC_F,BAC_F::Bacteroidetes_vadinHA17,58
3,BAC_F,BAC_F::Bdellovibrionaceae,1
3,BAC_F,BAC_F::Beijerinckiaceae,23
3,BAC_F,BAC_F::Berkelbacteria,0
3,BAC_F,BAC_F::Bifidobacteriaceae,6
3,BAC_F,BAC_F::Blastocatellaceae,7
3,BAC_F,BAC_F::Bogoriellaceae,3
3,BAC_F,BAC_F::Brachyspirales_Incertae_Sedis,21
3,BAC_F,BAC_F::Bradymonadales,1
3,BAC_F,BAC_F::Bryobacteraceae,2
3,BAC_F,BAC_F::Burkholderiaceae,38
3,BAC_F,BAC_F::Butyricicoccaceae,0
3,BAC_F,BAC_F::C10-SB1A,2
3,BAC_F,BAC_F::CCM19a,2
3,BAC_F,BAC_F::CK-2C2-2,7
3,BAC_F,BAC_F::Caldatribacteriaceae,55
3,BAC_F,BAC_F::Caldicoprobacteraceae,42
3,BAC_F,BAC_F::Caldilineaceae,18
3,BAC_F,BAC_F::Caldisericaceae,15
3,BAC_F,BAC_F::Calditrichaceae,0
3,BAC_F,BAC_F::Caloramatoraceae,6
3,BAC_F,BAC_F::Candidatus_Falkowbacteria,1
3,BAC_F,BAC_F::Candidatus_Magasanikbacteria,0
3,BAC_F,BAC_F::Candidatus_Peregrinibacteria,3
3,BAC_F,BAC_F::Candidatus_Shapirobacteria,1
3,BAC_F,BAC_F::Carnobacteriaceae,12
3,BAC_F,BAC_F::Caulobacteraceae,2
3,BAC_F,BAC_F::Chitinimonadaceae,2
3,BAC_F,BAC_F::Chitinophagaceae,34
3,BAC_F,BAC_F::Christensenellaceae,82
3,BAC_F,BAC_F::Chromobacteriaceae,1
3,BAC_F,BAC_F::Chthoniobacteraceae,1
3,BAC_F,BAC_F::Chthonomonadales,14
3,BAC_F,BAC_F::Cloacimonadaceae,63
3,BAC_F,BAC_F::Cloacimonadales,1
3,BAC_F,BAC_F::Clostridia_UCG-014,8
3,BAC_F,BAC_F::Clostridiaceae,21
3,BAC_F,BAC_F::Comamonadaceae,63
3,BAC_F,BAC_F::Competibacteraceae,29
3,BAC_F,BAC_F::Coprothermobacteraceae,8
3,BAC_F,BAC_F::Coriobacteriales_Incertae_Sedis,1
3,BAC_F,BAC_F::Corynebacteriaceae,9
3,BAC_F,BAC_F::Crocinitomicaceae,1
3,BAC_F,BAC_F::D8A-2,68
3,BAC_F,BAC_F::DEV007,5
3,BAC_F,BAC_F::DS-100,19
3,BAC_F,BAC_F::DTU014,80
3,BAC_F,BAC_F::Dadabacteriales,0
3,BAC_F,BAC_F::Defluviicoccaceae,4
3,BAC_F,BAC_F::Defluviitaleaceae,9
3,BAC_F,BAC_F::Deinococcaceae,0
3,BAC_F,BAC_F::Dermatophilaceae,0
3,BAC_F,BAC_F::Desulfitibacteraceae,3
3,BAC_F,BAC_F::Desulfobacteraceae,0
3,BAC_F,BAC_F::Desulfobulbaceae,17
3,BAC_F,BAC_F::Desulfocapsaceae,0
3,BAC_F,BAC_F::Desulfomicrobiaceae,17
3,BAC_F,BAC_F::Desulforegulaceae,0
3,BAC_F,BAC_F::Desulfosarcinaceae,0
3,BAC_F,BAC_F::Desulfotomaculales,50
3,BAC_F,BAC_F::Desulfovibrionaceae,8
3,BAC_F,BAC_F::Desulfuromonadaceae,0
3,BAC_F,BAC_F::Dethiobacteraceae,25
3,BAC_F,BAC_F::Devosiaceae,8
3,BAC_F,BAC_F::Dietziaceae,1
3,BAC_F,BAC_F::Diplorickettsiaceae,1
3,BAC_F,BAC_F::Dongiaceae,1
3,BAC_F,BAC_F::Dysgonomonadaceae,80
3,BAC_F,BAC_F::Eggerthellaceae,1
3,BAC_F,BAC_F::Elsteraceae,1
3,BAC_F,BAC_F::Endomicrobiaceae,5
3,BAC_F,BAC_F::Enterobacteriaceae,14
3,BAC_F,BAC_F::Enterococcaceae,3
3,BAC_F,BAC_F::Erwiniaceae,3
3,BAC_F,BAC_F::Erysipelatoclostridiaceae,15
3,BAC_F,BAC_F::Erysipelotrichaceae,3
3,BAC_F,BAC_F::Eubacteriaceae,4
3,BAC_F,BAC_F::F082,3
3,BAC_F,BAC_F::FTLpost3,2
3,BAC_F,BAC_F::Fermentibacteraceae,7
3,BAC_F,BAC_F::Fervidobacteriaceae,10
3,BAC_F,BAC_F::Fibrobacteraceae,6
3,BAC_F,BAC_F::Fibrobacterales,1
3,BAC_F,BAC_F::Fimbriimonadaceae,13
3,BAC_F,BAC_F::Flavobacteriaceae,6
3,BAC_F,BAC_F::Fusibacteraceae,3
3,BAC_F,BAC_F::Fusobacteriaceae,1
3,BAC_F,BAC_F::GZKB124,2
3,BAC_F,BAC_F::GZKB75,7
3,BAC_F,BAC_F::Gallionellaceae,1
3,BAC_F,BAC_F::Garciellaceae,8
3,BAC_F,BAC_F::Gemmataceae,20
3,BAC_F,BAC_F::Gemmatimonadaceae,10
3,BAC_F,BAC_F::Geobacteraceae,11
3,BAC_F,BAC_F::Gracilibacteraceae,47
3,BAC_F,BAC_F::HOC36,0
3,BAC_F,BAC_F::Hahellaceae,1
3,BAC_F,BAC_F::Halanaerobiaceae,2
3,BAC_F,BAC_F::Haliangiaceae,2
3,BAC_F,BAC_F::Halomonadaceae,3
3,BAC_F,BAC_F::Holophagaceae,5
3,BAC_F,BAC_F::Hungateiclostridiaceae,84
3,BAC_F,BAC_F::Hydrogenedensaceae,37
3,BAC_F,BAC_F::Hydrogenophilaceae,9
3,BAC_F,BAC_F::Hydrothermae,1
3,BAC_F,BAC_F::Hyphomicrobiaceae,19
3,BAC_F,BAC_F::Hyphomonadaceae,23
3,BAC_F,BAC_F::IMCC26256,2
3,BAC_F,BAC_F::Iamiaceae,4
3,BAC_F,BAC_F::Ignavibacteriaceae,4
3,BAC_F,BAC_F::Ilumatobacteraceae,1
3,BAC_F,BAC_F::Incertae_Sedis,27
3,BAC_F,BAC_F::Intrasporangiaceae,36
3,BAC_F,BAC_F::Isosphaeraceae,4
3,BAC_F,BAC_F::Izemoplasmataceae,1
3,BAC_F,BAC_F::Izemoplasmatales,37
3,BAC_F,BAC_F::JG36-GS-52,1
3,BAC_F,BAC_F::JS1,26
3,BAC_F,BAC_F::KCLunmb-38-53,5
3,BAC_F,BAC_F::KD1-131,0
3,BAC_F,BAC_F::KD4-96,0
3,BAC_F,BAC_F::Kapabacteriales,27
3,BAC_F,BAC_F::Kosmotogaceae,26
3,BAC_F,BAC_F::LCP-89,0
3,BAC_F,BAC_F::LD1-PA32,9
3,BAC_F,BAC_F::LD1-PB3,13
3,BAC_F,BAC_F::LF045,18
3,BAC_F,BAC_F::LWQ8,2
3,BAC_F,BAC_F::Lachnospiraceae,70
3,BAC_F,BAC_F::Lactobacillaceae,33
3,BAC_F,BAC_F::Latescibacteraceae,0
3,BAC_F,BAC_F::Latescibacterota,0
3,BAC_F,BAC_F::Leeiaceae,3
3,BAC_F,BAC_F::Legionellaceae,0
3,BAC_F,BAC_F::Lenti-02,0
3,BAC_F,BAC_F::Lentimicrobiaceae,79
3,BAC_F,BAC_F::Leptospiraceae,39
3,BAC_F,BAC_F::Leptotrichiaceae,11
3,BAC_F,BAC_F::Leuconostocaceae,8
3,BAC_F,BAC_F::LiUU-11-161,1
3,BAC_F,BAC_F::Limnochordaceae,1
3,BAC_F,BAC_F::Limnochordia,8
3,BAC_F,BAC_F::Lineage_IV,0
3,BAC_F,BAC_F::M55-D21,12
3,BAC_F,BAC_F::MAT-CR-H4-C10,2
3,BAC_F,BAC_F::MBA03,39
3,BAC_F,BAC_F::MBNT15,0
3,BAC_F,BAC_F::MD2902-B12,0
3,BAC_F,BAC_F::MVP-15,35
3,BAC_F,BAC_F::Marinifilaceae,1
3,BAC_F,BAC_F::Marinilabiliaceae,46
3,BAC_F,BAC_F::Marinimicrobia_(SAR406_clade),14
3,BAC_F,BAC_F::Methylococcaceae,3
3,BAC_F,BAC_F::Methylomonadaceae,17
3,BAC_F,BAC_F::Methylophilaceae,15
3,BAC_F,BAC_F::MgMjR-022,21
3,BAC_F,BAC_F::Microbacteriaceae,36
3,BAC_F,BAC_F::Micrococcaceae,1
3,BAC_F,BAC_F::Micropepsaceae,0
3,BAC_F,BAC_F::Microscillaceae,9
3,BAC_F,BAC_F::Microtrichaceae,26
3,BAC_F,BAC_F::MidBa8,0
3,BAC_F,BAC_F::Monoglobaceae,6
3,BAC_F,BAC_F::Moorellaceae,1
3,BAC_F,BAC_F::Moraxellaceae,13
3,BAC_F,BAC_F::Morganellaceae,1
3,BAC_F,BAC_F::Mycobacteriaceae,15
3,BAC_F,BAC_F::NB1-j,0
3,BAC_F,BAC_F::NK-L14,1
3,BAC_F,BAC_F::NKB15,5
3,BAC_F,BAC_F::Nannocystaceae,1
3,BAC_F,BAC_F::Neisseriaceae,3
3,BAC_F,BAC_F::Nitrosococcaceae,2
3,BAC_F,BAC_F::Nitrosomonadaceae,19
3,BAC_F,BAC_F::Nitrospiraceae,6
3,BAC_F,BAC_F::OLB14,9
3,BAC_F,BAC_F::OM190,0
3,BAC_F,BAC_F::OPB41,7
3,BAC_F,BAC_F::Obscuribacteraceae,2
3,BAC_F,BAC_F::Oligosphaeraceae,9
3,BAC_F,BAC_F::Omnitrophaceae,4
3,BAC_F,BAC_F::Oscillospiraceae,52
3,BAC_F,BAC_F::Oxalobacteraceae,2
3,BAC_F,BAC_F::PB19,2
3,BAC_F,BAC_F::PBS-18,2
3,BAC_F,BAC_F::PHOS-HE36,15
3,BAC_F,BAC_F::PLTA13,9
3,BAC_F,BAC_F::Paludibacteraceae,79
3,BAC_F,BAC_F::Parachlamydiaceae,0
3,BAC_F,BAC_F::PeH15,5
3,BAC_F,BAC_F::PeM15,9
3,BAC_F,BAC_F::Pedosphaeraceae,48
3,BAC_F,BAC_F::Peptococcaceae,10
3,BAC_F,BAC_F::Peptostreptococcaceae,11
3,BAC_F,BAC_F::Peptostreptococcales-Tissierellales,53
3,BAC_F,BAC_F::Petrotogaceae,67
3,BAC_F,BAC_F::Phycisphaeraceae,1
3,BAC_F,BAC_F::Pirellulaceae,27
3,BAC_F,BAC_F::Pla3_lineage,3
3,BAC_F,BAC_F::Planococcaceae,1
3,BAC_F,BAC_F::Porticoccaceae,2
3,BAC_F,BAC_F::Prevotellaceae,31
3,BAC_F,BAC_F::Prolixibacteraceae,48
3,BAC_F,BAC_F::Propionibacteriaceae,2
3,BAC_F,BAC_F::Proteiniboraceae,3
3,BAC_F,BAC_F::Pseudomonadaceae,13
3,BAC_F,BAC_F::RBG-13-54-9,2
3,BAC_F,BAC_F::RBG-16-55-12,1
3,BAC_F,BAC_F::RF39,0
3,BAC_F,BAC_F::Reyranellaceae,0
3,BAC_F,BAC_F::Rhizobiaceae,10
3,BAC_F,BAC_F::Rhizobiales_Incertae_Sedis,16
3,BAC_F,BAC_F::Rhodanobacteraceae,34
3,BAC_F,BAC_F::Rhodobacteraceae,43
3,BAC_F,BAC_F::Rhodocyclaceae,49
3,BAC_F,BAC_F::Rickettsiaceae,1
3,BAC_F,BAC_F::Rikenellaceae,64
3,BAC_F,BAC_F::Rubinisphaeraceae,13
3,BAC_F,BAC_F::Rubrobacteriaceae,0
3,BAC_F,BAC_F::Ruminococcaceae,49
3,BAC_F,BAC_F::Run-SP154,12
3,BAC_F,BAC_F::S15A-MN91,15
3,BAC_F,BAC_F::SB-5,13
3,BAC_F,BAC_F::SBR1031,34
3,BAC_F,BAC_F::SC-I-84,39
3,BAC_F,BAC_F::SHA-4,0
3,BAC_F,BAC_F::SHA-41,1
3,BAC_F,BAC_F::SJA-15,27
3,BAC_F,BAC_F::SJA-28,43
3,BAC_F,BAC_F::SM1A07,1
3,BAC_F,BAC_F::SRB2,11
3,BAC_F,BAC_F::ST-12K33,46
3,BAC_F,BAC_F::ST-NAGAB-D1,0
3,BAC_F,BAC_F::Saccharimonadaceae,2
3,BAC_F,BAC_F::Saccharimonadales,11
3,BAC_F,BAC_F::Saprospiraceae,42
3,BAC_F,BAC_F::Schlesneriaceae,1
3,BAC_F,BAC_F::Sedimentibacteraceae,81
3,BAC_F,BAC_F::Selenomonadaceae,2
3,BAC_F,BAC_F::Simkaniaceae,0
3,BAC_F,BAC_F::Smithellaceae,47
3,BAC_F,BAC_F::Solibacteraceae,2
3,BAC_F,BAC_F::Sphingobacteriaceae,1
3,BAC_F,BAC_F::Sphingomonadaceae,34
3,BAC_F,BAC_F::Spirochaetaceae,78
3,BAC_F,BAC_F::Spongiibacteraceae,19
3,BAC_F,BAC_F::Sporichthyaceae,4
3,BAC_F,BAC_F::Sporolactobacillaceae,0
3,BAC_F,BAC_F::Sporomusaceae,8
3,BAC_F,BAC_F::Steroidobacteraceae,3
3,BAC_F,BAC_F::Streptococcaceae,29
3,BAC_F,BAC_F::Succinivibrionaceae,0
3,BAC_F,BAC_F::Sulfurimonadaceae,0
3,BAC_F,BAC_F::Sulfurospirillaceae,0
3,BAC_F,BAC_F::Sulfurovaceae,0
3,BAC_F,BAC_F::Sumerlaeaceae,11
3,BAC_F,BAC_F::Sutterellaceae,24
3,BAC_F,BAC_F::Sva0485,2
3,BAC_F,BAC_F::Symbiobacteraceae,4
3,BAC_F,BAC_F::Synergistaceae,84
3,BAC_F,BAC_F::Syntrophaceae,22
3,BAC_F,BAC_F::Syntrophobacteraceae,23
3,BAC_F,BAC_F::Syntrophobotulaceae,1
3,BAC_F,BAC_F::Syntrophomonadaceae,80
3,BAC_F,BAC_F::Syntrophorhabdaceae,46
3,BAC_F,BAC_F::Syntrophotaleaceae,0
3,BAC_F,BAC_F::T34,0
3,BAC_F,BAC_F::TA06,4
3,BAC_F,BAC_F::TTA-B1,4
3,BAC_F,BAC_F::Tannerellaceae,39
3,BAC_F,BAC_F::Thermaceae,3
3,BAC_F,BAC_F::Thermacetogeniaceae,27
3,BAC_F,BAC_F::Thermoanaerobaculaceae,25
3,BAC_F,BAC_F::Thermotaleaceae,6
3,BAC_F,BAC_F::Thermovenabulales,21
3,BAC_F,BAC_F::Thioalkalispiraceae,1
3,BAC_F,BAC_F::Trueperaceae,1
3,BAC_F,BAC_F::UASB-TL25,0
3,BAC_F,BAC_F::UCG-010,45
3,BAC_F,BAC_F::VHS-B3-70,0
3,BAC_F,BAC_F::Veillonellaceae,7
3,BAC_F,BAC_F::Vermiphilaceae,3
3,BAC_F,BAC_F::Verrucomicrobiaceae,1
3,BAC_F,BAC_F::Vibrionaceae,1
3,BAC_F,BAC_F::W27,61
3,BAC_F,BAC_F::WCHB1-02,48
3,BAC_F,BAC_F::WCHB1-41,61
3,BAC_F,BAC_F::WCHB1-81,23
3,BAC_F,BAC_F::WD260,0
3,BAC_F,BAC_F::WPS-2,2
3,BAC_F,BAC_F::WS1,28
3,BAC_F,BAC_F::WWE3,2
3,BAC_F,BAC_F::Weeksellaceae,15
3,BAC_F,BAC_F::Williamwhitmaniaceae,38
3,BAC_F,BAC_F::Wohlfahrtiimonadaceae,1
3,BAC_F,BAC_F::Xanthobacteraceae,22
3,BAC_F,BAC_F::Xanthomonadaceae,37
3,BAC_F,BAC_F::Yersiniaceae,3
3,BAC_F,BAC_F::Z4MB62,2
3,BAC_F,BAC_F::Zixibacteria,3
3,BAC_F,BAC_F::c5LKS83,2
3,BAC_F,BAC_F::cvE6,1
3,BAC_F,BAC_F::env.OPS_17,2
3,BAC_F,BAC_F::p-251-o5,8
3,BAC_F,BAC_F::unidentified,86
3,ARC_F,ARC_F::Aenigmarchaeales,2
3,ARC_F,ARC_F::Bathyarchaeia,39
3,ARC_F,ARC_F::LKM11,0
3,ARC_F,ARC_F::Lokiarchaeia,1
3,ARC_F,ARC_F::Methanocorpusculaceae,10
3,ARC_F,ARC_F::Methanofastidiosaceae,75
3,ARC_F,ARC_F::Methanomassiliicoccaceae,80
