SampleID,bc22acbc6a8407cc340e8bb6c6842074,7f90457e0b5af1edd82418cb3c9089b4,1a8e3305231911ff8307602f1d620be0,4194fdb699f4d5c9620e1e7cfb8b009b,fc0651422f017372960928f220b834d7,7029dd7b1fe970d81fbff18315097ae2,d2eae9eee73c95835ab2e47bc463c38e,381cc4167053f528de8e10567d4a509e,8995879a30350364c8d6147a828733ee,de0cc0fb4800458938f4508ae73d22a4,a4b21ca3dc01eada0962e57c2fded727,9b62d6c84b96aa64eaeff3b764d77da1,a2ff073fb23039e822fba8a653a34527,b980bbc29499a5ae07b6c0afaccc728a,d43d3c9dc33aa66b585a098fc7709276,88fa6e2c26361b8b7ca8a72ae1ed781f,19d2984a92774f1291ebc1812f80368c,29605d99f5fbd1bb2e4a490a00b4d349,87078040a976e7ceb82734c0713fd4e2,52856184ae551af1f787a0e2cabeb489,02bc9f1c8263ce565cfa8174b56af2de,5cb290154506065751d3f3dcb3bd6e49,7fb850c5cd377da752f7b081daed5032,39003a99b6f7d9f46b1d35054fb105a4,ff2ddcb0273425f900af1f8d1b4d90a8,5b100fa0f8a80a2787b1ce75da347c96,783749c187ad3cb6e60ccecdd73fd8ef,9d23b3373cdd04079b0a346a91fddab8,58de505db56b2250b12c7cd7ec5bfa50,1050f5391c721945e2d13b52590863c8,d939e81b4199d074f14d7056eaa88d14,c83d66ff9b2828b3f564019f4b9c54a4,9a4d00f3f8a14dc8f2ff7fabf04f6ebb,98eadfe35eb7a1fc42331d68785b272e,925f2beecb4475f754479219e21c2da2,6d34ed1cd41fa02613b0316716db2dfd,25f31a7f3499828c16d4648976563910,02fa96f8e560df1558be520ea8974c36,52e86b2d78a48335b0ca8ebd5a0a8e33,12041ed58f0b14a5efb2687b72fc5883,f564537bd84fc6fc7664934190ec6824,ca8d0a8123dfcdaed30eb0c534b00db9,023699ea1718b4d160d27803ec78b3b8,e5f52b2c18e6f178fcc24bed0ff62f5b,a6cdde7256831dcfab80f676aa3f4af1,c4a2579e95fee657cb355e865aa027af,457c4253db2b49c51b3eee5a91a8c3e2,a875c453fc275b8f21ef13228c53d599,42a47c900cdc49f94a53eed8c41f0e26,3b768ad6b26d688837b3511e5d2316d2,eb0898e38a817c5648a19a5e3db2c1be,327914bbcbfe425fb2d5caaf9d8688a1,d7c555c6a185de9a0a44e98fb0be730d,ebb611e11f12869b1c6a129b7874f35c,5a72697a45f01e085759fa49e855d45e,55b24a137213d3162da4cfe59b919eb1,db32f914db89e6f6b0fe7d66afc46ba1,314b1f98dcfc0e5d25ba5e55d8b6ee76,aa2edf44a5b107222a97023841eea577,286ed5db3cf03aacbcee204d7d08e47a,abb98aa85e9528ef54e3078ff40ac726,ed701a469132c0a7dd6f90e9c705bdd0,c17275cccc27dc9a4ab351a310c063c8,7d08e012440864f4bdcbe45b245d6018,50a53e82bd7a1073e097d99b1c09ea4d,3aeb85bc05fe3a36283129a1ffeabb08,fe290f48286b86b1ae833009c9bf64a2,f96d60fc409a6ea2fa0d7f4982a9074a,7f9baea74fd8c885613b0289b667b7ef,cc5fece67be5e3c11717192e70c80cda,808302d4e71aa7321e30e37e3c206b34,6a00550a934a2665f470eeec33616366,4640abb4e57a2e5406a094ea8c767b29,Group
2-33,0.0,0.0,0.00278775864205179,0.031718498327344816,0.0,0.08400446041382728,0.00985008053524966,0.002354107297732623,0.0,0.0,0.0,0.0,0.0,0.0,0.00018585057613678603,0.05643662495353736,0.03803741791599554,0.0,0.0,0.0044604138272828645,0.06486185107173832,0.0,0.006504770164787511,0.0,0.0,0.0,0.12489158716392021,0.0,0.05278156362284723,0.0,0.0,0.08041134927518276,0.0,0.0008673026886383347,0.0,0.013009540329575022,0.0,0.0,0.0,0.0,0.0008673026886383347,0.0,0.04243588155123281,0.0,0.0,0.060587287820592244,0.0,0.106244579358196,0.0,0.009416429190930492,0.07997769793086358,0.012575888985255855,0.025089827778466113,0.0,0.0,0.0009292528806839302,0.0009912030727295255,0.0,0.0,0.0,0.0,0.0,0.08480981291042002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002911659026142981,0.0,Normal
2-34,0.0,0.009149708155860546,0.0,0.0,0.00536362202240101,0.0,0.0,0.0,0.2282694431298312,0.0,0.008518693800283956,0.0,0.2546142924751538,0.0,0.0,0.0,0.0,0.0,0.07509070831361414,0.0,0.014040069411579113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29736551506546777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013251301467108376,0.0,0.0,0.09212809591418204,0.0,0.0,0.0,0.0,0.0,0.0022085502445180626,0.0,0.0,0.0,0.0,0.0,0.0,Normal
2-4,0.0,0.0,0.00267379679144385,0.0,0.004812834224598931,0.005775401069518717,0.0,0.000213903743315508,0.0,0.0,0.0,0.0,0.0,0.0,0.000855614973262032,0.0,0.0,0.0,0.031657754010695184,0.027058823529411764,0.005989304812834224,0.015401069518716578,0.0,0.0,0.0,0.0,0.0,0.0033155080213903743,0.0,0.0,0.0,0.022459893048128343,0.0,0.0025668449197860962,0.0,0.0,0.008770053475935829,0.0,0.0,0.10310160427807487,0.0010695187165775401,0.0,0.0,0.0146524064171123,0.0,0.0,0.0,0.393048128342246,0.0,0.03882352941176471,0.0,0.045454545454545456,0.002994652406417112,0.0,0.0,0.00032085561497326203,0.0010695187165775401,0.0,0.03914438502673797,0.0,0.17475935828877007,0.0,0.0,0.013368983957219251,0.0,0.0,0.02770053475935829,0.009411764705882352,0.0,0.0,0.0,0.0,0.0035294117647058825,Normal
2-5,0.0,0.0,0.012271805273833671,0.0,0.008620689655172414,0.17748478701825557,0.00010141987829614604,0.0015212981744421906,0.0,0.0,0.0,0.0,0.0,0.019574036511156186,0.002434077079107505,0.0036511156186612576,0.0,0.0,0.015010141987829614,0.02920892494929006,0.050202839756592295,0.009330628803245436,0.0140973630831643,0.0,0.0,0.0,0.0,0.0015212981744421906,0.0,0.011967545638945233,0.010953346855983773,0.027079107505070994,0.0,0.0013184584178498986,0.0,0.0,0.0019269776876267748,0.0,0.0,0.01075050709939148,0.0005070993914807302,0.0,0.005578093306288032,0.0009127789046653144,0.0,0.0,0.0,0.2569979716024341,0.0,0.019675456389452332,0.0,0.0577079107505071,0.017748478701825558,0.0,0.0,0.0,0.0015212981744421906,0.0,0.0,0.0,0.1618661257606491,0.0,0.0,0.017038539553752535,0.0,0.0,0.015010141987829614,0.008316430020283976,0.007403651115618661,0.0,0.0,0.016227180527383367,0.004462474645030426,Normal
2-7,0.055723130655659626,0.0,0.01047785362755993,0.0,0.0,0.11160501666931259,0.0026988410858866485,0.009049055405619939,0.0,0.0,0.0,0.0,0.03476742340053977,0.0,0.0015875535799333227,0.0,0.0,0.0,0.0,0.018891887601206542,0.0,0.0,0.009842832195586602,0.0,0.0,0.0,0.0,0.006508969677726623,0.0,0.08588664867439276,0.009842832195586602,0.055246864581679635,0.0,0.0,0.0,0.0,0.004762660739799968,0.0,0.0,0.049690427051913004,0.0006350214319733291,0.0,0.03476742340053977,0.0,0.0,0.0,0.0,0.07159866645499285,0.0,0.03429115732655977,0.002381330369899984,0.15113510080965234,0.06127956818542626,0.0,0.0,0.020796951897126527,0.0,0.0,0.0,0.024130814414986507,0.0766788379107795,0.0,0.0,0.0,0.0,0.0,0.01825686616923321,0.0,0.0,0.0,0.0,0.03746626448642642,0.0,Normal
2-8,0.0,0.0,0.00034674063800277393,0.0,0.005779010633379565,0.07651410078594545,0.0,0.00785945446139621,0.0,0.0,0.0,0.0,0.0,0.03733240869163199,0.0,0.0,0.0,0.0,0.01571890892279242,0.0020804438280166435,0.0016181229773462784,0.0,0.009939898289412852,0.0,0.0,0.0,0.0,0.001155802126675913,0.0,0.06067961165048544,0.0,0.0,0.0,0.006472491909385114,0.0,0.0,0.008668515950069348,0.0,0.0,0.1393897364771151,0.0024271844660194173,0.0028895053166897826,0.0,0.10413777161349977,0.0,0.0,0.0,0.12008784096162738,0.0,0.043689320388349516,0.0,0.05328247803975959,0.06726768377253814,0.0,0.0,0.0016181229773462784,0.008206195099398983,0.0,0.0825242718446602,0.0,0.11326860841423948,0.0,0.0,0.011211280628756357,0.0,0.0,0.013176144244105409,0.0,0.0,0.0,0.0,0.0020804438280166435,0.0005779010633379565,Normal
2-9,0.0,0.08700020092425156,0.0,0.0,0.0,0.0,0.0,0.0,0.05163753265019088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008237894313843681,0.0,0.012055455093429777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008639742816958007,0.0,0.015270243118344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171589310829818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-1,0.0,0.002252795880601818,0.0,0.053423445168557404,0.0,0.0,0.0,0.0,0.006999758629012792,0.0,0.0,0.0,0.0,0.0,0.0,0.1057204923968139,0.07369860809397377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001770053906187143,0.0,0.22294633518384424,0.0,0.08930726526671494,0.0,0.0,0.0,0.011022608415801754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09936438973368734,0.0,0.0,0.0,0.0,0.14932818408560625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813420226888729,0.0,0.07603186097031137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-10,0.0,0.0,0.0024271844660194173,0.004160887656033287,0.0,0.013349514563106795,0.0,0.0017337031900138697,0.0,0.0,0.0,0.0,0.0,0.13470873786407767,0.0,0.007108183079056866,0.0,0.0,0.0,0.0,0.0,0.006934812760055479,0.0,0.0,0.0,0.0,0.011615811373092927,0.0,0.004680998613037448,0.0,0.0034674063800277394,0.0,0.0,0.0031206657420249652,0.0,0.0,0.0,0.0,0.0,0.07212205270457697,0.0,0.0,0.0,0.0384882108183079,0.0,0.008321775312066574,0.0,0.20925797503467405,0.0,0.04403606102635229,0.008148404993065187,0.028432732316227463,0.031206657420249653,0.01647018030513176,0.0,0.00017337031900138697,0.0008668515950069349,0.0,0.045943134535367545,0.0,0.28623439667128986,0.0,0.008841886269070735,0.0,0.0,0.0,0.0,0.005201109570041609,0.0026005547850208046,0.0,0.0,0.0,0.00034674063800277393,Normal
3-11,0.0,0.0,0.004390128144280968,0.02123872804935928,0.0,0.07047935453251068,0.007593735168485999,0.0,0.0,0.0,0.0,0.0,0.037256763170384434,0.08020882771713336,0.0049833887043189366,0.03239202657807309,0.02028951115329853,0.0,0.0,0.0021357380161366873,0.003915519696250593,0.009729473184622686,0.0,0.0,0.0,0.0,0.06691979117228286,0.0,0.025272899857617465,0.0,0.0,0.06893687707641195,0.0,0.0014238253440911248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06941148552444233,0.0,0.0,0.03962980541053631,0.0,0.21262458471760798,0.0,0.0,0.03832463217845278,0.08246321784527764,0.024916943521594685,0.0,0.0,0.0016611295681063123,0.00047460844803037496,0.0,0.0,0.0,0.0,0.0,0.04057902230659706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03274798291409587,0.0,Normal
3-12,0.0,0.0,0.0,0.009585309252345879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009181717283826052,0.0,0.0,0.0,0.012914942992634447,0.01039249318938553,0.1051357077994148,0.16638078902229847,0.0,0.0,0.00020179598425991324,0.0,0.0,0.0,0.0,0.03067298960750681,0.0,0.014832004843103623,0.0,0.0,0.0,0.019170618504691758,0.0,0.0,0.0,0.0,0.012612249016244578,0.0,0.0,0.0,0.0,0.0,0.0,0.42478054686711736,0.01634547472505297,0.007870043386136616,0.007365553425486833,0.0,0.0,0.020482292402381194,0.0,0.0,0.0,0.05135707799414792,0.0,0.0,0.01795984259913228,0.0,0.0,0.0023206538189890023,0.0,0.017657148622742407,0.0,0.0,0.0,0.0012107759055594793,0.0,0.0,0.011603269094945011,0.029966703662597113,0.0,0.0,Normal
3-13,0.0,0.0,0.0,0.02730185262571389,0.05335004875330826,0.0,0.0,0.0,0.005293216325393509,0.056693132748293636,0.0,0.0,0.0,0.0,0.0,0.03942053210753587,0.0256303106282212,0.0,0.16436829642011422,0.0,0.0,0.0,0.012257974648279704,0.0,0.0,0.0,0.07856247388215629,0.0,0.03524167711380415,0.0,0.0,0.12968379997214097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005153921158935785,0.0,0.0,0.0,0.0582253795793286,0.005293216325393509,0.0,0.0,0.0,0.04582810976459117,0.0,0.0,0.01211867948182198,0.008079119654547988,0.0,0.0,0.0,0.0,0.0,0.19236662487811673,0.0,0.04513163393230255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-14,0.0,0.04298335032279987,0.0,0.0,0.0,0.0,0.0,0.0,0.43238192320761126,0.0,0.23785253143051308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07747196738022426,0.0,0.0,0.0,0.0,0.0,0.036357458375807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011722731906218144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16055045871559634,0.0,0.0,0.0,0.0,0.0,0.0006795786612300374,0.0,0.0,Normal
3-17,0.0,0.0,0.0,0.006844892160661242,0.0,0.0,0.0,0.0,0.0,0.0065865943432778,0.0,0.012269146325713548,0.0,0.0,0.0,0.0077489345215032935,0.004003616169443368,0.0,0.31822291101640193,0.0,0.0,0.0029704248999095958,0.006069998708510913,0.0,0.0,0.012139997417021826,0.019243187395066513,0.0,0.009557019243187395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17745060054242542,0.01330233759524732,0.01653106031254036,0.08123466356709286,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.015239571225623144,0.0,0.0,0.006069998708510913,0.0,0.0,0.23156399328425675,0.0,0.01330233759524732,0.0,0.0,0.0,0.00413276507813509,0.0,0.0,0.019243187395066513,0.004778509621593698,0.0,0.0,Normal
3-18,0.0,0.0,0.01644766246536158,0.016626441405202468,0.0,0.0,0.0,0.0003575578796817735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296773040135872,0.014659873066952713,0.0,0.03271654599088227,0.0,0.0,0.014212925717350496,0.010279789040850989,0.0,0.0009832841691248771,0.002592294627692858,0.052382229373379816,0.0013408420488066506,0.026369893626530794,0.0,0.0,0.0,0.0,0.0,0.0,0.09135603825869312,0.0,0.0,0.0,0.06588003933136677,0.0,0.0,0.0,0.0,0.0,0.035398230088495575,0.0,0.3434343434343434,0.0,0.012156967909180298,0.03378921962992759,0.034325556449450255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05837132385804952,0.0,0.03745418789666577,0.04996871368552785,0.0,0.0,0.016090104585679808,0.0,0.0,0.0,0.0,0.0,0.003128631447215518,Normal
3-2,0.0,0.0,0.0,0.0,0.007213706041478809,0.0,0.0,0.00010019036168720569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11131149183448552,0.0,0.33874361286444243,0.0,0.0066125638713555755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517683598837792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022442641017934074,0.0,0.0,0.0,0.0,0.0,0.015729886784891293,0.0,0.01162208195571586,0.0,0.0,0.0035066626590521993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13094880272517784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-20,0.0,0.0,0.0,0.004603244191144235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003288031565103025,0.003726435773783428,0.19048662867163524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00920648838228847,0.0,0.00657606313020605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006356861025865849,0.0,0.02257781674704077,0.0,0.0,0.0070144673388864535,0.0,0.0,0.0,0.7419991231915827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004164839982463832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-21,0.0015115729806329712,0.0,0.005951818611242324,0.006613131790269249,0.0,0.18138875767595655,0.0001889466225791214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006707605101558809,0.006424185167690127,0.0,0.0,0.0,0.0,0.012470477090222013,0.0,0.0026452527161076995,0.0,0.014548889938592347,0.01624940954180444,0.0,0.00803023145961266,0.0,0.0,0.005573925366084081,0.0,0.0002834199338686821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009919697685403874,0.0,0.005101558809636278,0.009919697685403874,0.0,0.42201228153046766,0.0,0.0,0.012753897024090695,0.05942371280113368,0.00538497874350496,0.0,0.0,0.0011336797354747285,0.0014170996693434106,9.44733112895607e-05,0.0,0.004723665564478035,0.1732640529050543,0.0,0.014548889938592347,0.0,0.0,0.0,0.0,0.009069437883797828,0.0,0.0,9.44733112895607e-05,0.0,0.002550779404818139,Normal
3-22,0.0,0.0,0.0,0.05487726513301632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07923146125176712,0.05153579231461252,0.0,0.18435933684616373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16848734095874565,0.0,0.0680503791286467,0.0,0.0,0.0,0.003534250096388639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580902197660969,0.09054106156021077,0.008032386582701452,0.012209227605706207,0.0,0.0,0.11219637578717388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003341472818403804,0.0,0.10236473460994731,0.0,0.0,0.0,0.002249068243156407,0.0,0.0,0.0,0.0008996272972625626,0.0,0.0,Warning
3-23,0.0,0.0,0.0,0.0,0.007365601683566099,0.0,0.0,0.002104457623876028,0.0,0.0,0.0,0.0,0.07298641668260952,0.017600918308781327,0.0,0.00325234360053568,0.0,0.0,0.052420126267457436,0.0,0.05825521331547733,0.003634972259422231,0.0,0.0,0.002200114788597666,0.0,0.005739429883298259,0.0,0.0,0.0,0.0,0.0,0.0,0.0001913143294432753,0.008896116319112302,0.0,0.0,0.0,0.0,0.03548880811172757,0.0015305146355462024,0.012722402907977808,0.0,0.002391429118040941,0.0,0.004113258083030419,0.0,0.09269179261526689,0.05777692749186914,0.025157834321790702,0.0,0.01874880428544098,0.013105031566864359,0.015592117849626937,0.0,0.0,0.0,0.0,0.024583891333460877,0.0,0.2528218863592883,0.0,0.0,0.0899177348383394,0.0,0.0,0.1181365984312225,0.0,0.0,0.0,0.0,0.0,0.0005739429883298259,Normal
3-24,0.0,0.0,0.016472303206997083,0.008454810495626823,0.0,0.009183673469387756,0.0,0.0001457725947521866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008017492711370262,0.00685131195335277,0.0,0.008309037900874635,0.0,0.0,0.00597667638483965,0.0020408163265306124,0.0,0.0,0.0,0.0163265306122449,0.005393586005830904,0.009766763848396502,0.14416909620991253,0.0,0.39591836734693875,0.0,0.0,0.0,0.0,0.006705539358600583,0.0,0.0,0.03833819241982507,0.0,0.0,0.0,0.0,0.0,0.010058309037900875,0.0,0.16997084548104957,0.0,0.007725947521865889,0.012973760932944606,0.04446064139941691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01793002915451895,0.0011661807580174927,0.015597667638483964,0.0,0.0,0.0,0.037317784256559766,0.0,0.0,0.0,0.0,0.0,0.0007288629737609329,Normal
3-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06739130434782609,0.0,0.0,0.0,0.0,0.0,0.02710997442455243,0.0,0.0,0.0,0.0,0.0,0.0029411764705882353,0.0,0.005754475703324808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025831202046035805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04616368286445013,0.0,0.0,0.0,0.4754475703324808,0.038107416879795394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745524296675192,0.0,0.0,0.03337595907928389,0.0,0.0,0.0033248081841432226,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-27,0.0,0.09328537170263788,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.5793764988009592,0.0,0.047961630695443645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06354916067146282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20503597122302158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015163867601500082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17789010272297406,0.0,0.0,0.0008967878689059188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018751019077123756,0.0,0.0,0.0,0.0,0.014348605902494701,0.0,0.0,0.0,0.010027718897766182,0.0,0.0,0.513940975052992,0.0,0.0,0.030816892222403393,0.0,0.0,0.0,0.0,0.0,0.0,0.06383499103212131,0.0,0.0,0.014919289091798467,0.0,0.0,0.1398173813794228,0.0,0.0,0.0,0.0,0.0,0.0,0.0005706831893037666,0.0,0.015571498451002771,0.0003261046796021523,0.0,0.0,Normal
3-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02174937185929648,0.0,0.0,0.0,0.0,0.0,0.04067211055276382,0.0011777638190954773,0.0,0.0,0.0,0.0,0.0,0.003925879396984924,0.0,0.0,0.0,0.0,0.003454773869346734,0.0,0.0,0.0,0.029601130653266333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002826633165829146,0.0,0.0,0.0,0.017116834170854273,0.6949591708542714,0.032663316582914576,0.0,0.0,0.0,0.0023555276381909546,0.0,0.0,0.0,0.0,0.0,0.0,0.1454930904522613,0.0,0.0,0.0,0.0,0.0,0.004004396984924623,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04709336465061656,0.010099823840281855,0.0,0.0,0.0,0.0,0.1443335290663535,0.0,0.0,0.0,0.0005871990604815032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19612448620082207,0.0,0.0004697592483852026,0.007985907222548444,0.0,0.0,0.0,0.0,0.016676453317674693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18520258367586612,0.1462125660598943,0.03852025836758661,0.0,0.009630064591896652,0.0,0.0,0.0,0.0,0.0021139166177334117,0.0,0.009277745155607751,0.0,0.15795654726952438,0.0,0.0,0.010452143276570758,0.0,0.0,0.013740458015267175,0.0,0.0,0.0,0.0,0.0,0.0035231943628890195,Normal
3-32',0.0,0.0,0.0,0.00702535983550377,0.0,0.0,0.0,0.0,0.08807402330363262,0.0,0.0,0.040952707333790264,0.0,0.0,0.0032556545579163812,0.0,0.0,0.0,0.6168608636052091,0.0,0.01285126799177519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05277587388622344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031014393420150787,0.07213845099383139,0.0,0.0,0.00411240575736806,0.009252912954078136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01028101439342015,0.0,0.0,0.0,0.004283755997258396,0.0,0.0,0.0,0.0,0.0037697052775873888,0.04335161069225497,Warning
3-33,0.0,0.0,0.0,0.0,0.0,0.27225414724059416,0.011601431204597203,0.0004336983627886805,0.0,0.0,0.0,0.0,0.0,0.0,0.0004336983627886805,0.0,0.0,0.0,0.0,0.0011926704976688712,0.05421229534858506,0.0,0.006613900032527377,0.0011926704976688712,0.0,0.0,0.0015179442697603816,0.0,0.0,0.013878347609237776,0.0,0.11135205464599371,0.0,0.0,0.0,0.017022660739455707,0.0,0.0,0.0,0.0,0.0,0.0,0.11894177599479562,0.0,0.0,0.0,0.0,0.3276591130868481,0.0,0.011167732841808522,0.0,0.021359644367342515,0.023961834544074596,0.0,0.0,0.0,0.0,0.0,0.0,0.001843218041851892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033611623116122737,0.0,Normal
3-34,0.0,0.0,0.0,0.002776725987630948,0.008203963145273255,0.0,0.0,0.0,0.049728638142117886,0.0,0.0,0.0016407926290546511,0.32336236274138586,0.0,0.0,0.0,0.0,0.0,0.03698094156253944,0.0,0.01628171147292692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605831124574025,0.0,0.0,0.32677016281711474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011737978038621734,0.0,0.0,0.21645841221759435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3-4,0.001980438121412982,0.0,0.0007679249858540135,0.0,0.000565839463260852,0.026109449519036456,0.0010104276129658072,0.0007275078813353812,0.0,0.0,0.0,0.0,0.004809635437717242,0.0,0.00016166841807452914,0.0,0.0,0.0,0.005294640691940829,0.00424379597445639,0.001980438121412982,0.0034758709886023764,0.0030312828388974213,0.0,0.0,0.0,0.0,0.00032333683614905827,0.00044458814970495513,0.0,0.0,0.056543529221566566,0.0006062565677794842,0.003395036779565112,0.0,0.00812383800824509,0.0023037749575620403,0.0,0.0,0.09950691132487269,0.0,0.0,0.0,0.037224153261660335,0.0,0.0,0.0,0.3644814485490259,0.0,0.026554037668741412,0.0,0.06357610540780859,0.003273785466009215,0.0008083420903726457,0.0,0.0004041710451863228,0.008770511680543205,0.0,0.03613289143965726,0.0014954328671893946,0.20063050683049066,0.0011720960310403362,0.0,0.010953035324549349,0.0,0.0,0.013903483954409506,0.0035971223021582736,0.0008083420903726457,0.0,0.0,0.00032333683614905827,0.00048500525422358744,Normal
