Feature,Repeat,Multilabel MCC drop,Micro-AUPR drop
substrate_avg_Lipid,12,0.007204672799780987,0.0068100291931439405
substrate_avg_Lipid,13,0.0,0.0044994540878230405
substrate_avg_Lipid,14,0.007204672799780987,0.006152379737278779
substrate_avg_Lipid,15,0.007204672799780987,0.005650397117965611
substrate_avg_Lipid,16,0.007204672799780987,0.006155437239333206
substrate_avg_Lipid,17,0.015783684104106133,0.008500669813872208
substrate_avg_Lipid,18,0.022971530409532537,0.009134546019304468
substrate_avg_Lipid,19,0.007204672799780987,0.006142586865795274
substrate_avg_Lipid,20,0.007204672799780987,0.0061807741747585965
substrate_avg_Lipid,21,0.015783684104106133,0.0062907919796946765
substrate_avg_Lipid,22,0.015783684104106133,0.006395663390476036
substrate_avg_Lipid,23,0.0,0.007178076735797734
substrate_avg_Lipid,24,0.015783684104106133,0.009633362818200097
substrate_avg_Lipid,25,0.0,0.004760126101875428
substrate_avg_Lipid,26,0.015783684104106133,0.008607818544139334
substrate_avg_Lipid,27,0.0,-7.178765286713906e-05
substrate_avg_Lipid,28,0.007204672799780987,0.0035394219758180245
substrate_avg_Lipid,29,0.007204672799780987,0.009185289921638806
substrate_avg_Lipid,30,0.007204672799780987,0.009265338907822607
substrate_avg_TVFAs,1,-0.008309877015758693,0.010465663638313194
substrate_avg_TVFAs,2,0.007204672799780987,0.004665581194713553
substrate_avg_TVFAs,3,-0.015526969576086846,0.01020091820723068
substrate_avg_TVFAs,4,0.0,0.00824804860046563
substrate_avg_TVFAs,5,0.0,0.010585034863497822
substrate_avg_TVFAs,6,0.007204672799780987,0.011162072991064309
substrate_avg_TVFAs,7,-0.008309877015758693,0.0076758348525050035
substrate_avg_TVFAs,8,0.0,0.01342997776913446
substrate_avg_TVFAs,9,-0.008309877015758693,0.008578958276454718
substrate_avg_TVFAs,10,0.0,0.01468260764300372
substrate_avg_TVFAs,11,-0.015526969576086846,0.011452371592479249
substrate_avg_TVFAs,12,0.0,0.015590260366537101
substrate_avg_TVFAs,13,0.0,0.011795964247195978
substrate_avg_TVFAs,14,0.007204672799780987,0.01560571694811802
substrate_avg_TVFAs,15,0.007204672799780987,0.011410938180683505
substrate_avg_TVFAs,16,0.007204672799780987,0.012154873911814357
substrate_avg_TVFAs,17,-0.008309877015758693,0.0028668194414013803
substrate_avg_TVFAs,18,0.0,0.011583838888770959
substrate_avg_TVFAs,19,0.0,0.010823142342569703
substrate_avg_TVFAs,20,0.0,0.017515405269129702
substrate_avg_TVFAs,21,-0.015526969576086846,-0.004627387200737687
substrate_avg_TVFAs,22,0.007204672799780987,0.010287475002423108
substrate_avg_TVFAs,23,-0.008309877015758693,0.013033088875389676
substrate_avg_TVFAs,24,0.0,0.005651368664106038
substrate_avg_TVFAs,25,-0.008309877015758693,0.004012055239432322
substrate_avg_TVFAs,26,0.0,0.011974358582237832
substrate_avg_TVFAs,27,0.0,0.010429715623901548
substrate_avg_TVFAs,28,0.007204672799780987,-0.008823050734102611
substrate_avg_TVFAs,29,0.0,0.006738144497971221
substrate_avg_TVFAs,30,0.007204672799780987,0.011271173581369254
substrate_avg_HAc,1,0.0,0.0016438791569386435
substrate_avg_HAc,2,0.008359422556559637,0.001730989464377164
substrate_avg_HAc,3,0.0,0.000886873131555499
substrate_avg_HAc,4,0.015783684104106133,0.0017437058286710605
substrate_avg_HAc,5,0.008359422556559637,0.004635031716561211
substrate_avg_HAc,6,0.008359422556559637,0.007028131163135831
substrate_avg_HAc,7,-0.022971530409532592,-0.0018351834008804024
substrate_avg_HAc,8,0.008359422556559637,0.002372098574403625
substrate_avg_HAc,9,0.0,-0.0017987360706797628
substrate_avg_HAc,10,-0.00743659194065327,0.0058822820480528
substrate_avg_HAc,11,-0.00743659194065327,0.0029426805117089283
substrate_avg_HAc,12,0.0,0.003308377163176446
substrate_avg_HAc,13,0.008359422556559637,0.004889828999960544
substrate_avg_HAc,14,0.0,0.0061700807748041875
substrate_avg_HAc,15,0.015783684104106133,0.0022188298848348498
substrate_avg_HAc,16,0.008359422556559637,-0.0012299332828870635
substrate_avg_HAc,17,-0.00743659194065327,0.0004187603271141316
substrate_avg_HAc,18,0.0,0.004040062069176897
substrate_avg_HAc,19,-0.00743659194065327,0.0024734273480249702
substrate_avg_HAc,20,0.0,0.006030030141515985
substrate_avg_HAc,21,-0.00743659194065327,-0.002808301957720083
substrate_avg_HAc,22,0.0,0.0006631107217250909
substrate_avg_HAc,23,0.0,0.004039233011959076
substrate_avg_HAc,24,-0.00743659194065327,0.0005680948076185466
substrate_avg_HAc,25,-0.022971530409532592,-0.0011482595582594235
substrate_avg_HAc,26,0.008359422556559637,0.004598921136851286
