SampleID,ABY1,Abditibacteria,Acetothermiia,Acidimicrobiia,Acidobacteriae,Actinobacteria,Alphaproteobacteria,Aminicenantia,Anaerolineae,BD7-11,BRH-c20a,Babeliae,Bacilli,Bacteroidia,Bdellovibrionia,Berkelbacteria,Blastocatellia,Brachyspirae,Brevinematia,CK-2C2-2,CPR2,Caldatribacteriia,Caldisericia,Calditrichia,Campylobacteria,Chitinivibrionia,Chlamydiae,Chlorobia,Chloroflexia,Chthonomonadetes,Cloacimonadia,Clostridia,Coprothermobacteria,Coriobacteriia,Cyanobacteriia,D8A-2,DG-56,Dadabacteriia,Defferrisomatia,Dehalococcoidia,Deinococci,Desulfitobacteriia,Desulfobacteria,Desulfobulbia,Desulfomonilia,Desulfotomaculia,Desulfovibrionia,Desulfurellia,Desulfuromonadia,Dethiobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,FCPU426,Fermentibacteria,Fibrobacteria,Fimbriimonadia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gitt-GS-136,Gracilibacteria,Halanaerobiia,Holophagae,Hydrogenedentia,Hydrothermae,Ignavibacteria,JG30-KF-CM66,JS1,KD4-96,Kapabacteria,Kiritimatiellae,Kryptonia,LCP-89,Latescibacteria,Latescibacterota,Lentisphaeria,Leptospirae,Limnochordia,Lineage_IIa,Longimicrobia,MBNT15,MD2902-B12,MVP-15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methylomirabilia,Microgenomatia,Moorellia,Myxococcia,NB1-j,NKB15,Negativicutes,Nitrospiria,OC31,OLB14,OM190,Oligoflexia,Omnitrophia,PAUC34f,Parcubacteria,Phycisphaerae,Pla3_lineage,Pla4_lineage,Planctomycetes,Polyangia,RBG-16-55-12,Rhodothermia,Rs-M47,Rubrobacteria,SAR324_clade(Marine_group_B),SGST604,SHA-26,SJA-28,Saccharimonadia,Sericytochromatia,Spirochaetia,Subgroup_18,Subgroup_21,Subgroup_22,Sumerlaeia,Sva0485,Symbiobacteriia,Synergistia,Syntrophia,Syntrophobacteria,Syntrophomonadia,Syntrophorhabdia,TA06,TK10,Thermacetogenia,Thermoanaerobacteria,Thermoanaerobaculia,Thermodesulfovibrionia,Thermoleophilia,Thermotogae,Thermovenabulia,Unclassified,V2072-189E03,Vampirivibrionia,Verrucomicrobiae,Vicinamibacteria,WCHB1-81,WOR-1,WPS-2,WS1,WS2,WS4,WWE3,Zixibacteria,bacteriap25,c5LKS83,vadinHA49,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
1-3b,0.0,0.0,0.0,0.003666042279903666,0.0,0.01699223976451699,0.023066630987423068,0.001659084827401659,0.020042815092320043,0.0,0.0,0.018035857639818034,0.006288466684506289,0.2268932298635269,0.0003478726251003479,0.0,0.0001337971635001338,0.0,0.0,0.0008563018464008563,0.0,0.0014717687985014718,0.007974310944607974,0.0,0.0,0.0,0.00021407546160021407,0.0,0.0,0.0,0.1800909820711801,0.08619213272678619,0.0,0.0,0.0,0.003344929087503345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015252876639015253,0.0,0.000883061279100883,0.0012576933369012576,0.0,0.0,0.0,0.0,0.0,0.0,0.00021407546160021407,0.0,0.0002675943270002676,0.0008027829810008028,0.0,0.08637944875568639,0.0004013914905004014,0.0,0.0,0.0,0.0,0.004227990366604228,0.0,0.0005619480867005619,0.0,0.0018196414236018197,0.0,0.0018999197217019,0.0026224244046026226,0.0,0.0,0.0,0.0,0.00032111319240032114,0.0011506556061011506,0.00029435375970029434,0.0,0.0,0.0,0.0,0.003559004549103559,0.0,0.00045491035590045493,0.0,0.0,0.0,0.0,0.0,0.0,0.0005351886540005352,0.0,0.0,0.0008295424137008295,0.0,0.0004816697886004817,0.0,0.0,0.0,0.0,0.0,0.00024083489430024084,0.010596735349210597,0.0,0.0,0.0,0.0,0.0,0.014209258763714209,0.0,0.0,0.0019266791544019267,0.0018731602890018732,0.0,0.020363928284720365,0.0,2.6759432700026758e-05,0.0,0.00032111319240032114,0.0007492641156007493,0.0,0.07495317099277496,0.050147176879850146,0.001097136740701097,0.005244848809205245,0.015226117206315226,0.0,0.0,0.0,0.0,0.0017126036928017125,0.0,0.00487021675140487,0.029756489162429758,0.0,0.043671394166443674,0.0,0.001337971635001338,0.012255820176612257,0.0,0.0013112122023013113,0.0,0.0,0.0003478726251003479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1-4,0.0,0.0,0.0,0.002035882427789795,0.0,0.007443695126606438,0.016700598040463165,0.0019404504389871485,0.0617763074182466,0.0,0.0,6.36213258684311e-05,0.007252831149001145,0.2616108919709887,0.00015905331467107775,9.543198880264664e-05,0.001558722483776562,0.0037854688891716505,0.0,0.000986130550960682,0.0,0.0,0.005725919328158799,0.0,0.00015905331467107775,0.0,0.0,0.0,0.0,0.0008270772362896043,0.08251685965135513,0.1511642702633923,0.0,0.0,0.0,0.0013042371803028375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003817279552105866,0.0013996691691054843,0.0,0.003085634304618908,0.0,0.0,0.0,0.0,0.0,0.00034991729227637106,0.0,0.0008270772362896043,0.0,0.13592696271790305,0.0008588878992238198,0.0,0.004167196844382237,0.0,0.005725919328158799,0.0029265809899478305,0.0,0.0025766636976714595,0.0,0.0,0.0,0.0032764982822242016,0.001972261101921364,0.0001272426517368622,0.0,6.36213258684311e-05,0.00022267464053950885,0.0,0.0027039063494083216,0.0,0.0,0.0,0.0,0.0,0.003244687619289986,0.0,0.0,0.0,0.0,0.0,0.0003181066293421555,0.0,0.0,0.0,0.0009543198880264665,0.0,0.0013042371803028375,0.0,0.00041353861814480213,0.0005407812698816644,0.0,0.0,0.0,0.0,0.0,0.005725919328158799,0.0,0.0,0.0,9.543198880264664e-05,0.0,0.007698180430080163,0.0,0.0,0.011038300038172796,0.001685965135513424,0.0,0.044534928107901765,0.0,0.0,0.0,9.543198880264664e-05,0.0,0.0,0.007698180430080163,0.03483267591296603,0.0,0.016605166051660517,0.007061967171395852,0.0,0.0,0.0,0.0,0.00636213258684311,0.0,0.0008588878992238198,0.009956737498409467,0.0,0.04867031428934979,0.0,0.0,0.012756075836620435,0.0,0.0,0.0,0.0,0.00041353861814480213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1-5,0.00020458863071752155,0.0,0.0,0.0037410492474061084,8.768084173608067e-05,0.008797311120853427,0.020371182230016074,0.006108431974280287,0.007423644600321497,0.0,0.0004091772614350431,0.0020458863071752156,0.004880900189975157,0.25123483852111644,0.00020458863071752155,0.0,0.00046763115592576355,0.003565687563933947,0.0,0.0009060353646061669,0.0,0.0,0.0034780067221978662,0.0,0.0003799503141896829,0.0,0.01169077889814409,0.0,0.0,0.0,0.237322811632325,0.10846120122753178,0.0,0.0029811486190267425,0.0,0.0,0.0,0.0,0.0,0.0,0.00011690778898144089,0.0,0.0,0.0011106239953236885,0.0,0.0018705246237030542,0.0024842905158556187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029226947245360223,0.0,0.0,0.0,0.12912465293000147,0.0009352623118515271,0.0,8.768084173608067e-05,0.0,0.0003507233669443227,0.006079205027034926,0.0,0.0011106239953236885,0.0,0.0,0.0,5.8453894490720444e-05,0.0026011983048370596,0.0,0.0,2.9226947245360222e-05,0.0,5.8453894490720444e-05,0.0009937162063422475,0.0,0.0,0.0,0.0,0.000789127575624726,0.0017828437819669735,0.0,0.0005553119976618443,0.0,0.0,0.0,0.0,0.0,0.0,0.0009352623118515271,0.0,0.0,0.0009644892590968873,0.0,8.768084173608067e-05,0.0,0.0,0.0,0.00017536168347216134,0.0,0.0,0.003185737249744264,0.00029226947245360223,0.0,0.0,0.0,0.0,0.0059915241852988455,0.00029226947245360223,0.0,0.005056261873447318,0.0015490282040040919,0.0,0.033786351015636415,0.0,0.0,0.0,0.0003507233669443227,0.0004091772614350431,0.0,0.019143650445710945,0.04492181791611866,0.002367382726874178,0.005699254712845244,0.013093672365921379,0.0,0.0,0.0,0.0,0.0021627940961566564,0.0,0.0014905743095133712,0.012216863948560574,0.0,0.011018559111500804,0.0,0.0,0.0055823469238638025,0.0,0.000526085050416484,0.0,0.0009937162063422475,0.0021627940961566564,0.0,0.0,0.0003507233669443227,0.0,0.0,0.0,0.0,0,0,0,0,0
1-6,0.0,0.0,0.0,0.0,0.0,0.002995892727712008,0.0007731336071514858,0.0,0.001497946363856004,0.0,0.0,0.0,0.004977047596037691,0.27252959652089875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677216719014253,9.664170089393573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03841507610533945,0.3341386808407828,0.0,0.0,0.0,0.00816622372553757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006668277361681566,0.0,0.0,0.00048320850446967865,0.06064266731094467,0.0,0.0,0.0,0.0,0.04522831601836192,0.0012563421116211645,0.0,0.0,0.008939357332689055,0.0,0.0,0.00024160425223483932,0.0,0.0,0.0,0.0,0.0,0.0,0.0069582024643633725,0.0,0.0,0.00860111137956028,0.0,0.0,0.0,0.0,0.0005798502053636144,0.0,0.0727712007731336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001449625513409036,0.0,0.0009180961584923894,0.0,0.0,0.0,0.0006281710558105822,0.0,0.0,0.0012563421116211645,0.0,0.0,0.0017395506160908431,0.0,0.0,0.0,0.0,0.0,0.0,0.01087219135056777,0.01995651123459773,0.0,0.02942739792220343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005798502053636144,0.0,0.0,0.055762261415800915,0.0,0.0,0.0003865668035757429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1-7,0.0,0.0,0.0,0.00519538188277087,0.0004884547069271758,0.008992007104795738,0.024067495559502664,0.011256660746003552,0.04940053285968028,0.0,0.0,0.0011767317939609236,0.00022202486678507994,0.2936278863232682,0.0006216696269982238,0.0008658969804618117,0.009125222024866785,0.03183836589698046,0.0,0.00035523978685612787,0.0004440497335701599,0.0009103019538188277,0.035812611012433396,0.0,0.00013321492007104796,0.0,0.0016207815275310834,0.0,0.00013321492007104796,0.0016651865008880994,0.01838365896980462,0.0322158081705151,0.0,0.0,0.0,0.0010657193605683837,0.0,0.0,0.0,0.0,0.0,0.0002442273534635879,0.00019982238010657195,0.00015541740674955595,0.0,0.0,0.0009103019538188277,0.0,0.0006438721136767317,0.0,0.0,0.0,0.0,0.00011101243339253997,0.0006438721136767317,0.00015541740674955595,0.005128774422735347,0.0,0.19402753108348134,0.002375666074600355,0.0,0.0005106571936056839,0.0,0.011190053285968029,0.002642095914742451,0.0,0.0066829484902309055,0.0,0.0,0.0,0.0022868561278863234,0.0012433392539964476,0.0009991119005328597,0.0,0.0004884547069271758,0.0005550621669626998,0.0,0.0042184724689165185,0.0,0.0,0.0,0.0,0.0006882770870337478,0.0,0.0,0.0,0.0,0.00028863232682060393,0.0,0.0007770870337477797,0.0,0.0017317939609236234,0.0013987566607460036,0.0025310834813499113,0.0,0.003174955595026643,0.0,0.0008436944937833037,0.002864120781527531,0.00011101243339253997,0.0,0.0003774422735346359,0.0,0.0,0.0152753108348135,0.003086145648312611,0.0,0.0,0.0,0.0,0.007015985790408526,0.0,0.0,0.011345470692717585,0.0023978685612788633,0.0,0.01380994671403197,0.00046625222024866784,0.0,0.0,0.0008214920071047958,0.0003774422735346359,0.0,0.004995559502664298,0.057859680284191826,0.002908525754884547,0.002353463587921847,0.01682948490230906,0.0018650088809946713,0.0,0.0,0.0,0.010301953818827708,0.0,0.004040852575488455,0.0033303730017761987,0.0,0.050954706927175845,0.0,0.0,0.006061278863232682,0.0012211367673179397,0.0011101243339253996,0.0,0.00017761989342806393,0.0,0.0,0.0,0.0,0.0005994671403197158,0.0,0.0009769094138543516,0.0,0,0,0,0,0
1-8,0.0,0.0,0.0,0.0014859379530298637,0.0,0.0035879965207306465,0.007465932154247608,0.0036967236880255144,0.09760075384169324,0.0,0.0,0.0006523630037692085,0.005146419251957089,0.22528269063496667,0.0,0.00032618150188460423,0.0032980574079443316,0.005943751812119455,0.0,0.0019570890113076254,0.0,0.0017033922876196,0.007067265874166425,0.0,0.0,0.0,0.006088721368512612,0.0,0.0,0.0,0.09118585097129603,0.16164105537837054,0.0,0.0004349086691794723,0.0,0.0006886053928674979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00855320382719629,0.0008335749492606552,0.0,0.0031530878515511744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013772107857349958,0.0,0.051101768628588,0.0008698173383589446,0.0,0.0,0.0,0.002500724847781966,0.003515511742534068,0.0,0.001304726007538417,0.0,0.0,0.0,0.008190779936213395,0.0005436358364743404,0.0002536967236880255,0.0,0.0,0.0,0.0,0.002500724847781966,0.0,0.0,0.0,0.0,0.0,0.0003624238909828936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000906059727457234,0.0,0.0,0.0006161206146709191,0.0,0.0005798782255726297,0.0,0.0,0.0,0.0,0.0,0.0,0.003732966077123804,0.0001812119454914468,7.248477819657872e-05,0.0,0.0,0.0,0.008625688605392867,0.0,0.0,0.006052478979414323,0.0004711510582777617,0.0,0.013228472020875615,0.0,0.0,0.0,0.00014496955639315743,0.0,0.0,0.026239489707161497,0.07516671498985213,0.0030806030733545957,0.01913598144389678,0.013192229631777326,0.0,0.0,0.0,0.0,0.0020658161786024933,0.0,0.0028631487387648594,0.03178457523919977,0.0,0.07755871267033923,0.0,0.0,0.0030806030733545957,0.0,0.0,0.0,0.0,0.0008698173383589446,0.0,0.0,0.0,3.624238909828936e-05,0.0,0.0,0.0,0,0,0,0,0
1-9,0.0,0.0,0.0,0.0,0.0,0.0027890207816060678,0.0007482738682357743,0.0,0.0,0.0,0.0,0.0,0.019251045882793104,0.32651950613924696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015645726335838917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00826502499914969,0.4191354035577021,0.0,0.0,0.0,0.008435087241930546,0.0,0.0,0.0,0.0,0.0,3.401244855617156e-05,0.0,0.0,0.0,0.000850311213904289,0.0,0.0,0.0,0.003333219958504813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012516581068671134,0.0,0.0,0.0,0.010611883949525527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015985850821400632,0.0,0.0,0.0,0.0,0.0008162987653481174,0.0,0.026325635182476787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008162987653481174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013945103908030339,0.0,0.0,0.0,0.0,0.0,0.0,0.01598585082140063,0.0,0.0,0.06799088466378694,0.0,0.0,0.0,0.01003367232407061,0.001700622427808578,0.0,0.0,0.0,0.009353423352947178,0.01200639434032856,0.03792388014013129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-1,0.0,0.0,0.0,0.0,0.0,0.022111150337241495,0.0028986045820249356,0.0,0.0,0.0,0.0,0.0,0.07266950333525335,0.19286868949627456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01276500864007135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275088723313328,0.48819190248796895,0.0,0.0001300655902190676,0.0002601311804381352,0.013917018153440234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002415503818354113,0.0001672271874245155,0.0,0.0,0.020457459261599063,0.0,0.0,0.0,0.0,0.0,0.00022296958323268735,0.0,9.290399301361973e-05,0.043776361508017614,0.0,0.0,0.001040524721752541,0.0,0.0,0.0,0.0,0.0,0.0,0.0004459391664653747,0.0,0.0002787119790408592,0.002712796595997696,0.0,0.0,0.0,0.0,0.0022296958323268735,0.0,0.014232891729686541,0.0,0.0,0.0,0.0,0.0002415503818354113,0.0,0.0,0.0,0.0,0.000650327951095338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011148479161634368,0.0,0.0,0.0,0.000334454374849031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013136624612125829,0.0,0.0,0.0,0.0,0.0,0.0,0.008417101767033947,0.0002043887846299634,0.0,0.013173786209331278,0.0,0.0,0.0,0.003716159720544789,0.0,0.0,0.0,0.0,0.0014121406938070197,0.0,0.013694048570207548,0.0,0.0,0.0002415503818354113,0.0,0.0,0.0,0.0,0.0002043887846299634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-10,0.0,0.0,0.0021056991956919465,0.005108909523973903,0.0,0.007387207014394698,0.013635265283578998,0.0495357105871794,0.016742034588698263,0.0,0.0,0.0015879043115054024,0.0010355897683730884,0.09413510994511375,0.00010355897683730885,0.0,0.005971900997618144,0.06769305119265422,0.0,0.0011391487452103973,0.0,0.0036590838482515793,0.026718216024025684,0.0,0.00037971624840346576,0.0,0.001001070109427319,0.0,0.0,0.005661224067106217,0.19545030895094756,0.057751389416272565,0.0,0.0025889744209327214,0.0,0.003866201801926197,0.00027615727156615695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00179502226518002,0.000448755566295005,0.0,0.0,0.0004142359073492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0015879043115054024,0.0,0.07542545479650661,0.0021402188546377162,0.0,0.0,0.0,0.002519935103041182,0.007283648037557389,0.0025544547619869517,0.0006903931789153924,0.0001725982947288481,0.00037971624840346576,0.0,0.0004142359073492354,0.00089751113259001,0.000448755566295005,0.0,0.0,6.903931789153924e-05,0.0,0.0040388000966550455,0.0,0.0,0.0,0.0,0.0003451965894576962,0.0,0.0,0.004901791570299285,0.0,0.0,0.0,0.003969760778763506,0.0004142359073492354,0.0,0.001001070109427319,0.0002071179536746177,0.0,0.0006213538610238531,0.0,0.00013807863578307848,0.0,0.0,0.003141288964065035,0.0007594324968069315,0.0,0.0,0.004556594980841589,0.0005177948841865442,0.0002416376126203873,0.0,0.0,0.0,0.0027270530567157997,0.0,0.0,0.009423866892195105,0.0009665504504815492,0.0,0.16079257136939487,0.0,0.0009665504504815492,0.0,0.0011046290862646278,0.0010701094273188581,0.0,0.002865131692498878,0.051365252511305186,0.0013807863578307847,0.001001070109427319,0.028340639994476856,0.0,0.0,0.0,0.0,0.0005868342020780835,0.0,0.002968690669336187,0.0022092581725292556,0.0,0.02778832545134454,0.0,0.0,0.01080465325002589,0.0,0.005074389865028134,0.0,0.0,0.0011391487452103973,0.0,0.0,0.0,0.0012081880631019365,0.0,0.0005868342020780835,0.0,0,0,0,0,1
2-11,6.883575788169428e-05,0.0,0.07904639530081226,0.004221926483410582,0.0002753430315267771,0.0018585654628057455,0.014753797439309806,0.004726722041209674,0.008122619430039925,0.0,0.0,0.001078426873479877,9.17810105089257e-05,0.10474507824331146,0.0,0.0,0.009476389335046579,0.013973658849983939,0.0,0.0007801385893258685,0.0,0.001399660410261117,0.021339084943325225,0.01046303519801753,0.0009866458629709514,0.0,0.0007342480840714056,0.0,0.0004589050525446285,0.0004130145472901657,0.09595704648708182,0.02393189849020238,0.0,0.0008030838419530999,0.0,0.0,0.0,0.0013767151576338855,0.0,0.0,0.0,0.0003671240420357028,0.00034417878940847137,0.0008948648524620257,0.0,0.0,0.001835620210178514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.883575788169428e-05,0.0015373319260245056,0.0,0.2397778899545684,0.00273048506264054,0.0,0.0,0.0,0.0004130145472901657,0.0006883575788169427,0.0,0.0011243173787343398,0.0009637006103437199,0.00032123353678124,0.003235280620439631,0.0005047955577990914,0.005185627093754302,0.0,0.0004359597999173971,0.0006195218209352485,0.0,0.0029828828415400855,0.013491808544812078,0.0,0.0,0.0,0.0005047955577990914,0.0005736313156807857,0.00039006929466293424,0.0,0.004313707493919508,0.0,0.0,0.0,0.0,0.0007113028314441742,0.0,0.0,0.002202744252214217,0.0,0.0008030838419530999,0.0,0.0010095911155981827,0.0008719195998347942,0.0006883575788169427,6.883575788169428e-05,0.0002523977788995457,0.0,0.0,0.017507227754577578,0.004015419209765499,0.00020650727364508284,0.0,0.0,0.0,0.005713367904180625,0.0,0.0,0.01514386673397274,0.0009407553577164884,0.0,0.05431141296865678,0.0,0.00022945252627231425,0.0,0.0016291129365334312,0.00128493414712496,0.0,0.002592813546877151,0.029530540131246844,0.0027075398100133083,0.0008260290945803313,0.015556881281262907,0.011656188334633564,0.0,0.0,0.0,0.002363361020604837,0.0,0.0035794594098481026,0.06713780918727916,0.0,0.06351245927217658,0.0,0.0,0.005988710935707402,0.0,0.0018126749575512826,0.0,0.0,0.0002753430315267771,0.0,0.0,0.0,0.0004818503051718599,0.0,0.0,0.0,0,0,0,0,0
2-12,0.0,0.0,0.0,0.0,0.0,0.0003317574852782616,5.52929142130436e-05,0.0,0.000276464571065218,0.0,0.001907605540350004,0.014984379751734816,0.06742970888280667,0.29706118160957673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000691161427663045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021564236543087003,0.39689253822122694,0.0,0.000276464571065218,0.0,0.010229189129413065,0.0,0.0,0.0,0.0,0.0,0.0,0.0001105858284260872,0.0025987669680130492,0.0,0.006745735533991319,0.0,0.0,0.00046998977081087056,0.023610074368969617,0.0,0.0,0.0,0.0,0.0,0.0007188078847695668,0.0,0.000138232285532609,0.0028475850819717455,0.0,0.0,0.0002211716568521744,0.0,0.0,0.0002488181139586962,0.0,0.0,0.0,0.013187360039810898,0.0,0.001658787426391308,0.001105858284260872,0.0,0.0,0.0,0.0,0.001797019711923917,0.013546763982195682,0.005335766221558708,0.0,0.0,0.0,0.0,0.00046998977081087056,0.0,0.0003317574852782616,0.0,0.0,0.002018191368776091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019352519974565258,0.0,0.0,0.0,0.000691161427663045,0.000138232285532609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267617704791131,0.0,0.0,0.0,0.0,0.0,0.0,0.01841254043294352,0.0,0.0,0.04774543142296315,0.0,0.0,0.0,0.00030411102817173976,0.0008017472560891322,0.0,0.0,0.000276464571065218,0.000138232285532609,0.0010782118271543501,0.011860330098697852,0.0,0.0,0.001797019711923917,0.0,0.0009399795416217411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
2-13,0.0,0.0,0.0,0.00022373867322966775,0.0,0.002153484729835552,0.0050341201476675245,0.0,0.0785882089719208,0.0,0.0,0.0,0.01859827721221613,0.25676809486519747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010655554312562926,0.002489092739680054,0.0,0.0014543013759928405,0.0,0.0,0.0,0.0,0.0,0.022010291978968564,0.3232744154827162,0.0,0.0,0.0,0.008697840921803333,0.0,0.00027967334153708467,0.0,0.0,0.00027967334153708467,0.0,0.0,0.0006712160196890032,0.0,0.01423537308423761,0.002209419398142969,0.0,0.007914755565499497,0.010264011634411008,0.0,0.0,0.0,0.0,0.0,0.0002517060073833762,8.39020024611254e-05,0.0016221053809150911,0.020360219263899765,0.0,0.0,0.0005593466830741693,0.0,0.0,0.00011186933661483388,0.0,0.0,0.0,0.0034120147667524334,0.0,0.0007830853563038371,0.0012305627027631727,0.0,0.0,0.0,0.0,0.0,0.0,0.030792034903233022,0.0,0.0,0.0,0.0,0.002824700749524555,0.0,0.016388857814073163,0.0,5.593466830741694e-05,0.0003635753439982101,0.0,0.0,0.0,2.796733415370847e-05,0.0,0.0,0.0,0.0001678040049222508,0.0,0.0,0.0,0.0,0.0012585300369168811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009089383599955252,0.0,0.0,5.593466830741694e-05,0.00011186933661483388,0.0,0.011270835663944512,0.0,0.0,0.0,0.0,0.0,0.0,0.03425998433829287,0.0007551180221501287,0.0,0.017227877838684416,0.0,0.0,0.0,0.0,0.0,0.0008110526904575456,0.0,0.0022373867322966774,0.05042510347913637,0.001314464705224298,0.015605772457769325,0.0,0.0,0.007746951560577245,0.0,0.0015661707126076742,0.0,0.0,0.0006432486855352948,0.0,0.0,0.0007830853563038371,0.0,0.0,0.0,0.0,0,0,0,0,0
2-14,0.0,0.0,0.0,0.0,0.0,0.0001395705878247924,0.0,0.0,0.0,0.0,0.0,0.0,0.02047035288096955,0.27176719625950824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009630370559910674,0.5275302984484403,0.0,0.0,0.0,0.005792179394728884,0.0,0.0,0.0,0.0,0.0,0.00018609411709972319,0.0,0.0,0.0,0.0008374235269487543,0.0,0.0,0.0,0.003512526460257275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001232873525785666,0.0,0.0,0.002209867640559213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016050617599851125,0.0007676382330363582,0.0,0.0,0.0,0.0,0.0002558794110121194,0.0,0.01602735583521366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004419735281118426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6523529274930796e-05,0.00018609411709972319,0.0,0.0,0.00020935588173718857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005094326455604922,0.0,0.0,0.0,0.0,0.0,0.0,0.015376026425364628,0.0,0.0,0.05171090278908558,0.0,0.0,0.0,0.024843564632813044,0.001232873525785666,0.0,0.0,0.0,0.004675614692130545,0.006513294098490312,0.02770476168322129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
