Model,candidate,scope,params,Multilabel MCC,Micro-AUPR
XGBoost,0,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3993993993993994,0.4883410685345924
XGBoost,0,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.21739009221966082,0.19465023163442224
XGBoost,0,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.35925271808672843,0.5586153042918514
XGBoost,0,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.45705314297545985,0.6065567357886403
XGBoost,0,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.47370647493761825,0.3879378634913062
XGBoost,0,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3639899372375692,0.35179857528620606
XGBoost,1,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.3720364745708926,0.41282959030617816
XGBoost,1,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.15948717887440622,0.1941429406178712
XGBoost,1,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.34252673093279706,0.3936716633250108
XGBoost,1,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.5283741917581172,0.5845128048160522
XGBoost,1,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.535019316683419,0.3538373889214961
XGBoost,1,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.3731169321507911,0.32613106026113814
XGBoost,2,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.3720364745708926,0.44032588861410576
XGBoost,2,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.03299671042619852,0.17499686587597316
XGBoost,2,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.2769079177313173,0.3802611324630187
XGBoost,2,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.45705314297545985,0.5901120747859013
XGBoost,2,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.4354945823432925,0.34998310835595414
XGBoost,2,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.2959653411188722,0.30923938639238974
XGBoost,3,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3720364745708926,0.49354601678704946
XGBoost,3,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.21739009221966082,0.18736838264506983
XGBoost,3,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.2795209360961462,0.5623505393235047
XGBoost,3,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.5283741917581172,0.5828078942570487
XGBoost,3,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.41276799379426954,0.4395518511244359
XGBoost,3,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.34061166825130484,0.359493077057292
XGBoost,4,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.3701780228629409,0.33906719868100177
XGBoost,4,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",-0.027170703083861193,0.18216012686348834
XGBoost,4,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.34252673093279706,0.3656122331144994
XGBoost,4,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.45705314297545985,0.540121306620059
XGBoost,4,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.535019316683419,0.3449582459337519
XGBoost,4,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.31742861562236613,0.30607521629921436
XGBoost,5,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.3993993993993994,0.4078395471659531
XGBoost,5,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.15948717887440622,0.19518154425086093
XGBoost,5,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.2250837243946038,0.3232187950937951
XGBoost,5,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.5283741917581172,0.6046094889812512
XGBoost,5,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.535019316683419,0.4108739344143916
XGBoost,5,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.3731169321507911,0.3326807367217972
XGBoost,6,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.34812293791874194,0.4758153933439917
XGBoost,6,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.1994801400430043,0.20066711719387192
XGBoost,6,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.35925271808672843,0.560093704536792
XGBoost,6,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.5283741917581172,0.6266896789120806
XGBoost,6,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.4877699584749826,0.414196488883815
XGBoost,6,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.369988852274958,0.37689037431245004
XGBoost,7,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.3341069143425514,0.3589832794632461
XGBoost,7,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.04618473895582329,0.192100284577917
XGBoost,7,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.34252673093279706,0.3629276992297825
XGBoost,7,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.45705314297545985,0.5856342373548851
XGBoost,7,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.5183312109939082,0.35605059437428416
XGBoost,7,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.3183166959513286,0.31862646859050886
GLMNET,0,fold_1,"{""l1_ratio"": 0.5, ""C"": 10}",0.20613890486932526,0.19561656818008905
GLMNET,0,fold_2,"{""l1_ratio"": 0.5, ""C"": 10}",0.32241889232825127,0.5190575655976524
GLMNET,0,fold_3,"{""l1_ratio"": 0.5, ""C"": 10}",-0.004412528185113799,0.09641337963101329
GLMNET,0,fold_4,"{""l1_ratio"": 0.5, ""C"": 10}",-0.07890534607899989,0.2974215842604938
GLMNET,0,fold_5,"{""l1_ratio"": 0.5, ""C"": 10}",0.4476309754096754,0.3561266965389693
GLMNET,0,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 10}",0.21466143507005322,0.2497963383238636
GLMNET,1,fold_1,"{""l1_ratio"": 0.1, ""C"": 10}",0.27504013461143384,0.19856257540735667
GLMNET,1,fold_2,"{""l1_ratio"": 0.1, ""C"": 10}",0.2521670694585635,0.4341640056537899
GLMNET,1,fold_3,"{""l1_ratio"": 0.1, ""C"": 10}",0.0027268400729235716,0.07971680724681639
GLMNET,1,fold_4,"{""l1_ratio"": 0.1, ""C"": 10}",-0.07890534607899989,0.29116225132987256
GLMNET,1,fold_5,"{""l1_ratio"": 0.1, ""C"": 10}",0.3081253868673646,0.2959321953770452
GLMNET,1,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 10}",0.1781974888708527,0.21716575917111747
GLMNET,2,fold_1,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.38929483981320545,0.30567563898953864
GLMNET,2,fold_2,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.5186807724490168,0.6231021496372374
GLMNET,2,fold_3,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.24207683320934023,0.18716846011507812
GLMNET,2,fold_4,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.5293373596946629,0.397510133025333
GLMNET,2,fold_5,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.4476309754096754,0.24529923367586268
GLMNET,2,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.4307192265360876,0.29550389565601703
GLMNET,3,fold_1,"{""l1_ratio"": 0.9, ""C"": 1}",0.3269321985369719,0.20020771726992925
GLMNET,3,fold_2,"{""l1_ratio"": 0.9, ""C"": 1}",0.5331743609373145,0.6675411993061721
GLMNET,3,fold_3,"{""l1_ratio"": 0.9, ""C"": 1}",0.1072557095349938,0.14339061993764463
GLMNET,3,fold_4,"{""l1_ratio"": 0.9, ""C"": 1}",0.27795988286801426,0.3794399447282545
GLMNET,3,fold_5,"{""l1_ratio"": 0.9, ""C"": 1}",0.4603489195224464,0.2539567868144866
GLMNET,3,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 1}",0.3538910493884178,0.28576588343249143
GLMNET,4,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.3707062683893239,0.23428151863214505
GLMNET,4,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.6034261838070023,0.6934828752283996
GLMNET,4,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.33414991393410276,0.20394544382994717
GLMNET,4,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.5293373596946629,0.465842702071963
GLMNET,4,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.41276799379426954,0.23718477155411027
GLMNET,4,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.44971322738123287,0.31525860279369083
GLMNET,5,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.1740122992212915,0.3189814814814815
GLMNET,5,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.3101842701246589,0.38323350411792534
GLMNET,5,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.2905240189854819,0.41902173913043483
GLMNET,5,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.01}",-0.13353212413369211,0.2273076923076923
GLMNET,5,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.09656090991705352,0.3373517786561265
GLMNET,5,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.14039414567564093,0.21256362695068393
GLMNET,6,fold_1,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.1574351717262429,0.09497933552281379
GLMNET,6,fold_2,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.2825753120721564,0.46942329778311503
GLMNET,6,fold_3,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.28011448977787623,0.11634688449848024
GLMNET,6,fold_4,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.02973505167250263,0.2712179487179487
GLMNET,6,fold_5,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.1686197983250539,0.10931877364265595
GLMNET,6,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.16516854737433048,0.18503180984855072
GLMNET,7,fold_1,"{""l1_ratio"": 0.9, ""C"": 10}",0.23847791810181532,0.19194756812724145
GLMNET,7,fold_2,"{""l1_ratio"": 0.9, ""C"": 10}",0.3484248631416922,0.51926845803201
GLMNET,7,fold_3,"{""l1_ratio"": 0.9, ""C"": 10}",0.09707562007250357,0.10590203220248101
GLMNET,7,fold_4,"{""l1_ratio"": 0.9, ""C"": 10}",0.07283570407292297,0.309840735136168
GLMNET,7,fold_5,"{""l1_ratio"": 0.9, ""C"": 10}",0.38966784376132313,0.26110966444690703
GLMNET,7,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 10}",0.2458665802373245,0.23750031194675608
