Feature ID,Taxon
521781e4879b80c508581d6f35bfabfc,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter
3cfafa53fcac9e6a8132af47981407a3,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
fa93edce9df03cf1a7c1a71d0d77c1df,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
22ec21e0b57cadd495c1c51de990d667,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea
6b0abe6c821c9e43b315cfbdab9e97d1,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_bacterium
25cfaca582a88b141a2f04a31253d79f,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
cf6421726428b5fbbde03d22b9d292dd,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium
50c6d46bade2f084bb4aefb869de07f1,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales
6becd9583f1b0ebc9b900ad1e4313681,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon
4bb4d36cb347f3f1dd7e107557e47d51,d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__RumEn_M2; s__archaeon_PY-9
998f0aa92e2b9c8b1d6a52a76fb99eb5,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis
91bea266fdb1959b1de8821c94b3d268,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
0cb26ccd3a85ed306260a1ed1d0c3b11,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
3af233173ee91f0a52980079fdd3f010,d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__Methanomassiliicoccus; s__uncultured_archaeon
bdff92e050e24265e22d63abfa481ec7,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanocorpusculaceae; g__Methanocorpusculum; s__uncultured_archaeon
b16714f2273a37899476d20c73d5067b,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_boviskoreani
51cc57d78631c529dc35bdf4b57eec56,d__Eukaryota
0261aaa8d4d9e0b68625b1df756eb83d,d__Bacteria; p__Acidobacteriota; c__c5LKS83; o__c5LKS83; f__c5LKS83; g__c5LKS83; s__uncultured_bacterium
adec43cfea3b67e9a8b1867fe92f4a1e,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon
70cd8ad9993132b5fb72fde7fffca792,d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae
9de7a1aaa5e13ee76adf4da3f8e3cea9,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales
6065720ccbb4f9db9828516a76e33aeb,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus
41225c1dda30cf5773bcf9d0e56fedc3,d__Bacteria; p__Firmicutes; c__Limnochordia; o__MBA03; f__MBA03; g__MBA03; s__uncultured_Clostridia
61b3035a270e254ed2c494bac45dcdbd,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
f8710826ee1989b105979994923f5f3b,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
c3682938c4dec2986c6b70512dec2f68,Unassigned
4e5816b62cee9a25373f9bf3260399d6,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon
63856da39fbd20b8367757f89ddc4644,d__Archaea; p__Halobacterota
9f8942299fc61e65640f77835c0e8f52,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Membranicola; s__uncultured_Sphingobacteriia
4fb6d556fd462aa32fe2245ab4a2f511,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales
5b34577ce6868cf546fdab115a1cae10,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon
af622b3b0f02a9cc76c3af6a5e23e5cc,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
b4ed1354a1233eb14a9964ae7577327d,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_boviskoreani
64322f84e1347fa97efd96db17852ca4,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__DMER64
a4ef939f0257f82b846548d216176ebd,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
69f6d350f55bd7fc790e12eef0e8f57f,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256
b4e6b326bf8b2d8964e4f4b2713bd5ad,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus
390d418dbda70af3851063de048dd8c6,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
37ee04e9a3346d92bf285277281a60dc,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
0d88ab5c7c168245c0e63de51c24ac7e,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
5c32ab559f8a2335462879505460ec1f,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea
350cccc94df6faf4cc789a50f2bd4a37,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
816c2de0d0122126946fbb128f12c18f,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
677e89088c7ad53c3f4ecad260f84d65,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon
0ea0937d88e0dbaeacf80541aac885eb,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
9b93a3c961ec8da6d3dd0e0b5da1e50e,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
4b68e4197a58783be98ec7f1fabe3ad3,d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium
2865afa2fd2c774ab9ad04f7dad8a322,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
42c5ba23dbf68362a2dc2f9373214958,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__uncultured; s__uncultured_prokaryote
0bf267933cc776683c69cb2f232dd069,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
c710d0cdbd3aaa8a103e9312d7d48293,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
e4833417e29c09f0fbc8012d8a0b74b4,d__Eukaryota
19ef6be749eb32a31de8c64f4b58732a,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_archaeon
f564537bd84fc6fc7664934190ec6824,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae
0febe8996a09b387fa27154fc1d8b808,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus
dfc9dfdef350be0849c96c882242944e,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
f68ea7fe7329093d2c84686587647ccb,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus
efd62e2a597b3a905f55428b15a79d3b,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea
00fb1bed85d06ed6e5635d208abdcb97,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
5b7d4aba158d7de3b39f52cc5f7ef568,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae
4818f8a6e3aaf816ea39df19b5dbeab0,d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium
9c90e8885fdbff85b61dd1c35d740618,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
c1d80cc2c06b7418f694bf081ba34935,d__Eukaryota
15803654f0bc45115bd549cbc27fe103,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales
3a309b575d2d7987e10600fdf3103ea0,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales
f629851bbbc4ae5192264a3a7ead3f52,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
aeff31ae17ddb4354904b4a4267ae1e4,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
32ca5d025a945643ba997f7d6807fd55,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanomethylovorans
c5414ad3913849624676ec9778010ea7,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis
51f01bb6f024c1e1604d407747ebccb4,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__DMER64
7ae1fc6dbcf63b2d609a491e6ec6c928,d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Candidatus_Methanomethylophilus; s__Candidatus_Methanomethylophilus
dfc11fc5efbd6986df3da5f17c2bbe81,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanimicrococcus; s__uncultured_Methanimicrococcus
1eddc5ce6f7402fa6933f6ed8565a635,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
22ba3da1ae9b63628aed8993a74eba22,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium
1516e7ca9479547ae1e23f70c6a47b69,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobium; s__uncultured_bacterium
3e327bb18731700d8bf4e2dae1d15a7c,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
1f9c9fa6520d43dec62d3aab6908b71e,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales
361a338d177a7a6a8ca284cb276cd6d4,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum; s__metagenome
ed3400cbab7b67a3e8a116502d23ba6b,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__uncultured_bacterium
760e6464b7e72684b509d7236e3c8a5e,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanimicrococcus; s__uncultured_Methanimicrococcus
7e5dd785f95885bbb21b9391433f69c5,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter
62e0a0a4c35be0d4d530030da4281037,d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__LD1-PA32; f__LD1-PA32; g__LD1-PA32; s__uncultured_bacterium
0407c56993d5714d31e75f2c562942fb,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina
a1da0d7a498c6d23f2c45778aad31496,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
85f1dc13d132b51fc7062723d198f1b9,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea
7fe91facbed274e0ed23c820e6cd8ef7,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus
b034938b33933744a8653f032a02d673,d__Bacteria; p__Halanaerobiaeota; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halocella
b6d3146a2924c97f0c22e31684d1720b,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
df59052fc9319b047f69de83a199d8bd,d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__uncultured
aff3773feca30234cd978c9eb2a687f5,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium
8af97544a638d66c83599bc362ad85b4,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula
84367dcb57bbb61f8bb4140750585d94,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium
e9713b01b21028a158af3cec57d29ac1,Unassigned
1aa223671da95a2836d1a783e03d6f7a,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
cd5ddbb5e54f90c72df9e756de9bc819,d__Eukaryota
eecf7cb0dd7f1df09d46025415b16af8,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
0107b90da4703482b7aaccadd2e29134,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__uncultured_euryarchaeote
e5710ed1a1d35eb918fe2ff4b34bb874,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_prokaryote
06daffad6a199376546e30fab4162cd2,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus
9b237e9da3cecc24e7127fd748b37fa5,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
8e545e7ad04bdd2a71ae6b3288a78081,d__Bacteria; p__Bacteroidota; c__Bacteroidia
cbd8701cd29eb4f1bd606a3442394a60,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus
139533617f37b68917f1b4d237e4d1b6,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
80d1a3e6a6cab558cf1a35728fe9b8c0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
3c19944c50e8eb3124c3845f6ecfb6dc,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Macellibacteroides
bab24a3d1ab85beabd056457328f6575,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis
1ec47a5eb9c7339274be73aa5978ab87,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
77f20fbbc9df84da4183a5efac6fee92,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon
36b879632832eed6a37f9e372e7f2df1,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon
0fe5b64c5730eb8372cc213117b39a30,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
14b70a66381b0d10fa635f5d871ca0a8,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
65d636126c7ec6ff14fb9764d7ad92ac,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_archaeon
27dae072f4c3022c3e732a1cb8d77f8a,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula
1d5882cab14303035e4e6e4114207777,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidetes_VC2.1_Bac22; f__Bacteroidetes_VC2.1_Bac22; g__Bacteroidetes_VC2.1_Bac22; s__uncultured_bacterium
66f95e38c68cba1357356f084aa61c70,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
f0c0c72602d480d4b8e10cfac679dc08,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis
01a147de2b39920feb8cedab8fe888e9,d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21; s__uncultured_soil
9342155614151bc5e04e76cd909f991a,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
bd7d9746298a89545f8fc0fbb19bbc6c,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
518eb8c6a7db899c6790a2f10819a5b0,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis
59c5f4b829de2813bbe75da6ffa4de3e,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales
f3b235cd96219d6872c52a98dde97870,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula
5b5c448cac1f72bf3fe12875ec80f3a7,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
58c1d464349011fcd1da9e515f0f4963,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea
b824cca841bdc90ffdc3acdcd56facbc,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
8eae0724a2c7e2bbae9d966705896bc6,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
92a674d705b32cb1e2bbbd61d7012d24,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_boviskoreani
45d03fdcccd37b49b4d645a8b45cbf09,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
bafdeb6b6c002cb41346ef0057177004,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__IMCC26207; s__uncultured_bacterium
adb9f446e63fa4145b950eae906f559a,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon
e88dcd4c23a36aa8ca2c837e57152ac5,d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Micrarchaeales; g__Micrarchaeales; s__uncultured_archaeon
23ba19c47debfc146c1c5e7fb61575b9,d__Eukaryota; p__Mollusca; c__Bivalvia; o__Veneroida; f__Veneroida; g__Veneroida
b05af1d44211a3c0676791d2ded0acb2,Unassigned
0e871e34a74ad36d7925dcfbc49424dc,d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Candidatus_Methanogranum; s__Candidatus_Methanogranum
3a04d578e54b40b2acaf97bef91addbe,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
9619cf1848ff13963a5d10d6726cca61,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium
aea64b66be5d35b5155f2d7001de2466,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula
9aafededdf40cc4e59ba32848de62bb8,Unassigned
2d42c4f6b906b1c1af2a90f55031dc5b,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
a11a083c2f9d1cf4c8dfe04215740986,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobium; s__anaerobic_digester
9502a807a87fe6eccc256f9ac921ea70,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
6c60ad6e64de05dee5efdbb5bebd8dac,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina
6ad77a0ae603357ed09365de5b990432,d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum
a7ed2c4b1bd2f9c9ac950507319d1be5,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium
e4b74ae0ec091d664316618701524fb7,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium
1ff2153c15f3d21110675a071051bd54,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium
1e0262fa441ad67f0672b9be56a7bc76,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_euryarchaeote
d003c1cedc7999723dc9a500bbbd1a49,d__Bacteria; p__Firmicutes; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophomonadaceae; g__Syntrophomonas
5f5a1963aeb0c58f650e0a8ebcae0ae4,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon
62a324e9316b0382ef180777ba062c46,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
8853a5dac132a454373b331ef116e1b5,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
e34c49132adf72d68a935089e7474767,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis
134a63c02965cbab78b6df86a9a3666c,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina
37a1fb2454c9b4f63a2f10b7880bdd5c,d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus_Nitrocosmicus
ceb179ba04f0baec1e81aab852aee1b0,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
2d7431417910e862b7a8cd9791672832,d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium
001ac0d876c20c6ab56c916255163e30,d__Bacteria
46637314b2528c7e79d694f381a020d3,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
3ea01d99bc783a647081db751cf22a1c,d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21
114df82912129266f4b20bbbf79f77a9,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum
c0b928c6226983832c773b4846475a9e,d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta
2d4646817503f9971623e3041931c941,d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21
6f3bb9473ad0c4fc4c619f0194ae0b49,d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea
afc134646254c3e8663b00c75996fd86,Unassigned
