Feature,Repeat,Multilabel MCC drop,Micro-AUPR drop
BAC_O::M55-D21,14,0.0,0.00023157357377850962
BAC_O::M55-D21,15,0.0,0.0007525278778243716
BAC_O::M55-D21,16,0.0,-0.0003067978740752264
BAC_O::M55-D21,17,0.0,0.0006304319200692854
BAC_O::M55-D21,18,0.0,-0.001011464309671306
BAC_O::M55-D21,19,0.0,-0.0013288319841703866
BAC_O::M55-D21,20,0.0,-0.001630701558521852
BAC_O::M55-D21,21,0.0,0.002760091943695253
BAC_O::M55-D21,22,0.0,0.0008893075480582158
BAC_O::M55-D21,23,0.0,0.0012451500338778732
BAC_O::M55-D21,24,0.0,0.00028979006643808924
BAC_O::M55-D21,25,0.0,0.0033672249909221796
BAC_O::M55-D21,26,0.0,-0.000527730057944209
BAC_O::M55-D21,27,0.0,-0.0008676482695815779
BAC_O::M55-D21,28,0.0,0.0007815776733814395
BAC_O::M55-D21,29,0.0,0.001695077152368718
BAC_O::M55-D21,30,0.0,0.0021879136159724255
BAC_O::MAT-CR-H4-C10,1,0.0,0.0003806382805492392
BAC_O::MAT-CR-H4-C10,2,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,3,0.0,-0.0009518744604760654
BAC_O::MAT-CR-H4-C10,4,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,5,0.0,-0.0002398143029999078
BAC_O::MAT-CR-H4-C10,6,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,7,0.0,-0.0009518744604760654
BAC_O::MAT-CR-H4-C10,8,0.0,0.001247071155506263
BAC_O::MAT-CR-H4-C10,9,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,10,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,11,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,12,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,13,0.0,0.0006258692125900023
BAC_O::MAT-CR-H4-C10,14,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,15,0.0,0.0012047335507380241
BAC_O::MAT-CR-H4-C10,16,0.0,0.001247071155506263
BAC_O::MAT-CR-H4-C10,17,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,18,0.005046084383587002,0.000620452583549147
BAC_O::MAT-CR-H4-C10,19,0.0,0.0011737689117355399
BAC_O::MAT-CR-H4-C10,20,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,21,0.0,0.0011024515347365926
BAC_O::MAT-CR-H4-C10,22,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,23,0.0,0.0011737689117355399
BAC_O::MAT-CR-H4-C10,24,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,25,0.0,0.001247071155506263
BAC_O::MAT-CR-H4-C10,26,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,27,0.0,0.0006258692125900023
BAC_O::MAT-CR-H4-C10,28,0.0,0.000620452583549147
BAC_O::MAT-CR-H4-C10,29,0.0,0.001247071155506263
BAC_O::MAT-CR-H4-C10,30,0.0,0.000620452583549147
BAC_O::MBA03,1,0.0,0.006326096066647358
BAC_O::MBA03,2,0.019235943416908985,0.008133052154794707
BAC_O::MBA03,3,-0.010415691684064532,0.0028545293361341706
BAC_O::MBA03,4,0.005046084383587002,-0.0005789900652866664
BAC_O::MBA03,5,0.005046084383587002,0.01295414415228463
BAC_O::MBA03,6,0.009087541171129587,0.007222937723873724
BAC_O::MBA03,7,0.009087541171129587,-0.0022147538397804256
BAC_O::MBA03,8,0.01421537249116317,0.004358653321183348
BAC_O::MBA03,9,0.005046084383587002,-0.009994868547624491
BAC_O::MBA03,10,0.01421537249116317,0.016629285849529107
BAC_O::MBA03,11,0.009087541171129587,0.009314727260333444
BAC_O::MBA03,12,-0.005152513601438313,0.003559222242561222
BAC_O::MBA03,13,-0.005152513601438313,0.002108628045266403
BAC_O::MBA03,14,0.01421537249116317,0.010547440882436643
BAC_O::MBA03,15,0.01421537249116317,0.004992774694046187
BAC_O::MBA03,16,0.01421537249116317,0.0021561575715410286
BAC_O::MBA03,17,-0.005152513601438313,-0.0022610863478003673
BAC_O::MBA03,18,0.009087541171129587,0.015856213404865815
BAC_O::MBA03,19,0.01421537249116317,0.012257718191795608
BAC_O::MBA03,20,0.01421537249116317,0.010138947489262362
BAC_O::MBA03,21,0.02415335783856598,0.006739745142664844
BAC_O::MBA03,22,0.009087541171129587,0.004340258827659815
BAC_O::MBA03,23,0.01421537249116317,0.004785761211834827
BAC_O::MBA03,24,0.005046084383587002,0.011934891758772437
BAC_O::MBA03,25,0.01421537249116317,0.0016589191328687525
BAC_O::MBA03,26,-0.005152513601438313,-0.0025604105639622787
BAC_O::MBA03,27,0.009087541171129587,0.005745445914611513
BAC_O::MBA03,28,0.0,0.008376095423042462
BAC_O::MBA03,29,-0.005152513601438313,0.0075277481277525315
BAC_O::MBA03,30,0.01421537249116317,0.019878484565671373
BAC_O::MSBL9,1,0.0,-0.00014702811100497648
BAC_O::MSBL9,2,0.0,-0.0024652767117213092
BAC_O::MSBL9,3,0.0,-0.00030866870050727524
BAC_O::MSBL9,4,0.0,-0.00014702811100497648
BAC_O::MSBL9,5,0.0,-0.00014702811100497648
BAC_O::MSBL9,6,0.0,0.00025430957655392383
BAC_O::MSBL9,7,0.0,0.00026056743810004557
BAC_O::MSBL9,8,0.0,0.00026056743810004557
BAC_O::MSBL9,9,0.0,-0.0006187262242125513
BAC_O::MSBL9,10,0.0,0.0003226778234962091
BAC_O::MSBL9,11,0.0,-0.0003814525453552653
BAC_O::MSBL9,12,0.0,-0.000507693548161936
BAC_O::MSBL9,13,0.0,-0.0003868424140048843
BAC_O::MSBL9,14,0.0,-0.00014702811100497648
BAC_O::MSBL9,15,0.0,0.00026056743810004557
BAC_O::MSBL9,16,0.0,0.0008824717392496018
BAC_O::MSBL9,17,0.0,0.00025430957655392383
BAC_O::MSBL9,18,0.0,0.0003226778234962091
BAC_O::MSBL9,19,0.0,-0.0004906576504652982
BAC_O::MSBL9,20,0.0,-0.00014702811100497648
BAC_O::MSBL9,21,0.0,-0.0008929496676960968
BAC_O::MSBL9,22,0.0,-0.00014702811100497648
BAC_O::MSBL9,23,0.0,0.00043725285618390064
BAC_O::MSBL9,24,0.0,-0.00014702811100497648
BAC_O::MSBL9,25,0.0,-0.00014702811100497648
BAC_O::MSBL9,26,0.0,-0.00014702811100497648
BAC_O::MSBL9,27,0.0,-0.00014702811100497648
BAC_O::MSBL9,28,0.0,-0.00014702811100497648
BAC_O::MSBL9,29,0.0,-0.00014702811100497648
BAC_O::MSBL9,30,0.0,-0.00014702811100497648
BAC_O::MVP-15,1,0.0,-0.0009710811167530364
BAC_O::MVP-15,2,0.0,-0.00016632993506687788
BAC_O::MVP-15,3,0.0,-0.00019005541257932634
BAC_O::MVP-15,4,0.0,-0.002551823850552415
BAC_O::MVP-15,5,0.0,-0.002297223033457363
BAC_O::MVP-15,6,0.0,0.00015513003831796324
BAC_O::MVP-15,7,0.0,0.0009970995634403512
BAC_O::MVP-15,8,0.0,0.0002938984899414354
BAC_O::MVP-15,9,0.0,-0.0006990303095509298
BAC_O::MVP-15,10,0.0,0.00018697890103008818
BAC_O::MVP-15,11,0.0,-0.0008310620613207198
BAC_O::MVP-15,12,0.0,0.0009878528565050448
BAC_O::MVP-15,13,0.0,-0.0010906919845848906
BAC_O::MVP-15,14,0.0,-0.001084396772590479
BAC_O::MVP-15,15,0.0,0.0005598003240918081
BAC_O::MVP-15,16,0.0,-9.929980377137992e-05
BAC_O::MVP-15,17,0.0,-0.0009980033009431288
BAC_O::MVP-15,18,0.0,-2.2487031480222797e-05
BAC_O::MVP-15,19,0.0,-0.0008767823563252675
BAC_O::MVP-15,20,0.0,-0.0018888062422412477
BAC_O::MVP-15,21,0.0,-0.0003717515716467612
BAC_O::MVP-15,22,0.0,3.394332135903122e-05
BAC_O::MVP-15,23,0.0,-0.0011268042394990685
BAC_O::MVP-15,24,0.0,-0.0007748447422530336
BAC_O::MVP-15,25,0.0,9.723473033690366e-05
BAC_O::MVP-15,26,0.0,-0.0010088411240389283
BAC_O::MVP-15,27,0.0,-0.0010210134882161492
BAC_O::MVP-15,28,0.0,0.0008870572870822158
BAC_O::MVP-15,29,0.0,0.00012795299708123764
BAC_O::MVP-15,30,0.0,0.0004742078656824744
BAC_O::Marinimicrobia_(SAR406_clade),1,0.0,0.00027096225481709757
BAC_O::Marinimicrobia_(SAR406_clade),2,0.0,0.00027702437054744067
BAC_O::Marinimicrobia_(SAR406_clade),3,0.0,8.217573472907302e-05
BAC_O::Marinimicrobia_(SAR406_clade),4,0.0,0.0005168478972455981
BAC_O::Marinimicrobia_(SAR406_clade),5,0.0,0.0014609784634412315
BAC_O::Marinimicrobia_(SAR406_clade),6,0.0,0.001103797702661835
BAC_O::Marinimicrobia_(SAR406_clade),7,0.0,0.0006047701839803632
BAC_O::Marinimicrobia_(SAR406_clade),8,0.0,0.00039076096343459987
BAC_O::Marinimicrobia_(SAR406_clade),9,0.0,0.0009194649209574024
BAC_O::Marinimicrobia_(SAR406_clade),10,0.0,0.00022178404589645595
BAC_O::Marinimicrobia_(SAR406_clade),11,0.0,0.0016014111148571764
BAC_O::Marinimicrobia_(SAR406_clade),12,0.0,0.0010236097287600887
BAC_O::Marinimicrobia_(SAR406_clade),13,0.0,0.0007737229603734241
BAC_O::Marinimicrobia_(SAR406_clade),14,0.0,0.0007172720380979047
BAC_O::Marinimicrobia_(SAR406_clade),15,0.0,-7.647492425877367e-06
BAC_O::Marinimicrobia_(SAR406_clade),16,0.0,0.0007739864047600631
BAC_O::Marinimicrobia_(SAR406_clade),17,0.0,0.0009493212511457738
BAC_O::Marinimicrobia_(SAR406_clade),18,0.0,0.0007380797130581707
BAC_O::Marinimicrobia_(SAR406_clade),19,0.0,0.0007823601245511846
BAC_O::Marinimicrobia_(SAR406_clade),20,0.0,0.0006546445759514352
BAC_O::Marinimicrobia_(SAR406_clade),21,0.0,0.0005307288804363153
BAC_O::Marinimicrobia_(SAR406_clade),22,0.0,0.0013635606487287788
BAC_O::Marinimicrobia_(SAR406_clade),23,0.0,0.0006616545893348702
BAC_O::Marinimicrobia_(SAR406_clade),24,0.0,0.001142547412754047
BAC_O::Marinimicrobia_(SAR406_clade),25,0.0,0.0004288484623144462
BAC_O::Marinimicrobia_(SAR406_clade),26,0.0,0.0008824236693774634
BAC_O::Marinimicrobia_(SAR406_clade),27,0.0,0.0007308818367228187
BAC_O::Marinimicrobia_(SAR406_clade),28,0.0,0.0007363125971374118
BAC_O::Marinimicrobia_(SAR406_clade),29,0.0,0.0007297008018017359
BAC_O::Marinimicrobia_(SAR406_clade),30,0.0,0.00043622831172257515
BAC_O::Methylococcales,1,0.0,-8.963426024760635e-05
BAC_O::Methylococcales,2,0.0,-9.166255907283594e-05
BAC_O::Methylococcales,3,0.0,-0.00010713654730065691
BAC_O::Methylococcales,4,0.0,0.00010588527408056381
BAC_O::Methylococcales,5,0.0,-3.683650309571629e-05
BAC_O::Methylococcales,6,0.0,-0.00013261974600975446
BAC_O::Methylococcales,7,0.0,-8.963426024760635e-05
BAC_O::Methylococcales,8,0.0,-9.166255907283594e-05
BAC_O::Methylococcales,9,0.0,-0.0001168651832953449
BAC_O::Methylococcales,10,0.0,-9.166255907283594e-05
BAC_O::Methylococcales,11,0.0,-0.00010549624785310963
BAC_O::Methylococcales,12,0.0,-0.00010549624785310963
BAC_O::Methylococcales,13,0.0,-8.963426024760635e-05
BAC_O::Methylococcales,14,0.0,-7.633744432078426e-05
BAC_O::Methylococcales,15,0.0,2.4759604071666885e-05
BAC_O::Methylococcales,16,0.0,-9.166255907283594e-05
BAC_O::Methylococcales,17,0.0,-5.8017709927693506e-05
BAC_O::Methylococcales,18,0.0,-7.633744432078426e-05
BAC_O::Methylococcales,19,0.0,-8.963426024760635e-05
BAC_O::Methylococcales,20,0.0,0.00020782380870093542
BAC_O::Methylococcales,21,0.0,-0.00010713654730065691
BAC_O::Methylococcales,22,0.0,-8.963426024760635e-05
BAC_O::Methylococcales,23,0.0,-8.963426024760635e-05
BAC_O::Methylococcales,24,0.0,-8.963426024760635e-05
BAC_O::Methylococcales,25,0.0,-0.00013261974600975446
BAC_O::Methylococcales,26,0.0,-9.578324291403817e-05
BAC_O::Methylococcales,27,0.0,-0.00013261974600975446
BAC_O::Methylococcales,28,0.0,-9.166255907283594e-05
BAC_O::Methylococcales,29,0.0,-7.633744432078426e-05
BAC_O::Methylococcales,30,0.0,2.4759604071666885e-05
BAC_O::Micavibrionales,1,0.0,0.0
BAC_O::Micavibrionales,2,0.0,0.0
BAC_O::Micavibrionales,3,0.0,0.0
BAC_O::Micavibrionales,4,0.0,0.0
BAC_O::Micavibrionales,5,0.0,0.0
BAC_O::Micavibrionales,6,0.0,0.0
BAC_O::Micavibrionales,7,0.0,0.0
BAC_O::Micavibrionales,8,0.0,0.0
BAC_O::Micavibrionales,9,0.0,0.0
BAC_O::Micavibrionales,10,0.0,0.0
BAC_O::Micavibrionales,11,0.0,0.0
BAC_O::Micavibrionales,12,0.0,0.0
BAC_O::Micavibrionales,13,0.0,0.0
BAC_O::Micavibrionales,14,0.0,0.0
BAC_O::Micavibrionales,15,0.0,0.0
BAC_O::Micavibrionales,16,0.0,0.0
BAC_O::Micavibrionales,17,0.0,0.0
BAC_O::Micavibrionales,18,0.0,0.0
BAC_O::Micavibrionales,19,0.0,0.0
BAC_O::Micavibrionales,20,0.0,0.0
BAC_O::Micavibrionales,21,0.0,0.0
BAC_O::Micavibrionales,22,0.0,0.0
BAC_O::Micavibrionales,23,0.0,0.0
BAC_O::Micavibrionales,24,0.0,0.0
BAC_O::Micavibrionales,25,0.0,0.0
BAC_O::Micavibrionales,26,0.0,0.0
BAC_O::Micavibrionales,27,0.0,0.0
BAC_O::Micavibrionales,28,0.0,0.0
BAC_O::Micavibrionales,29,0.0,0.0
BAC_O::Micavibrionales,30,0.0,0.0
BAC_O::Micrococcales,1,0.009989751146855907,-0.0009486820896910664
BAC_O::Micrococcales,2,0.009989751146855907,0.006416836495161393
BAC_O::Micrococcales,3,0.0,0.004622520143987896
BAC_O::Micrococcales,4,0.0,-0.004095660085935926
BAC_O::Micrococcales,5,0.0,0.0011228887267452636
BAC_O::Micrococcales,6,0.0,0.001832763888341471
BAC_O::Micrococcales,7,0.009989751146855907,-0.003909924719015856
BAC_O::Micrococcales,8,0.0,0.0016440018680798363
BAC_O::Micrococcales,9,0.009989751146855907,-0.013490760388256584
BAC_O::Micrococcales,10,0.009989751146855907,0.008225834728235792
BAC_O::Micrococcales,11,0.009989751146855907,0.004932091680525219
BAC_O::Micrococcales,12,0.009989751146855907,0.0005246895706687016
BAC_O::Micrococcales,13,0.009989751146855907,-1.8759574622051467e-06
BAC_O::Micrococcales,14,0.0,0.005692093425624711
BAC_O::Micrococcales,15,0.009989751146855907,0.0021195866826123066
BAC_O::Micrococcales,16,0.0,-0.0036219214506199027
BAC_O::Micrococcales,17,0.009989751146855907,0.0025105733217627435
BAC_O::Micrococcales,18,0.0,0.010339433535310305
BAC_O::Micrococcales,19,0.0,0.0014752256328312563
BAC_O::Micrococcales,20,0.009989751146855907,0.004163638066980613
BAC_O::Micrococcales,21,0.0,0.004126356671023013
BAC_O::Micrococcales,22,0.0,0.0003545978809735284
BAC_O::Micrococcales,23,0.0,0.007637552027892347
BAC_O::Micrococcales,24,0.0,0.00045982287171625336
BAC_O::Micrococcales,25,0.0,-0.0030169983904012043
BAC_O::Micrococcales,26,0.0,0.0003607805842131273
BAC_O::Micrococcales,27,0.009989751146855907,0.004563448514717405
BAC_O::Micrococcales,28,0.009989751146855907,0.0038962997565344937
BAC_O::Micrococcales,29,0.009989751146855907,-8.692969242835025e-05
BAC_O::Micrococcales,30,0.0,0.013397010956833322
BAC_O::Microtrichales,1,0.0,-0.0006170093108174846
BAC_O::Microtrichales,2,0.0,-0.0006050539816017109
BAC_O::Microtrichales,3,0.0,0.000258689706964077
BAC_O::Microtrichales,4,0.0,-0.0009036303877634211
BAC_O::Microtrichales,5,0.0,-0.001751744505299635
BAC_O::Microtrichales,6,0.0,-0.0010204642941198938
BAC_O::Microtrichales,7,0.0,-0.0018512327741495582
BAC_O::Microtrichales,8,0.0,-0.0011789482944849494
BAC_O::Microtrichales,9,0.0,-0.002822071967345241
BAC_O::Microtrichales,10,0.0,0.00021192807763875665
BAC_O::Microtrichales,11,0.0,2.2490291856469558e-05
BAC_O::Microtrichales,12,0.0,-0.0021963960967289475
BAC_O::Microtrichales,13,0.0,-7.261430841615235e-05
BAC_O::Microtrichales,14,0.0,-8.347447262330165e-05
BAC_O::Microtrichales,15,0.0,0.0003851736141832207
BAC_O::Microtrichales,16,0.0,0.0001264206362002751
BAC_O::Microtrichales,17,0.0,-0.0015196815933861685
BAC_O::Microtrichales,18,0.0,0.00033731303572726024
BAC_O::Microtrichales,19,0.0,-0.0021402429356195407
BAC_O::Microtrichales,20,0.0,-8.250476452320576e-05
BAC_O::Microtrichales,21,0.0,-0.00026244787472312625
BAC_O::Microtrichales,22,0.0,-0.0022290702331346224
BAC_O::Microtrichales,23,0.0,-0.0023090590322353277
BAC_O::Microtrichales,24,0.0,-0.0009176524378093354
BAC_O::Microtrichales,25,0.0,-0.0024502588606604703
BAC_O::Microtrichales,26,0.0,-0.0015627272192469954
BAC_O::Microtrichales,27,0.0,-0.0013904557906981307
BAC_O::Microtrichales,28,0.0,-0.0003913475412737899
BAC_O::Microtrichales,29,0.0,-0.001691830300616759
BAC_O::Microtrichales,30,0.0,7.351973730401751e-05
BAC_O::Monoglobales,1,0.0,-3.545717988151509e-05
BAC_O::Monoglobales,2,0.0,-0.0004538895916342822
BAC_O::Monoglobales,3,0.0,-2.4693769318628878e-05
BAC_O::Monoglobales,4,0.0,-0.00014388142098986645
BAC_O::Monoglobales,5,0.0,-3.613158877652234e-05
BAC_O::Monoglobales,6,0.0,-0.0003352492706194532
BAC_O::Monoglobales,7,0.0,-0.00044115104628050794
BAC_O::Monoglobales,8,0.0,2.304454369322917e-05
BAC_O::Monoglobales,9,0.0,7.663532685830976e-05
BAC_O::Monoglobales,10,0.0,-8.57200662668367e-06
BAC_O::Monoglobales,11,0.0,6.558902248654519e-05
BAC_O::Monoglobales,12,0.0,-0.00040663524973688636
BAC_O::Monoglobales,13,0.0,-0.0004888116887079019
BAC_O::Monoglobales,14,0.0,-0.0005309259465352545
BAC_O::Monoglobales,15,0.0,-8.28765561464162e-05
BAC_O::Monoglobales,16,0.0,3.881398356098131e-05
BAC_O::Monoglobales,17,0.0,-0.0003982481250827674
BAC_O::Monoglobales,18,0.0,-0.0004730422488402053
BAC_O::Monoglobales,19,0.0,-0.0004225017054268476
BAC_O::Monoglobales,20,0.0,-0.0004643394182833327
BAC_O::Monoglobales,21,0.0,-4.046320918632551e-05
BAC_O::Monoglobales,22,0.0,-0.00049623062084303
BAC_O::Monoglobales,23,0.0,-2.3443679004864215e-05
BAC_O::Monoglobales,24,0.0,-0.00017644703244457105
BAC_O::Monoglobales,25,0.0,4.0419357340171214e-05
BAC_O::Monoglobales,26,0.0,-0.00018077865285442973
BAC_O::Monoglobales,27,0.0,-0.00048304677853611144
BAC_O::Monoglobales,28,0.0,-0.00017233112929954109
BAC_O::Monoglobales,29,0.0,-0.0004803641651530688
BAC_O::Monoglobales,30,0.0,5.180976036633922e-05
BAC_O::Moorellales,1,0.0,0.0
BAC_O::Moorellales,2,0.0,0.0
BAC_O::Moorellales,3,0.0,0.0
BAC_O::Moorellales,4,0.0,0.0
BAC_O::Moorellales,5,0.0,0.0
BAC_O::Moorellales,6,0.0,0.0
BAC_O::Moorellales,7,0.0,0.0
BAC_O::Moorellales,8,0.0,0.0
BAC_O::Moorellales,9,0.0,0.0
BAC_O::Moorellales,10,0.0,0.0
BAC_O::Moorellales,11,0.0,0.0
BAC_O::Moorellales,12,0.0,0.0
BAC_O::Moorellales,13,0.0,0.0
BAC_O::Moorellales,14,0.0,0.0
BAC_O::Moorellales,15,0.0,0.0
BAC_O::Moorellales,16,0.0,0.0
BAC_O::Moorellales,17,0.0,0.0
BAC_O::Moorellales,18,0.0,0.0
BAC_O::Moorellales,19,0.0,0.0
BAC_O::Moorellales,20,0.0,0.0
BAC_O::Moorellales,21,0.0,0.0
BAC_O::Moorellales,22,0.0,0.0
BAC_O::Moorellales,23,0.0,0.0
BAC_O::Moorellales,24,0.0,0.0
BAC_O::Moorellales,25,0.0,0.0
BAC_O::Moorellales,26,0.0,0.0
BAC_O::Moorellales,27,0.0,0.0
BAC_O::Moorellales,28,0.0,0.0
BAC_O::Moorellales,29,0.0,0.0
BAC_O::Moorellales,30,0.0,0.0
BAC_O::Myxococcales,1,0.0,0.0
BAC_O::Myxococcales,2,0.0,0.0
BAC_O::Myxococcales,3,0.0,0.0
BAC_O::Myxococcales,4,0.0,0.0
BAC_O::Myxococcales,5,0.0,0.0
BAC_O::Myxococcales,6,0.0,0.0
BAC_O::Myxococcales,7,0.0,0.0
BAC_O::Myxococcales,8,0.0,0.0
BAC_O::Myxococcales,9,0.0,0.0
BAC_O::Myxococcales,10,0.0,0.0
BAC_O::Myxococcales,11,0.0,0.0
BAC_O::Myxococcales,12,0.0,0.0
BAC_O::Myxococcales,13,0.0,0.0
BAC_O::Myxococcales,14,0.0,0.0
BAC_O::Myxococcales,15,0.0,0.0
BAC_O::Myxococcales,16,0.0,0.0
BAC_O::Myxococcales,17,0.0,0.0
BAC_O::Myxococcales,18,0.0,0.0
BAC_O::Myxococcales,19,0.0,0.0
BAC_O::Myxococcales,20,0.0,0.0
BAC_O::Myxococcales,21,0.0,0.0
BAC_O::Myxococcales,22,0.0,0.0
BAC_O::Myxococcales,23,0.0,0.0
BAC_O::Myxococcales,24,0.0,0.0
BAC_O::Myxococcales,25,0.0,0.0
BAC_O::Myxococcales,26,0.0,0.0
BAC_O::Myxococcales,27,0.0,0.0
BAC_O::Myxococcales,28,0.0,0.0
BAC_O::Myxococcales,29,0.0,0.0
BAC_O::Myxococcales,30,0.0,0.0
BAC_O::NKB15,1,0.0,0.0
BAC_O::NKB15,2,0.0,0.0
BAC_O::NKB15,3,0.0,0.0
BAC_O::NKB15,4,0.0,0.0
BAC_O::NKB15,5,0.0,-0.0004483484795215764
BAC_O::NKB15,6,0.0,0.0
BAC_O::NKB15,7,0.0,0.0
BAC_O::NKB15,8,0.0,0.0
BAC_O::NKB15,9,0.0,0.0
BAC_O::NKB15,10,0.0,0.0
BAC_O::NKB15,11,0.0,0.0
BAC_O::NKB15,12,0.0,0.0
BAC_O::NKB15,13,0.0,0.0
BAC_O::NKB15,14,0.0,0.0
BAC_O::NKB15,15,0.0,0.0
BAC_O::NKB15,16,0.0,0.0
BAC_O::NKB15,17,0.0,-2.313336026349422e-06
BAC_O::NKB15,18,0.0,0.0
BAC_O::NKB15,19,0.0,0.0
BAC_O::NKB15,20,0.0,0.0
BAC_O::NKB15,21,0.0,0.0
BAC_O::NKB15,22,0.0,0.0
BAC_O::NKB15,23,0.0,0.0
BAC_O::NKB15,24,0.0,-0.0004483484795215764
BAC_O::NKB15,25,0.0,0.00040759554910502205
BAC_O::NKB15,26,0.0,0.0
BAC_O::NKB15,27,0.0,-0.0004483484795215764
BAC_O::NKB15,28,0.0,0.0
BAC_O::NKB15,29,0.0,0.0
BAC_O::NKB15,30,0.0,0.0
BAC_O::Nannocystales,1,0.0,0.0
BAC_O::Nannocystales,2,0.0,0.0
BAC_O::Nannocystales,3,0.0,0.0
BAC_O::Nannocystales,4,0.0,0.0
BAC_O::Nannocystales,5,0.0,0.0
BAC_O::Nannocystales,6,0.0,0.0
BAC_O::Nannocystales,7,0.0,0.0
BAC_O::Nannocystales,8,0.0,0.0
BAC_O::Nannocystales,9,0.0,0.0
BAC_O::Nannocystales,10,0.0,0.0
BAC_O::Nannocystales,11,0.0,0.0
BAC_O::Nannocystales,12,0.0,0.0
BAC_O::Nannocystales,13,0.0,0.0
BAC_O::Nannocystales,14,0.0,0.0
BAC_O::Nannocystales,15,0.0,0.0
BAC_O::Nannocystales,16,0.0,0.0
BAC_O::Nannocystales,17,0.0,0.0
BAC_O::Nannocystales,18,0.0,0.0
BAC_O::Nannocystales,19,0.0,0.0
BAC_O::Nannocystales,20,0.0,0.0
BAC_O::Nannocystales,21,0.0,0.0
BAC_O::Nannocystales,22,0.0,0.0
BAC_O::Nannocystales,23,0.0,0.0
BAC_O::Nannocystales,24,0.0,0.0
BAC_O::Nannocystales,25,0.0,0.0
BAC_O::Nannocystales,26,0.0,0.0
BAC_O::Nannocystales,27,0.0,0.0
BAC_O::Nannocystales,28,0.0,0.0
BAC_O::Nannocystales,29,0.0,0.0
BAC_O::Nannocystales,30,0.0,0.0
BAC_O::Nitrosococcales,1,0.0,0.0
BAC_O::Nitrosococcales,2,0.0,0.0
BAC_O::Nitrosococcales,3,0.0,0.0
BAC_O::Nitrosococcales,4,0.0,0.0
BAC_O::Nitrosococcales,5,0.0,0.0
BAC_O::Nitrosococcales,6,0.0,0.0
BAC_O::Nitrosococcales,7,0.0,0.0
BAC_O::Nitrosococcales,8,0.0,0.0
BAC_O::Nitrosococcales,9,0.0,0.0
BAC_O::Nitrosococcales,10,0.0,0.0
BAC_O::Nitrosococcales,11,0.0,0.0
BAC_O::Nitrosococcales,12,0.0,0.0
BAC_O::Nitrosococcales,13,0.0,0.0
BAC_O::Nitrosococcales,14,0.0,0.0
BAC_O::Nitrosococcales,15,0.0,0.0
BAC_O::Nitrosococcales,16,0.0,0.0
BAC_O::Nitrosococcales,17,0.0,0.0
BAC_O::Nitrosococcales,18,0.0,0.0
BAC_O::Nitrosococcales,19,0.0,0.0
BAC_O::Nitrosococcales,20,0.0,0.0
BAC_O::Nitrosococcales,21,0.0,0.0
BAC_O::Nitrosococcales,22,0.0,0.0
BAC_O::Nitrosococcales,23,0.0,0.0
BAC_O::Nitrosococcales,24,0.0,0.0
BAC_O::Nitrosococcales,25,0.0,0.0
BAC_O::Nitrosococcales,26,0.0,0.0
BAC_O::Nitrosococcales,27,0.0,0.0
BAC_O::Nitrosococcales,28,0.0,0.0
BAC_O::Nitrosococcales,29,0.0,0.0
BAC_O::Nitrosococcales,30,0.0,0.0
BAC_O::Nitrospirales,1,0.0,5.41662904085527e-06
BAC_O::Nitrospirales,2,0.0,-0.0002716932024280916
BAC_O::Nitrospirales,3,0.0,5.41662904085527e-06
BAC_O::Nitrospirales,4,0.0,8.519194112543982e-06
BAC_O::Nitrospirales,5,0.0,2.1858854113154802e-05
BAC_O::Nitrospirales,6,0.0,1.598818619275022e-06
BAC_O::Nitrospirales,7,0.0,0.0
BAC_O::Nitrospirales,8,0.0,2.7213637932010926e-05
BAC_O::Nitrospirales,9,0.0,0.0
BAC_O::Nitrospirales,10,0.0,-0.0002678753920064558
BAC_O::Nitrospirales,11,0.0,3.2630266972921707e-05
BAC_O::Nitrospirales,12,0.0,4.701383690963734e-06
BAC_O::Nitrospirales,13,0.0,0.0
BAC_O::Nitrospirales,14,0.0,2.650397822406836e-05
BAC_O::Nitrospirales,15,0.0,8.519194112543982e-06
BAC_O::Nitrospirales,16,0.0,0.0
BAC_O::Nitrospirales,17,0.0,4.3307581873319734e-05
BAC_O::Nitrospirales,18,0.0,-0.0002678753920064558
BAC_O::Nitrospirales,19,0.0,-0.0002678753920064558
BAC_O::Nitrospirales,20,0.0,2.109997324617474e-05
BAC_O::Nitrospirales,21,0.0,-0.00024447956449602515
BAC_O::Nitrospirales,22,0.0,1.3525223417409915e-05
BAC_O::Nitrospirales,23,0.0,5.1802027134006945e-05
BAC_O::Nitrospirales,24,0.0,2.7213637932010926e-05
BAC_O::Nitrospirales,25,0.0,-0.0002678753920064558
