SampleID,F00000,F00001,F00002,F00003,F00004,F00005,F00006,F00007,F00008,F00009,F00010,F00011,F00012,F00013,F00014,F00015,F00016,F00017,F00018,F00019,F00020,F00021,F00022,F00023,F00024,F00025,F00026,F00027,F00028,F00029,F00030,F00031,F00032,F00033,F00034,F00035,F00036,F00037,F00038,F00039,F00040,F00041,F00042,F00043,F00044,F00045,F00046,F00047,F00048,F00049,F00050,F00051,F00052,F00053,F00054,F00055,F00056,F00057,F00058,F00059,F00060,F00061,F00062,F00063,F00064,F00065,F00066,F00067,F00068,F00069,F00070,F00071,F00072,F00073,F00074,F00075,F00076,F00077,F00078,F00079,F00080,F00081,F00082,F00083,F00084,F00085,F00086,F00087,F00088,F00089,F00090,F00091,F00092,F00093,F00094,F00095,F00096,F00097,F00098,F00099,F00100,F00101,F00102,F00103,F00104,F00105,F00106,F00107,F00108,F00109,F00110,F00111,F00112,F00113,F00114,F00115,F00116,F00117,F00118,F00119,F00120,F00121,F00122,F00123,F00124,F00125,F00126,F00127,F00128,F00129,F00130,F00131,F00132,F00133,F00134,F00135,F00136,F00137,F00138,F00139,F00140,F00141,F00142,F00143,F00144,F00145,F00146,F00147,F00148,F00149,F00150,F00151,F00152,F00153,F00154,F00155,F00156,F00157,F00158,F00159,F00160,F00161,F00162,F00163,F00164,F00165,F00166,F00167,F00168,F00169,F00170,F00171,F00172,F00173,F00174,F00175,F00176,F00177,F00178,F00179,F00180,F00181,F00182,F00183,F00184,F00185,F00186,F00187,F00188,F00189,F00190,F00191,F00192,F00193,F00194,F00195,F00196,F00197,F00198,F00199,F00200,F00201,F00202,F00203,F00204,F00205,F00206,F00207,F00208,F00209,F00210,F00211,F00212,F00213,F00214,F00215,F00216,F00217,F00218,F00219
3-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002149899918452,0.0017421602787456,0.0,0.0,0.0,0.0,0.0010378827192527,0.0,0.0,0.0,0.0,0.0111943064719401,0.0,0.0004077396397064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014456223589591,0.0007784120394395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001556824078879,0.0,0.0067091704351693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006672103195196,0.0003706723997331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005560085995996,0.0,0.0,0.0002965379197864,0.0,0.0,0.0011120171991993,0.0,0.0,0.0,0.0,0.0,0.0,0.0006672103195196,0.0,0.0,0.0,0.0,0.0,0.0008896137593594,0.0008896137593594,0.0,0.0,0.0,0.0,0.0,0.0010008154792794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030765809177848,0.0088220031136481,0.0,0.0,0.0,0.0006301430795462,0.0,0.00548595151605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128993995107124,0.0,0.07732226258432791,0.0,0.0024464378382385,0.025316924901771697,0.0017421602787456,0.0017050930387723,0.0,0.0275038920601971,0.0,0.007376380754689,0.0,0.2307435688338644,0.0007784120394395,0.0025947067981318,0.0040773963970642,0.0166431907480169,0.0012973533990658,0.0,0.0,0.011676180591593,0.0,0.0034101860775446,0.0010008154792794,0.0085995996738082,0.0426643932092816,0.0,0.0,0.0,0.0,0.0364741641337386,0.0202387130254281,0.0087849358736748,0.0,0.0,0.0006672103195196,0.0,0.0019274964786122,0.0010008154792794,0.0,0.0,0.0013344206390392,0.0007042775594929,0.0,0.0009637482393061,0.0006301430795462,0.010304692712580499,0.0006301430795462,0.0030024464378382,0.1136481577581732,0.0,0.0037437912373044,0.0,0.0012602861590925,0.0086737341537549,0.0374008451330713,0.0117132478315664,0.0103417599525536,0.0,0.0006672103195196,0.0019645637185855,0.0347320038549929,0.0024093705982652,0.0,0.0030395136778115,0.0160130476684706,0.0022981688783453,0.0018533619986655,0.0001853361998665,0.0009266809993327,0.0,0.0005560085995996,0.06085611139762749,0.0,0.096028880866426,0.0,0.0,0.1256317689530685,0.0,0.0,0.0050541516245487,0.0,0.0,0.0,0.0090768437338834,0.0,0.1424445590510572,0.18102114492006172,0.0821041774110365,0.0,0.0012602861590925,0.0005189413596263,0.0,0.0,0.0,0.0,0.0,0.0395048994326972,0.0
3-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043157997209332,0.003699256903657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042509004770094,0.0008112405490476,0.0,0.0,0.0,0.0080799558685141,0.0,0.0013628841223999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271473537333,0.0,0.0025310705130285,0.0,0.0,0.0,0.0,0.0021092254275237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005160624435556,0.0,0.0,0.0,0.0,0.0,0.0059382808190284,0.0,0.0,0.0,0.0,0.0,0.0,0.0031151637083427,0.0,0.0,0.0,0.0,0.0060031800629522,0.0,0.0,0.0,0.0,0.0,0.0011032871467047,0.0178472920790472,0.0,0.0009410390368952,0.0,0.0016224810980952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024986208910666,0.0,0.0027257682447999,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271473537333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06629457766817,0.0014926826102475,0.0,0.014504981016971001,0.0,0.0,0.0,0.0,0.0,0.0,0.0005191939513904,0.057403381250608204,0.0334555602427231,0.0005191939513904,0.0,0.0311191874614659,0.0,0.0177174935911996,0.0002920465976571,0.0095401888567997,0.0175227958594282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069766687218093,0.0,0.0212545023850471,0.0,0.0027906674887237,0.0079177077587046,0.0010383879027809,0.0,0.0241100691176947,0.008047506246552101,0.0025310705130285,0.0081448551124378,0.0242398676055423,0.004997241782133201,0.0,0.0075932115390855,0.1573157672713111,0.0118765616380569,0.0133043450043805,0.0092156926371807,0.0004867443294285,0.018366486030437598,0.0356296849141707,0.0,0.058084823311808295,0.003374760684038,0.0098646850764188,0.0210922542752376,0.0,0.001330434500438,0.0,0.038550150890742,0.0,0.0005516435733523,0.0,0.0,0.0012979848784761,0.0021741246714475,0.0,0.5374790349632301,0.0,0.0,0.0,0.0,0.0588311185653464,0.0089020771513353,0.0,0.0,0.0,0.1806218552444845,0.0326409495548961,0.0,0.0,0.0,0.0,0.0,0.0,0.0069766687218093,0.0,0.0,0.0,0.0007138916831618,0.0,0.0,0.0,0.0
3-15,0.0010402303021506,0.0,0.0453588794542419,0.0,0.0013547185330333,0.0009676560950238,0.0003144882308827,0.0004838280475119,0.0,0.0025642886518131,0.0,0.0004112538403851,0.0044028352323584,0.0007015506688922,0.0005322108522631,0.0116602559450371,0.0,0.0,0.0033867963325833,0.0013063357282821,0.0001935312190047,0.0,0.0,0.0,0.0008225076807702,0.0007015506688922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006047850593898,0.0,0.0,0.0,0.0,0.0005080194498875,0.001790163775794,0.0,0.0,0.0,0.0,0.0,0.0,0.0038948157824709,0.0,0.0,0.0,0.0,0.0,0.0002419140237559,0.0,0.0,0.0009676560950238,0.0008466990831458,0.0,0.0,0.0,0.0,0.0011369959116529,0.0,0.0,0.0005322108522631,0.0,0.0008708904855214,0.0004596366451363,0.0,0.0,0.0013305271306577,0.0006773592665166,0.0003870624380095,0.0,0.0,0.0,0.0,0.0002661054261315,0.0,0.0,0.0003628710356339,0.0,0.0,0.0009676560950238,0.0003870624380095,0.0003144882308827,0.0,0.0006289764617654,0.0012337615211553,0.0,9.676560950238284e-05,0.0010644217045262,0.0,0.0,0.0,0.0003870624380095,0.0,0.0,0.0027820112731935,0.0023707574328083,0.0,0.0,0.0073058035174298,0.0030723081017006004,0.0056849795582649,0.0014272927401601,0.030287635774245505,0.0014272927401601,0.0018385465805452,0.0007015506688922,0.001790163775794,0.0011611873140285,0.0005080194498875,0.05738200643491251,0.010692599850013201,0.0144422672182306,0.0006773592665166,0.0,0.0018869293852964,0.0018143551781696,0.0161840481892735,0.0002177226213803,0.0019836949947988,0.1314802719113625,0.027578198708179,0.0,0.001016038899775,0.006942932481795901,0.0,0.0004354452427607,0.0008225076807702,0.0006289764617654,0.0008708904855214,0.0,0.0030239252969494,0.0017659723734184,0.0,0.0,0.0,0.0288603430340856,0.0003870624380095,0.0001935312190047,0.0,0.0044512180371095,0.0039915813919732,0.0020804606043012,0.0022014176161792,0.0008708904855214,0.0030481166993249,0.0015482497520381,0.114570481650821,0.039311028860342996,0.0071606551031761,0.0,0.0020804606043012,0.0,0.0017417809710428,0.001790163775794,0.0024675230423107,0.0,0.0,0.0,0.0,0.025134867068243798,0.0,0.0,0.0057817451677673,0.0016933981662916,0.0,0.0014031013377844828,0.0,0.0,0.0,0.0,0.0,0.0087572876599656,0.0,0.0054430655345089,0.0,0.0,0.0005080194498875,0.0257396521276335,0.0,0.0,0.0396497084936013,0.015990516970268598,0.0016933981662915999,0.0053704913273822,0.000653167864141,0.0,0.0006773592665166,0.003580327551588,0.0267688327196735,0.07503234152652,0.0018907353965568,0.0,0.0,0.1784257140013929,0.2918698377948054,0.0,0.0,0.0,0.0,0.0133346601651905,0.0032839088466514,0.0,0.1399144193452084,0.18519255647328062,0.08428699373071939,0.00203207779955,0.0,0.0005080194498875,0.0041125384038512,0.0002902968285071,0.0,0.0,0.0,0.0,0.0021772262138036
3-16,0.0,0.0,0.0,0.0,0.0045072788353863,0.0,0.0022396416573348,0.0,0.0,0.0,0.0,0.0051791713325867,8.398656215005599e-05,0.0,0.0012318029115341,0.0,0.0,0.0,0.0,0.0023796192609182,0.0098544232922732,0.0125139977603583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01013437849944,0.0012597984322508,0.0087346024636058,0.0,0.0,0.0,0.0008958566629339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002575587905935,0.0,0.0,0.0,0.0,0.0,0.0,0.0008118701007838,0.0025195968645016,0.0,0.0016237402015677,0.0,0.0,0.0,0.0,0.0,0.0131019036954087,0.0,0.0,0.0024636058230683,0.0,0.0,0.0,0.0,0.0,0.0013157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013437849944008,0.0,0.0,0.0,0.0,0.0081746920492721,0.0,0.0,0.0,0.0013437849944008,0.0,0.0003079507278835,0.0081746920492721,0.0,0.0,0.0,0.0010918253079507,0.0,0.0,0.0,0.0,0.0008678611422172,0.0,0.0033594624860022,0.0,0.0,0.0070268756998879,0.007362821948488099,0.0359742441209401,0.0,0.0074468085106382,0.0,0.0,0.0,0.0010078387458006,0.0,0.002127659574468,0.0005599104143337,0.0,0.0,0.0032194848824187,0.0,0.0,0.0,0.012513997760358199,0.1698488241881296,0.067161254199328,0.0,0.0,0.08505039193729,0.0,0.0006438969764837,0.0049552071668533,0.0,0.0,0.0122620380739081,0.0,0.0038913773796192,0.0,0.0,0.0,0.0,0.0,0.0043113101903695,0.0,0.000699888017917,0.0072788353863380995,0.0,0.0369540873460245,0.0,0.0,0.0,0.0,0.0,0.0,0.0282474804031355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047312430011198,0.0,0.0,0.0,0.0071948488241881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063829787234042,0.0,0.0041433370660693,0.0,0.0,0.0,0.000531914893617,0.0,0.0038913773796192,0.000615901455767,0.0,0.0004759238521836,0.0,0.0,0.0,0.0090425531914893,0.0023516237402015,0.0,0.1701081612586037,0.0,0.0,0.0,0.2354965585054079,0.0549410029498524,0.0,0.0,0.020771878072763,0.0,0.0338003933136676,0.0,0.0,0.0862831858407079,0.0149950835791542,0.0055309734513274,0.0,0.0,0.0037513997760358,0.0,0.0005879059350503,0.0,0.0,0.0,0.0,0.0
3-17,0.0007792612603252,0.0,0.0029092420385474,0.0,0.0008312120110135,0.0002337783780975,0.0,0.0,0.0,0.0019741285261572,0.0003636552548184,0.0005714582575718,0.0,0.0,0.0004935321315393,7.792612603252117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005195075068834,0.0,0.0005714582575718,0.0,0.0,0.0,0.0,0.0213517585329108,0.0,0.0,0.0,0.0,0.0,0.0014546210192737,0.0,0.0,0.0,0.0002857291287859,0.0,0.0010649903891111,0.000909138137046,0.0,0.0,0.0,0.0,0.0006493843836043,0.0,0.0014026702685853,0.0,0.0045276554087126,0.0,0.0121305002857291,0.0,0.0,0.0012987687672086,0.0,0.0,0.0,0.0005454828822276,0.0004156060055067,0.0,0.0,0.0355343134708296,0.0,0.0005714582575718,0.0,0.0232479609330354,0.0,0.0,0.0,0.0,0.0002857291287859,0.0,0.0005714582575718,0.0,0.000909138137046,0.001506571769962,0.0,0.0,0.0,0.00031170450413,0.0,0.000155852252065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010649903891111,0.0025196114083848,0.0,0.0,0.0008052366356693,0.0004935321315393,0.0068574990908617005,0.0,0.011610992778845402,0.0,0.0,0.000909138137046,0.0011429165151436,0.0,0.0,0.0155332744558158,0.0002597537534417,0.0,0.0,0.0004935321315393,0.0012987687672086,0.0,0.0007013351342926,0.0,0.0,0.0,0.1918021715413787,0.0062600654579458,0.0006234090082601,0.0,0.0093771104992466,0.0,0.0,0.0,0.0,0.0004675567561951,0.0032728972933658,0.0005454828822276,0.002104005402878,0.0037664294249051,0.0041300846797235,0.0449633747207647,0.0168320432230245,0.0003896306301626,0.0012208426411761,0.0005714582575718,0.0025196114083847,0.001948153150813,0.000753285884981,0.0037144786742168,0.0010909657644552,0.0022079069042547,0.027507922489479898,0.0022338822795989,0.0011948672658319,0.0,0.0,0.0,0.0,0.0009091381370460001,0.0041820354304119,0.00329887266871,0.0,0.0,0.004935321315393,0.0059223855784716,0.0028053405371707,0.0,0.0054548288222764,0.0,0.0015844978959945,0.17039846225777902,0.0023118084056314,0.0018702270247805,0.0003896306301626,0.000909138137046,0.0023118084056314,0.0,0.0003376798794742,0.0136890228063793,0.0,0.0026494882851057,0.002104005402878,0.0164424125928617,0.0,0.0004156060055067,0.0032469219180217,0.0028053405371707,0.0020001039015013,0.0017403501480596,0.0,0.003740454049561,0.0016883993973712,0.0006493843836043,0.0389133627019088,0.0,0.0115026921194322,0.0,0.0,0.33064121390112555,0.2536710719530101,0.0,0.0,0.0,0.0116250611845325,0.0,0.0057513460597161,0.0,0.2194077337249143,0.05898188937836481,0.022026431718061498,0.0005714582575718,0.0,0.0002337783780975,0.0,0.0,0.0,0.0,0.0003376798794742,0.0,0.0027274144111382
3-18,0.0005168626437524,0.0,0.0071068613515958,0.0,0.0004522548132833,0.0,0.0,0.0,0.0,0.0,0.0,0.0010337252875048,0.0002907352371107,0.0,0.0010014213722703,0.0,0.0,0.0,0.0,0.0012598526941465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009368135418012,0.0,0.0005814704742214,0.000613774389456,0.0,0.0,0.0047486755394753,0.0,0.0,0.0,0.0,0.0008075978808631,0.0,0.0,0.0,0.0,0.0007429900503941,0.0,0.0,0.0,0.0,0.0020351466597751,0.0,0.0,0.0,0.0,0.0021320584054787,0.0328207778782788,0.0,0.0,0.0009691174570357,0.0,0.0008722057113322,0.0,0.0018736270836025,0.0,0.0097234784855924,0.0,0.0003553430675797,0.0,0.0005168626437524,0.0002907352371107,0.0,0.0,0.0,0.0,0.0,0.0,0.0015828918464917,0.0,0.0,0.0022612740664168,0.0,0.0,0.0,0.0,0.0,0.0,0.0022935779816513,0.0017767153378989,0.0,0.000678382219925,0.0,0.0,0.0,0.0,0.0028427445406383,0.0,0.0001938234914071,0.0,0.0045548520480682,0.0011306370332084,0.0260369556790282,0.0017767153378989,0.0230972993926862,0.0,0.0013890683550846,0.0,0.0008075978808631,0.0010983331179738,0.0,0.03760175733298839,0.0,0.0,0.0,0.0,0.000613774389456,0.0,0.0556273420338545,0.0,0.0,0.0043287246414264,0.0,0.0100788215531721,0.0064930869621397,0.0,0.0043287246414265,0.0035857345910324,0.0,0.0,0.0,0.0,0.0006460783046905,0.0,0.0,0.0,0.0,0.0215467114614291,0.0,0.0009368135418012,0.0,0.0069776456906576,0.0010983331179738,0.0,0.0025843132187621,0.0,0.0,0.0,0.0231619072231554,0.0096265667398888,0.0022289701511823,0.0002584313218762,0.0021966662359477,0.0,0.0,0.0020997544902442,0.0020028427445406,0.000613774389456,0.0,0.0,0.0,0.0022612740664168,0.0,0.0,0.0089481845199638,0.0038441659129086,0.0003876469828143,0.0087220571133218,0.0,0.0,0.0,0.0,0.0001938234914071,0.0,0.0,0.0012598526941465,0.0,0.0,0.0,0.007946763147693199,0.0,0.0020351466597751,0.0165396046000774,0.0024227936425894,0.0041672050652539,0.0028750484558728,0.0048132833699443,0.0,0.0,0.006783822199250399,0.044144981412639304,0.0,0.0022459727385377,0.0,0.0,0.2263785625774469,0.3098667905824039,0.0,0.0,0.0143277571251548,0.0,0.0108426270136306,0.010610285006195699,0.0,0.0505731102850062,0.1457558859975214,0.0676889714993802,0.0014213722703191,0.0,0.0021320584054787,0.0,0.0,0.0,0.0,0.0070099496058922,0.0,0.0
3-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009597378277153,0.0023408239700374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104166666666666,0.0,0.0,0.0,0.0,0.0014044943820224,0.0,0.0008192883895131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007022471910112,0.0,0.0,0.0,0.0,0.0,0.0,0.0006086142322097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001872659176,0.0,0.0,0.0,0.0,0.0,0.0,0.0004213483146067,0.0,0.0,0.0,0.0,0.0152855805243445,0.0014747191011235,0.0,0.0,0.0001872659176029,0.0,0.0,0.016315543071161,0.0,0.0002340823970037,0.0,0.0013576779026217,0.0,0.0,0.0,0.0,0.0,0.0001872659176029,0.0,0.0,0.0,0.0,0.0041432584269662,0.0,0.001381086142322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337312734082396,0.0,0.0,0.0068117977528088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08890449438202219,0.0017088014981273,0.0,0.0001170411985018,0.0905898876404492,0.0,0.0139513108614232,0.0,0.0054073033707865,0.0046114232209737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010299625468164,0.0,0.0798220973782769,0.0,0.0006788389513108,0.0,0.0009597378277153,0.0076544943820224,0.010955056179775002,0.0068586142322097,0.0016853932584269,0.0035580524344569,0.014068352059925,0.0035346441947564002,0.0011235955056179,0.0068820224719101,0.2573735955056176,0.032888576779026,0.0075842696629212,0.0195692883895131,0.0,0.0025280898876404,0.0186329588014981,0.0,0.0074906367041197,0.0006320224719101,0.034550561797752705,0.0079353932584269,0.0,0.0007724719101123,0.0003979400749063,0.0234550561797752,0.0,0.0,0.0,0.0,0.0003511235955056,0.0009129213483146,0.0,0.5847761194029848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10194029850746258,0.0040298507462686,0.0,0.0,0.0,0.0571641791044774,0.0274626865671641,0.0,0.0082162921348314,0.0,0.0,0.0,0.0019662921348314,0.0,0.0,0.0,0.0
3-2,0.0,0.0,0.0074115846290179,0.0,0.0,0.0,0.0,0.0,0.0,0.0013695319423185,0.0,0.0,0.0,0.0004028035124466,0.0,0.0038266333682429,0.0,0.0,0.0,0.0,0.0022154193184564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041488761782002,0.0,0.0,0.0,0.0,0.0010472891323612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006042052686699,0.0017320551035205,0.0,0.0180455973576089,0.0,0.0,0.0,0.0003222428099573,0.0,0.0,0.0,0.0008861677273825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082574720051558,0.0,0.0,0.0,0.0,0.0,0.0006444856199146,0.0,0.0,0.002618222830903,0.0,0.0,0.0,0.0,0.0,0.0,0.0025779424796584,0.0,0.0,0.0,0.0005639249174252,0.0,0.0006847659711592,0.0014500926448078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032627084508176,0.0026585031821477,0.0,0.0,0.0,0.0,0.0,0.0132119552082492,0.0,0.0,0.0007653266736485,0.0107145734310803,0.0,0.0,0.0159107387416415,0.0067670990091033,0.0062837347941674,0.0014098122935631,0.0006042052686699,0.0,0.0074115846290178,0.0027793442358817,0.0635221139128332,0.0012889712398292,0.1199951663578505,0.0862402320148229,0.0017320551035205,0.0012486908885845,0.0004028035124466,0.0031015870458389,0.0,0.0050350439055828,0.0116410215097075,0.0011278498348505,0.0010472891323612,0.0020945782647224,0.0008056070248932,0.0034238298557963,0.004269717231934199,0.0,0.030693627648433,0.014944010311769802,0.0,0.0006444856199146,0.0022154193184564,0.0201401756223313,0.0123257874808667,0.0,0.0,0.0,0.0,0.031176991863369,0.0239668089905744,0.0076532667364858,0.0,0.0016112140497865,0.0,0.0,0.0019737372109884,0.0006847659711592,0.0,0.0,0.0,0.0,0.0016112140497865,0.0,0.0018931765084991,0.0055586884717634,0.0009667284298719,0.0,0.0853137839361957,0.0,0.0,0.0006042052686699,0.0089422379763151,0.0064851365503907,0.055909127527592,0.0,0.0060420526866992,0.0,0.0007653266736485,0.0032627084508176,0.0527269797792634,0.0,0.0,0.0062837347941673005,0.0106340127285908,0.0035849512607749,0.0030613066945943,0.007814388141464401,0.0,0.0005639249174252,0.0006042052686699,0.0,0.0,0.323117982698325,0.0,0.0,0.1022455365359838,0.0144487391864531,0.3111540585311982,0.0206147616418185,0.0032210565065341,0.0,0.010767531750414075,0.0060739922694643,0.0,0.120283452972575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066261733848702,0.0016112140497865
3-20,0.0,0.0,0.0,0.0013876339228088,0.0,0.0,0.0,0.0,0.0,0.0041951723247708,0.0021943978314186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018716922679746,0.0,0.0014521750354976,0.0,0.0015167161481863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017426100425971,0.0,0.0,0.0,0.0,0.002968891183684,0.0,0.0001613527817219,0.0,0.0,0.0,0.0,0.0,0.0,0.0007744933522653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020975861623854,0.0,0.0,0.0,0.0,0.0,0.0053569123531689,0.0034852200851942,0.0,0.0,0.0,0.0,0.0009035755776429,0.0016780689299083,0.0,0.0,0.0003549761197883,0.0,0.0,0.0022589389441073,0.0,0.0016135278172195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016135278172195,0.0,0.0,0.0006776816832322,0.0,0.0017748805989415,0.0,0.0033238673034722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004840583451658,0.0006454111268878,0.1925261391506388,0.0,0.0,0.0031302439654059,0.0,0.0,0.0,0.0,0.0,0.002065315606041,0.0021298567187297,0.0109074480444041,0.0077126629663095,0.0009358461339873,0.0,0.0050664773460694,0.0,0.012972763650445201,0.000742222795921,0.0039047373176713,0.0076803924099651,0.0,0.0,0.0,0.0001290822253775,0.0091648380018071,0.0,0.0,0.000419517232477,0.0,0.0222344133212854,0.0,0.00264618562024,0.0,0.0268491028785336,0.0137795275590551,0.0015812572608751,0.0056473473602683,0.0023880211694849,0.0010971989157093,0.0293662062733961,0.0043887956628371,0.000580870014199,0.0218148960888085,0.3088614947721695,0.0116174002839807,0.0088098618820188,0.006131405705434299,0.0,0.013198657544856,0.022105331095908,0.0023880211694849,0.0086807796566412,0.0021621272750742,0.0108429069317154,0.0017748805989415,0.0,0.0,0.0,0.052116948496192,0.0,0.0,0.0,0.0,0.0123596230799018,0.001903962824319,0.0,0.6229314420803781,0.0,0.0,0.0,0.0,0.0,0.0173927727119216,0.0,0.146740965889902,0.0,0.0,0.0,0.0,0.0,0.0,0.0238095238095235,0.0108071597433298,0.0,0.0028720795146508,0.0,0.0,0.0,0.001903962824319,0.0,0.0,0.0,0.0
3-21,0.0018771509020752,0.0,0.0318420412277957,0.0,0.000521430806132,0.0,0.0,0.0,0.0,0.0,0.0,0.00309382278305,0.0003128584836792,0.0,0.0022595334932387,0.0,0.0,0.0,0.0,0.0012514339347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0027114401918865,0.0,0.0,0.0,0.0,0.0,0.0,0.0011819098272325,0.0122014808634894,0.0,0.0,0.0,0.0015295303646539,0.0008690513435533,0.0,0.0,0.0,0.0,0.0007300031285848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023638196544651,0.0,0.0,0.0,9.198785760279643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005561928598741,0.0018423888483331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091424201341815,0.0,0.0011123857197483,0.0,0.0,0.0,0.0029547745680814,0.0047971634164146,0.0062919317273264,0.0,0.0013557200959432,0.0,0.0,0.0010080995585219,0.0,0.0038933500191191,0.0,0.0,0.0013557200959432,0.0,0.0039976361803455,0.0202315152779224,0.0043452567177668,0.08992943303090309,0.0,0.0017033406333646,0.0,0.0009385754510376,0.0,0.0008690513435533,0.025167726909305396,0.0045190669864775,0.009976709423992699,0.0,0.0018423888483331,0.0006257169673584,0.0013904821496854,0.0022247714394966,0.0,0.000521430806132,0.022873431362324597,0.0,0.0039976361803455,0.0,0.0006952410748427,0.0,0.0,0.001042861612264,0.0021552473320123004,0.0029895366218235,0.0007995272360691,0.0,0.0009733375047797,0.0,0.0,0.0,0.0021204852782702,0.0,0.040602078770813496,0.0,0.0004866687523898,0.0,0.0,0.0027809642993707005,0.0071262210171375,0.0,0.0092119442416657,0.0,0.029860604164494,0.0106719504988354,0.0015990544721382,0.0032328709980184002,0.0,0.0,0.001564292418396,0.0008690513435533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028157263531129,0.0197100844717905,0.0,0.0029200125143393,0.0,0.0,0.0,0.0,0.0,0.020718184030312402,0.0,0.0029200125143393,0.0,0.0,0.0,0.0037890638578927,0.0,0.0037890638578927,0.072339833837383,0.0030938227830499,0.0031981089442764,0.0005561928598741,0.0,0.0,0.0,0.0062224076198421005,0.0,0.0098427007634991,0.1998896145708764,0.0016557814368502,0.006071198601784501,0.0661392696164105,0.4369423236132829,0.0,0.0,0.0052433078833593,0.0,0.0,0.0,0.0,0.17477692944531312,0.0539048845552384,0.0252046729831661,0.0,0.0,0.0026419160844022,0.0,0.0,0.0,0.0,0.0103938540688983,0.0,0.0004519066986477
