feature,reduced_feature,label,n_members
35993143ba47887190a150f2e9f15bc9,F00134,clade00035,3
539139bca6af7097d7de9896add6685a,F00134,clade00035,3
de62f5fb4863e5e2e3deec61912c15fa,F00134,clade00035,3
1985fcfffa80a9760bb4df268659bdc4,F00135,clade00036,5
61216896ad7420f7b87e17eff90c813b,F00135,clade00036,5
7d521d25349edad8cbd2ccc1d9f27843,F00135,clade00036,5
ce75dd38baa09f336a1b57e195ffc037,F00135,clade00036,5
d9625a4956dc4b5bad1cf0cc54bf0303,F00135,clade00036,5
358916cb8381dc17230d5da3f3af965c,F00136,clade00037,2
8758da014058ab2fb55a494040bda103,F00136,clade00037,2
0288460a8fc8f72d19bd9217c24f5135,F00137,clade00038,7
031f8476e1271966343ab51e5443b59f,F00137,clade00038,7
3e3344634c040b0c5ced49430042ec57,F00137,clade00038,7
4f34f00452ca19725ccfe33dfad6fd6b,F00137,clade00038,7
